cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
89983615,B(C)(N1C=CC=C1/C(=C\2/C=CC=N2)/CCCCC)F,w/o decorrelation,3,0.18155155,0.104101576,0.07744997,0.104101576,0.094161704,0.18155155,0.06638514,-0.17548303,-0.13156487,0.016818974
17998929,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)N(CC)CC,w/o decorrelation,5,0.08491564,0.04769384,0.037221797,-0.06606411,-0.18317805,-0.09756486,-0.061162766,0.08491564,0.021307513,0.04769384
16063150,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)C(=O)OC)C,w/o decorrelation,5,0.077689014,0.048745777,0.028943237,-0.053900845,-0.18557447,-0.09665058,-0.06501522,0.077689014,0.017184705,0.048745777
72214303,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)C=O)C,w/o decorrelation,5,0.076322645,0.04399456,0.032328084,-0.048657615,-0.18626328,-0.096019715,-0.067405306,0.076322645,0.016463846,0.04399456
72214378,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)N)F,w/o decorrelation,5,0.07702358,0.04365844,0.03336514,-0.04764759,-0.18842722,-0.09774969,-0.07039602,0.07702358,0.015669163,0.04365844
75176022,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)C3=CC=C(C=C3)[N+](=O)[O-],w/o decorrelation,5,0.08997976,0.042971134,0.047008626,-0.07323847,-0.19226967,-0.10169954,-0.062054962,0.08997976,0.022298897,0.042971134
17750478,B1(OC(C(O1)(C)C)(C)C)C2=NC(=C(C=C2)F)C,w/o decorrelation,5,0.078567475,0.04449433,0.034073144,-0.05114584,-0.18533213,-0.09654872,-0.07041716,0.078567475,0.015892573,0.04449433
49760414,B1(OC(C(O1)(C)C)(C)C)C2=C(C=NC=C2)N,w/o decorrelation,5,0.077879965,0.039439823,0.03844014,-0.047424957,-0.18251413,-0.095335476,-0.06481245,0.077879965,0.017676111,0.039439823
2758487,B1(OC(C(O1)(C)C)(C)C)C2=C(N=C(C=C2)OC)OC,w/o decorrelation,5,0.08406983,0.040410463,0.04365937,-0.05410901,-0.18731713,-0.099923745,-0.06614591,0.08406983,0.021064386,0.040410463
72216223,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)N)N,w/o decorrelation,5,0.07977485,0.037996948,0.0417779,-0.047403246,-0.18839729,-0.09723139,-0.06540504,0.07977485,0.018652452,0.037996948
75486169,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2Cl)OC,w/o decorrelation,5,0.08171058,0.03978849,0.04192209,-0.051146902,-0.18398124,-0.097123936,-0.06413861,0.08171058,0.01942023,0.03978849
45785941,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC(=N2)N3C=CC=CC3=O,w/o decorrelation,5,0.08469882,0.035430487,0.04926833,-0.051122926,-0.19911589,-0.10531103,-0.07398976,0.08469882,0.01980323,0.035430487
16217039,B1(OC(C(O1)(C)C)(C)C)/C(=C\C(=O)OC)/CCCCC,w/o decorrelation,1,0.1409027,0.086195335,0.054707363,0.1409027,-0.06883842,-0.035007097,-0.108097985,-0.10073648,-0.071186975,0.086195335
15206435,B1(OC(C(O1)(C)C)(C)C)/C=C/C(C)C,w/o decorrelation,1,0.145257,0.09123006,0.05402694,0.145257,-0.081685826,-0.036664575,-0.11909548,-0.10264401,-0.076658316,0.09123006
70793422,B(C1=CC=C(C=C1)C2=CC=CC=C2)(C3=CC=C(C=C3)C4=CC=CC=C4)/C(=C(/C5=CC=C(C=C5)C)\C6=CC=CC=C6OC)/C7=CC=C(C=C7)C8=CC=CC=C8,w/o decorrelation,1,0.13010137,0.0714076,0.058693767,0.13010137,-0.047141198,-0.034812085,-0.09229013,-0.09131211,-0.060991105,0.0714076
87093986,B(C1=C(C(=C(C=C1)F)F)F)(F)F,w/o decorrelation,5,0.1591732,0.10295127,0.056221932,-0.1261833,-0.024329942,-0.09807322,-0.058164075,0.1591732,0.10295127,-0.061515603
88002566,B(OC1=C(C(=C(C2=C1C(=C(C(=C2F)F)F)F)F)F)C)(OC3=C(C(=C(C4=C3C(=C(C(=C4F)F)F)F)F)F)C)OC5=C(C(=C(C6=C5C(=C(C(=C6F)F)F)F)F)F)C,w/o decorrelation,5,0.15846345,0.100003205,0.058460243,-0.10753567,-0.029280875,-0.093258485,-0.07204479,0.15846345,0.100003205,-0.07228828
21551507,B(CCC)(CCCCCC)CCCCCC,w/o decorrelation,5,0.04672501,0.03646785,0.010257158,0.0002617766,-0.105392165,-0.04283156,0.019610317,0.04672501,0.03646785,-0.06883576
73867628,B(CCC)(CCC)CCCCCCC=CC,w/o decorrelation,5,0.041653857,0.030727852,0.0109260045,-0.0031260978,-0.105732456,-0.036562566,0.020562906,0.041653857,0.030727852,-0.060712032
69855356,B(OC/C=C(/C1=CC=CC=C1)\C2=CC=CC=N2)(OC3=CC(=C(C=C3)C)Cl)OC4=CC(=C(C=C4)C)Cl,w/o decorrelation,3,0.1844191,0.1015027,0.082916394,0.1015027,0.0986226,0.1844191,0.06680094,-0.17902133,-0.13202117,0.023105845
46916250,B1(OC(C(O1)(C)C)(C)C)C2=CC(=O)N(C=C2)CC3=CC=CC=C3,w/o decorrelation,5,0.07733139,0.047147203,0.030184183,-0.05382741,-0.18476786,-0.097345,-0.068622924,0.07733139,0.013009973,0.047147203
22559283,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)[N+](=O)[O-])C,w/o decorrelation,5,0.07114825,0.050341815,0.020806432,-0.044946868,-0.18229221,-0.09297067,-0.06953874,0.07114825,0.012105959,0.050341815
72213462,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NN2C)C(=O)OCC,w/o decorrelation,5,0.075479455,0.04855026,0.026929196,-0.044859905,-0.1860419,-0.09586576,-0.07051088,0.075479455,0.014706454,0.04855026
57416219,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2F)N)Cl,w/o decorrelation,5,0.076252066,0.054519948,0.021732118,-0.05528447,-0.18594408,-0.09346454,-0.076729365,0.076252066,0.0134026315,0.054519948
72218510,B1(OC(C(O1)(C)C)(C)C)C2=CCOCCC2,w/o decorrelation,5,0.073281094,0.04975451,0.023526583,-0.04575937,-0.16476098,-0.08542614,-0.06267371,0.073281094,0.015915694,0.04975451
59402306,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC3CCC3,w/o decorrelation,5,0.07819955,0.037181392,0.04101816,-0.04551195,-0.18942414,-0.09476294,-0.06592195,0.07819955,0.017631488,0.037181392
53398378,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2F)Cl,w/o decorrelation,5,0.07602666,0.0432442,0.03278246,-0.046080187,-0.17875735,-0.093475096,-0.06802684,0.07602666,0.015963007,0.0432442
12994094,B(C1=C(C(=C(C(=C1F)F)F)F)C2=C(C(=C(C(=C2F)F)F)F)F)(C3=C(C(=C(C(=C3F)F)F)F)F)C4=C(C(=C(C(=C4F)F)F)F)F,w/o decorrelation,5,0.15741713,0.0997792,0.05763793,-0.106226586,-0.028398694,-0.08963184,-0.06883652,0.15741713,0.0997792,-0.07242614
87259351,B(OCCN)(OC1=CC(=C(C(=C1)F)F)F)OC2=CC(=C(C(=C2)F)F)F,w/o decorrelation,5,0.15537444,0.09743034,0.057944097,-0.13019913,-0.04006844,-0.097842954,-0.072514325,0.15537444,0.09743034,-0.04139179
16205057,B(OCCOCCOCCOCC)(OCCOCCOCCOCC)OCCOCCOCCOCC,w/o decorrelation,5,0.043124292,0.031459674,0.011664618,-0.012930327,-0.10876846,-0.04213371,0.021743836,0.043124292,0.031459674,-0.060801946
71433019,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2C)C3CC3,w/o decorrelation,5,0.0712981,0.052606322,0.018691778,-0.04963962,-0.17810279,-0.08748866,-0.06751233,0.0712981,0.0149524715,0.052606322
81315028,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)F)OCC3=CC=CC=C3,w/o decorrelation,5,0.08518319,0.044432867,0.04075032,-0.067242466,-0.18380782,-0.09665502,-0.062386163,0.08518319,0.018788774,0.044432867
46318122,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2OC)C,w/o decorrelation,5,0.07300735,0.04780018,0.025207173,-0.045450494,-0.18365347,-0.09534028,-0.07020817,0.07300735,0.013745779,0.04780018
46739051,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2C)N3CCN(CC3)C(=O)OC(C)(C)C,w/o decorrelation,5,0.09246623,0.049150825,0.043315403,-0.075304806,-0.18862435,-0.106436044,-0.06896234,0.09246623,0.024765262,0.049150825
75486869,B1(OC(C(O1)(C)C)(C)C)C2=NC=C(N2C)C=O,w/o decorrelation,5,0.07383193,0.04799711,0.025834821,-0.045772888,-0.18226622,-0.09372356,-0.07279774,0.07383193,0.0143070035,0.04799711
45786523,B1(OC(C(O1)(C)C)(C)C)C2=NC=C(C=C2)C3=C(C=C(C=C3)F)C,w/o decorrelation,5,0.08060588,0.04286431,0.037741568,-0.05838386,-0.19328193,-0.10020821,-0.06781694,0.08060588,0.016286418,0.04286431
17750240,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)N(C)C3CCCCC3,w/o decorrelation,5,0.08666813,0.03920988,0.047458246,-0.06350848,-0.1887411,-0.09751167,-0.06224974,0.08666813,0.022504922,0.03920988
75176075,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)OCCOC)[N+](=O)[O-],w/o decorrelation,5,0.08132833,0.046948627,0.034379706,-0.058377218,-0.18695289,-0.096832074,-0.061048884,0.08132833,0.018865181,0.046948627
75486894,B1(OC(C(O1)(C)C)(C)C)CC2=CC=CC=C2[N+](=O)[O-],w/o decorrelation,5,0.08420012,0.047208775,0.036991347,-0.060610555,-0.17545666,-0.094823904,-0.06543125,0.08420012,0.020614838,0.047208775
57416224,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2F)OCCC3,w/o decorrelation,5,0.08036006,0.04903176,0.031328302,-0.05956378,-0.19071937,-0.09878323,-0.0693655,0.08036006,0.016174603,0.04903176
45786164,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=N2)C3CC3)C4=CSC=N4,w/o decorrelation,5,0.085289344,0.033005152,0.052284192,-0.05537198,-0.1889448,-0.09588904,-0.06463909,0.085289344,0.024579976,0.033005152
91758955,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)C(F)(F)F,w/o decorrelation,5,0.08054918,0.03859734,0.04195184,-0.05248742,-0.17909002,-0.09607462,-0.06562215,0.08054918,0.019778294,0.03859734
45785880,[2H]C([2H])([2H])OC1=CC=C(C=C1)C2=NC=C(N=C2)B3OC(C(O3)(C)C)(C)C,w/o decorrelation,5,0.08712701,0.03924799,0.047879018,-0.06457585,-0.19840434,-0.101415105,-0.06880726,0.08712701,0.019065928,0.03924799
21035592,B(OCCOC)(O/C=C/COCC)O/C=C/COCCOCC,w/o decorrelation,1,0.14652097,0.073371485,0.07314949,0.14652097,-0.047856964,-0.029038556,-0.096925,-0.099219896,-0.06601968,0.073371485
59658287,B(C1=C(C2=CC=CC=C2C(=C1F)F)F)(C3=C(C4=CC=CC=C4C(=C3F)F)F)C5=C(C6=CC=CC=C6C(=C5F)F)F,w/o decorrelation,5,0.16216098,0.10696316,0.05519782,-0.11659064,-0.02968517,-0.092034206,-0.054959845,0.16216098,0.10696316,-0.07780531
15639619,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C(B(C3=C(C(=C(C(=C3F)F)F)F)F)C4=C(C(=C(C(=C4F)F)F)F)F)CC(C)(C)C,w/o decorrelation,5,0.1575187,0.10021919,0.05729951,-0.10853781,-0.026315907,-0.090210184,-0.06544898,0.1575187,0.10021919,-0.071746625
18505975,B(OC1=C(C(=C(C2=C1C(=C(C(=C2F)F)F)F)F)F)F)(OC3=C(C(=C(C4=C3C(=C(C(=C4F)F)F)F)F)F)F)OC5=C(C(=C(C6=C5C(=C(C(=C6F)F)F)F)F)F)F,w/o decorrelation,5,0.15676253,0.10008106,0.05668147,-0.10519246,-0.02694029,-0.089813314,-0.068327315,0.15676253,0.10008106,-0.074062325
13761717,B(=NC(C)(C)C)C1=C(C(=C(C(=C1F)F)F)F)F,w/o decorrelation,5,0.15572214,0.0983281,0.057394043,-0.11203768,-0.027634898,-0.092266805,-0.06378375,0.15572214,0.0983281,-0.06348641
12578302,B(CCCCC)(CCCCC)OCCCC,w/o decorrelation,5,0.045196775,0.03430348,0.010893296,-0.004903314,-0.106733106,-0.04158779,0.020353967,0.045196775,0.03430348,-0.065620065
89239705,B(OCC(CCC)CCCC)(OCC(CCC)CCCC)OCC(CCC)CCCC,w/o decorrelation,5,0.04314169,0.037642,0.005499691,-0.0075926045,-0.10219627,-0.038381953,0.026551813,0.04314169,0.037642,-0.06767696
10947641,B(C1=C(C2=CC=CC=C2C=C1)C3=CC=CC4=CC=CC=C43)(Cl)Cl,w/o decorrelation,5,0.051298477,0.0397079,0.011590578,-0.021545408,-0.106314756,-0.04590415,0.0397079,0.051298477,0.033608574,-0.07030247
68672971,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2F)C(=O)OC)OC,w/o decorrelation,5,0.07717795,0.06218025,0.014997698,-0.05837608,-0.18739931,-0.097459055,-0.07777994,0.07717795,0.014301024,0.06218025
58170100,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C3=CCN(CC3)C(=O)OC(C)(C)C,w/o decorrelation,5,0.08072681,0.05733096,0.023395851,-0.063989475,-0.16907775,-0.08546503,-0.062352806,0.08072681,0.016459616,0.05733096
57880558,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)F)C(=O)OC,w/o decorrelation,5,0.07718878,0.055624206,0.021564577,-0.05463747,-0.18413159,-0.09442418,-0.07337944,0.07718878,0.016087493,0.055624206
75487004,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)C=O)OCC,w/o decorrelation,5,0.07544753,0.046711754,0.028735776,-0.0467505,-0.179473,-0.09200583,-0.062041197,0.07544753,0.015897982,0.046711754
53402013,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC(=O)N3CCCCC3,w/o decorrelation,5,0.08289484,0.045163117,0.037731722,-0.05482994,-0.18912446,-0.100049116,-0.06574875,0.08289484,0.020078965,0.045163117
53217229,B1(OC(C(O1)(C)C)(C)C)C2=CN(C=C2)C(=O)C,w/o decorrelation,5,0.07317807,0.044643816,0.028534252,-0.0401974,-0.17743473,-0.08978301,-0.0646362,0.07317807,0.014314666,0.044643816
72214311,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=N2)F)Cl,w/o decorrelation,5,0.075803734,0.042635888,0.033167847,-0.04286903,-0.17898098,-0.09204086,-0.066482246,0.075803734,0.015907703,0.042635888
57949741,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CCCl,w/o decorrelation,5,0.076076075,0.038474698,0.037601378,-0.03961879,-0.18347399,-0.09287408,-0.063190036,0.076076075,0.01718328,0.038474698
16102686,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(CN(CC3)C)C=C2,w/o decorrelation,5,0.08219311,0.037650283,0.044542823,-0.05295697,-0.1740344,-0.09325492,-0.05717309,0.08219311,0.01918528,0.037650283
69090030,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)N3C=NN=N3,w/o decorrelation,5,0.07588912,0.035160724,0.040728394,-0.03671774,-0.19375332,-0.09809057,-0.07670158,0.07588912,0.014539404,0.035160724
68718907,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)S(=O)(=O)N(C)C,w/o decorrelation,5,0.08582238,0.037114706,0.048707675,-0.053383194,-0.17264375,-0.09424661,-0.061405897,0.08582238,0.0206131,0.037114706
66521028,B1(OC(C(O1)(C)C)(C)C)C2=C(N=C(S2)N(C)C)C3CC3,w/o decorrelation,5,0.08664005,0.036641907,0.049998146,-0.055413082,-0.16903362,-0.0893074,-0.056759313,0.08664005,0.02631688,0.036641907
99866535,B(C1=C(C=C(C=C1C)OC)C)(C2=C(C=C(C=C2C)OC)C)/C(=C\CC)/CC,w/o decorrelation,1,0.1340959,0.076159745,0.05793616,0.1340959,-0.04988079,-0.030956866,-0.094285585,-0.09559184,-0.062969245,0.076159745
70793363,B(C1=CC=C(C=C1)F)(C2=CC=C(C=C2)F)/C(=C(/C)\CCOC)/C3=CC=C(C=C3)F,w/o decorrelation,1,0.13756813,0.072861336,0.064706795,0.13756813,-0.047619518,-0.029603522,-0.09139539,-0.0973651,-0.063058816,0.072861336
11218179,B(C1=C(C(=C(C(=C1F)F)F)F)F)(F)F,w/o decorrelation,5,0.1561866,0.09943001,0.056756586,-0.108781025,-0.026595222,-0.090453014,-0.064577594,0.1561866,0.09943001,-0.06828006
18619138,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)O[Al](C(C)C)OB(C3=C(C(=C(C(=C3F)F)F)F)F)C4=C(C(=C(C(=C4F)F)F)F)F,w/o decorrelation,5,0.15746321,0.099560514,0.057902694,-0.10879717,-0.028393755,-0.09111135,-0.06680232,0.15746321,0.099560514,-0.06895868
12437607,[B](CCCCCC)CCCCCC,w/o decorrelation,5,0.04617104,0.036004234,0.010166805,0.0011649695,-0.10498663,-0.04070034,0.020113716,0.04617104,0.036004234,-0.068310685
87594858,B(CCCCC)(CCCCC)CC=C,w/o decorrelation,5,0.04205104,0.031225031,0.010826008,-0.0037991419,-0.10426319,-0.035583574,0.022784486,0.04205104,0.031225031,-0.06232306
12507441,B(CCCC)(CCCC)OCCC,w/o decorrelation,5,0.044673197,0.032013513,0.012659684,-0.012741601,-0.11029725,-0.040473085,0.023090614,0.044673197,0.032013513,-0.060092457
14402222,B(OCCOCCOCCOC)(OCCOCCOCCOC)OCCOCCOCCOC,w/o decorrelation,5,0.045922425,0.03288562,0.013036806,-0.017135344,-0.11202779,-0.043048736,0.02502185,0.045922425,0.03288562,-0.058838114
88974789,B(C1=CC=C(C=C1)[N+](=O)[O-])(C2=CC=C(C=C2)[N+](=O)[O-])/C(=C(\CCOC)/C3=CC=C(C=C3)C)/C4=CC=C(C=C4)[N+](=O)[O-],w/o decorrelation,3,0.18421149,0.10485675,0.07935474,0.10485675,0.0964701,0.18421149,0.067737795,-0.17908579,-0.13166957,0.019351108
3980668,[B-]1(OC(=CC(=[O+]1)C2=C(C=C(C=C2)C)C)C)(F)F,w/o decorrelation,3,0.17236674,0.08223334,0.0901334,0.07469893,0.08223334,0.17236674,0.054574024,-0.17600898,-0.13321906,0.06292645
68745620,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2C)C)N,w/o decorrelation,5,0.07170744,0.05130562,0.02040182,-0.04749919,-0.18314476,-0.09419905,-0.06920851,0.07170744,0.012196994,0.05130562
66520999,B1(OC(C(O1)(C)C)(C)C)C2=CCN(C2)CCOC(=O)C,w/o decorrelation,5,0.077745914,0.060460214,0.0172857,-0.05780489,-0.1678829,-0.086471215,-0.06509051,0.077745914,0.016090881,0.060460214
91886708,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)CC(=O)N3CCOCC3,w/o decorrelation,5,0.08553813,0.04888811,0.036650017,-0.06866477,-0.17700662,-0.0960726,-0.06059934,0.08553813,0.02093913,0.04888811
15486609,B1(OC(C(O1)(C)C)(C)C)C2=CCCCCC2,w/o decorrelation,5,0.0759821,0.049977846,0.026004255,-0.04905962,-0.16688944,-0.08516549,-0.062457804,0.0759821,0.016259328,0.049977846
89733405,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(C)(C)C3=CC=C(C=C3)B4OC(C(O4)(C)C)(C)C,w/o decorrelation,5,0.07176122,0.04372622,0.028035,-0.04251366,-0.17217064,-0.0882893,-0.06319374,0.07176122,0.013905964,0.04372622
72214278,B1(OC(C(O1)(C)C)(C)C)C2=NC(=C(C=C2)C)F,w/o decorrelation,5,0.075926475,0.047118455,0.02880802,-0.04793812,-0.18246387,-0.09344048,-0.07116571,0.075926475,0.014524671,0.047118455
75486554,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)C#N)[N+](=O)[O-],w/o decorrelation,5,0.08353533,0.041656367,0.04187896,-0.058777943,-0.18152186,-0.094415575,-0.066555105,0.08353533,0.019285902,0.041656367
56973200,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CO2)C(=O)C,w/o decorrelation,5,0.07520867,0.0427967,0.03241197,-0.043617655,-0.17945242,-0.08994653,-0.06516092,0.07520867,0.015936313,0.0427967
2734620,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)N,w/o decorrelation,5,0.075678825,0.040143855,0.03553497,-0.045784228,-0.17548586,-0.089041345,-0.062184792,0.075678825,0.016745213,0.040143855
72216253,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)N)OC,w/o decorrelation,5,0.07822859,0.04068591,0.037542682,-0.045185998,-0.18600978,-0.09410602,-0.064784035,0.07822859,0.017265111,0.04068591
59619973,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)N)Cl,w/o decorrelation,5,0.078491636,0.039682217,0.03880942,-0.046834696,-0.18074274,-0.092721485,-0.06357031,0.078491636,0.018143974,0.039682217
22500997,B(C1=C2C(=C(C(=C1F)F)F)C(=C(C(=C2F)F)F)C)(C3=C4C(=C(C(=C3F)F)F)C(=C(C(=C4F)F)F)C)C5=C6C(=C(C(=C5F)F)F)C(=C(C(=C6F)F)F)C,w/o decorrelation,5,0.15606265,0.0989061,0.057156548,-0.10609292,-0.027634226,-0.08850202,-0.06747091,0.15606265,0.0989061,-0.07378089
67368401,B(OC1=C(C(=C(C=C1)F)F)F)(OF)OF,w/o decorrelation,5,0.14356995,0.09501271,0.048557237,-0.12551464,-0.025408177,-0.09576736,-0.057684217,0.14356995,0.09501271,-0.033006683
20330716,B(CCCC)(OCCCCCCCCCCCCCCCC)OCCCCCCCCCCCCCCCC,w/o decorrelation,5,0.048016768,0.038648713,0.009368055,0.006711622,-0.102107145,-0.042715143,0.021182943,0.048016768,0.038648713,-0.072983906
12421683,B(CCCCCC)(OCCCC)OCCCC,w/o decorrelation,5,0.046164744,0.034517758,0.011646986,-0.0062679173,-0.10695296,-0.042886242,0.022270745,0.046164744,0.034517758,-0.06615071
71393936,B(CCCC)(CCCCOC)OB(CCCC)CCCCOC,w/o decorrelation,5,0.048175532,0.033637993,0.014537539,-0.005917663,-0.10965251,-0.043045796,0.023242796,0.048175532,0.033637993,-0.06525802
46895414,[B-]1(N2C(=CC(=C2C=C3[N+]1=C(C=C3)CCC(=O)OC)C)C)(F)F,w/o decorrelation,3,0.17469388,0.08830114,0.086392745,0.08411429,0.08830114,0.17469388,0.0667027,-0.17470978,-0.13034327,0.051339082
57537511,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)N)C(=O)N(C)C,w/o decorrelation,5,0.07262046,0.054144815,0.018475644,-0.048700918,-0.1912516,-0.09407765,-0.07275791,0.07262046,0.010632021,0.054144815
24824491,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)C(=O)OC)OC,w/o decorrelation,5,0.07307984,0.051393345,0.021686494,-0.04650941,-0.1863258,-0.09134745,-0.06651347,0.07307984,0.011404147,0.051393345
45480194,B1(OC(C(O1)(C)C)(C)C)C2=CN(C(=O)C=C2)C,w/o decorrelation,5,0.06676262,0.048999216,0.017763402,-0.03664021,-0.18515731,-0.09168637,-0.07352226,0.06676262,0.008034818,0.048999216
17968052,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)N3CCN(CC3)CC,w/o decorrelation,5,0.08298438,0.04613644,0.03684794,-0.06485584,-0.18605196,-0.09599837,-0.061059438,0.08298438,0.01752222,0.04613644
59392761,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC3CCCN(C3)C(=O)OC(C)(C)C,w/o decorrelation,5,0.08841214,0.046486925,0.041925218,-0.06476938,-0.1924649,-0.10196205,-0.067371614,0.08841214,0.017633747,0.046486925
72214335,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)OC)F,w/o decorrelation,5,0.069710046,0.04818584,0.021524206,-0.03974488,-0.18852419,-0.093115084,-0.07207148,0.069710046,0.009704076,0.04818584
72214326,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)OC)C,w/o decorrelation,5,0.06926035,0.045132853,0.024127498,-0.037221905,-0.18817824,-0.09211173,-0.069545135,0.06926035,0.010353573,0.045132853
58474539,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CCN3CCCC3=O,w/o decorrelation,5,0.07599735,0.04872452,0.027272832,-0.04756824,-0.19608565,-0.095742665,-0.067682244,0.07599735,0.01245765,0.04872452
56776830,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)Cl)C=O,w/o decorrelation,5,0.07293593,0.043603227,0.029332705,-0.046095252,-0.1765361,-0.08687137,-0.06075898,0.07293593,0.012988597,0.043603227
16414237,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=NC=C2)N3CCOCC3)F,w/o decorrelation,5,0.07980432,0.056805693,0.022998631,-0.061748702,-0.19473647,-0.09973443,-0.07957309,0.07980432,0.012345605,0.056805693
70793235,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)/C=C(\B(C3=CC=CC=C3)C4=CC=CC=C4)/C5=CC=CC=C5,w/o decorrelation,1,0.12670697,0.08723614,0.03947083,0.12670697,-0.0753522,-0.041674178,-0.10390376,-0.093520544,-0.064221315,0.08723614
70793262,B(C1=CC=C(C=C1)C)(C2=CC=C(C=C2)C)/C(=C(/C3=CC=C(C=C3)C)\C4=CC=CC=C4OC)/C5=CC=C(C=C5)C,w/o decorrelation,1,0.13719475,0.07304121,0.064153545,0.13719475,-0.04717112,-0.031346478,-0.09141244,-0.0972525,-0.06206731,0.07304121
59330207,B(=N)OC1=CC=C(C=C1)C2=NC=C(C=C2)/C=C/C,w/o decorrelation,1,0.14187877,0.075416215,0.066462554,0.14187877,-0.049019746,-0.030161252,-0.09930617,-0.09662076,-0.06438064,0.075416215
88974807,B(C1=CC=C(C=C1)[N+](=O)[O-])(C2=CC=C(C=C2)[N+](=O)[O-])/C(=C(/C3CCCCC3)\C4=CC=CC=C4OC)/C5=CC=C(C=C5)[N+](=O)[O-],w/o decorrelation,1,0.13628262,0.07267943,0.06360319,0.13628262,-0.045153998,-0.030579032,-0.09023416,-0.09671236,-0.06102588,0.07267943
57982712,B(C)(C)/C=C/C1=CN=CC=C1,w/o decorrelation,1,0.1494035,0.07637434,0.07302916,0.1494035,-0.047482837,-0.0267424,-0.10206108,-0.10268627,-0.07059279,0.07637434
22501024,B(C1=CC(=C(C2=C1C(=C(C(=C2F)F)F)F)F)F)(C3=CC(=C(C4=C3C(=C(C(=C4F)F)F)F)F)F)C5=CC(=C(C6=C5C(=C(C(=C6F)F)F)F)F)F,w/o decorrelation,5,0.15551248,0.098641485,0.056870997,-0.105323724,-0.028242448,-0.08877399,-0.06763646,0.15551248,0.098641485,-0.07381793
45090773,B(C1=C(C=CC=C1F)F)(F)F,w/o decorrelation,5,0.14924058,0.103227,0.046013586,-0.14128345,-0.01945543,-0.09477951,-0.050867777,0.14924058,0.103227,-0.042413235
