cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,known_additive_max_similarity,novelty_score,nearest_known_additive_index,nearest_known_additive_name,nearest_known_additive_smiles,nearest_known_additive_hybridization,nearest_known_additive_functional_groups,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
54472851,B(OCC(C(C(F)(F)F)(F)F)(F)F)(OCC(C(C(F)(F)F)(F)F)(F)F)OCC(C(C(F)(F)F)(F)F)(F)F,Full model,6,0.8045489,0.08331724,0.7212317,1.0,0.0,17,THFBuBO,B(OCC(C(C(F)(F)F)(F)F)(F)F)(OCC(C(C(F)(F)F)(F)F)(F)F)OCC(C(C(F)(F)F)(F)F)(F)F ,SP2,halide (C-X); boronate (B-O),-0.20741452,-0.2015813,-0.28246492,-0.15659873,0.08331724,0.8045489,-0.31558707
71428745,B(C1=CC(=C(C(=C1)C(F)(F)F)C(F)(F)F)C(F)(F)F)(C2=CC(=C(C(=C2)C(F)(F)F)C(F)(F)F)C(F)(F)F)C3=CC(=C(C(=C3)C(F)(F)F)C(F)(F)F)C(F)(F)F,Full model,6,0.7908747,0.05300998,0.73786473,0.2727272727272727,0.7272727272727273,38,FBA,FC(C=1C=C(C=CC1)B(O)O)(F)F,SP2,hydroxyl (-OH); halide (C-X); benzene ring; boronate (B-O),-0.19502124,-0.1661809,-0.26597127,-0.13088995,0.05300998,0.7908747,-0.30704015
11050988,B(C1=C2C(=C(C(=C1F)F)F)C(=C(C(=C2F)F)F)F)(C3=C4C(=C(C(=C3F)F)F)C(=C(C(=C4F)F)F)F)C5=C6C(=C(C(=C5F)F)F)C(=C(C(=C6F)F)F)F,Full model,6,0.8191398,0.11718756,0.7019522,0.625,0.375,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.22246203,-0.2292751,-0.30524573,-0.17806481,0.11718756,0.8191398,-0.32886583
25068199,B(OC(=O)C)(OC(=O)C)OC(=O)C1=CN(C2=C(C1=O)C=CC(=C2OC)F)C3CC3,Full model,1,0.8016873,0.024294268,0.77739304,0.18181818181818182,0.8181818181818181,23,LiBFSB,FC1=C([O])C(C(O[B-]2(OC(C3=CC=CC(F)=C3O2)=O)C)=O)=CC=C1.[Li+],SP3,carbonyl (C=O); benzene ring; boronate (B-O),0.8016873,-0.023074128,0.024294268,-0.12862816,-0.2473514,-0.099687986,-0.057794884
23115783,B(C1=C(C=C(C=C1C)C)C)(C2=C(C=C(C=C2C)C)C)C3=C4C=CC=CC4=C(C5=CC=CC=C35)C6=CC=CC=C6,Full model,3,0.8072768,0.06711636,0.7401604,0.3333333333333333,0.6666666666666667,71,MDMB,C1(=C(C(=CC(=C1)C)C)B(OC)OC)C,SP2,benzene ring; boronate (B-O),0.06711636,0.044593524,0.8072768,-0.14820398,-0.25990614,-0.20889434,-0.022994008
22722373,B(C1=CC=CC=C1)(C2=CC=CC=C2)C3=C(C(=C(C(=C3F)F)F)F)F,Full model,6,0.7909174,0.0785328,0.7123846,0.5,0.5,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.2234186,-0.21733704,-0.26030457,-0.20406541,0.0785328,0.7909174,-0.28474665
12626668,B(C1=C(C(=C(C(=C1F)F)F)F)F)(Cl)Cl,Full model,6,0.80081046,0.07805892,0.72275156,0.5,0.5,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.19025628,-0.20223467,-0.27793673,-0.16371307,0.07805892,0.80081046,-0.30962053
12159360,B(C1=C(C(=C(C(=C1F)F)F)F)B(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F)(C4=C(C(=C(C(=C4F)F)F)F)F)C5=C(C(=C(C(=C5F)F)F)F)F,Full model,6,0.8113754,0.102689765,0.70868564,0.9166666666666666,0.08333333333333337,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.21397816,-0.21782264,-0.29106528,-0.18104081,0.102689765,0.8113754,-0.31642884
4438527,[B-](C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)(C3=C(C(=C(C(=C3F)F)F)F)F)C4=C(C(=C(C(=C4F)F)F)F)F,Full model,6,0.8085198,0.09697304,0.7115467,0.29411764705882354,0.7058823529411764,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.21156734,-0.21565916,-0.28766552,-0.17964633,0.09697304,0.8085198,-0.31219304
144241,B(N=C(C(F)(F)F)C(F)(F)F)(N(C)C)N(C)C,Full model,6,0.78341866,0.047387265,0.7360314,0.13793103448275862,0.8620689655172413,46,TFEB,B(OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F ,SP2,halide (C-X); boronate (B-O),-0.13726336,-0.19526117,-0.27686146,-0.14636366,0.047387265,0.78341866,-0.3125273
17177,B(OCC(CC)CCCC)(OCC(CC)CCCC)OCC(CC)CCCC,Full model,5,0.72660667,-0.008530972,0.73513764,0.4230769230769231,0.5769230769230769,114,TBB,B(OCCCC)(OCCCC)OCCCC,SP2,boronate (B-O),-0.39444125,-0.5080539,-0.35498822,-0.2383088,0.72660667,-0.008530972,-0.18428585
17178,B(OCCCCCCCCCCCC)(OCCCCCCCCCCCC)OCCCCCCCCCCCC,Full model,5,0.7289939,0.01977016,0.70922375,0.7777777777777778,0.2222222222222222,114,TBB,B(OCCCC)(OCCCC)OCCCC,SP2,boronate (B-O),-0.45064166,-0.54278606,-0.38643673,-0.19326244,0.7289939,0.01977016,-0.20695268
52915087,B(OCC(C(F)F)(F)F)(OCC(C(F)F)(F)F)OCC(C(F)F)(F)F,Full model,6,0.8017792,0.07645553,0.7253237,0.5238095238095238,0.47619047619047616,46,TFEB,B(OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F ,SP2,halide (C-X); boronate (B-O),-0.1843644,-0.21110375,-0.2871259,-0.13741574,0.07645553,0.8017792,-0.32619077
71334465,B(CCCCCCCCCCC(C)C)(CCCCCCCCCCC(C)C)CCCCCCCCCCC(C)C,Full model,5,0.73774254,0.021216867,0.7165257,0.25,0.75,22,TME,COCCB(CCOC)CCOC,SP2,ether (-O-),-0.45772403,-0.5371759,-0.38209108,-0.21118858,0.73774254,0.021216867,-0.20387249
108841,B(OCCCCCCCCCCC(C)C)(OCCCCCCCCCCC(C)C)OCCCCCCCCCCC(C)C,Full model,5,0.74746287,0.03552661,0.71193624,0.4583333333333333,0.5416666666666667,114,TBB,B(OCCCC)(OCCCC)OCCCC,SP2,boronate (B-O),-0.45173606,-0.5381151,-0.38643867,-0.2399116,0.74746287,0.03552661,-0.21191962
11096582,B(C#C)(N(C(C)C)C(C)C)N(C(C)C)C(C)C,Full model,5,0.7294489,0.047082018,0.6823669,0.13333333333333333,0.8666666666666667,10,ITD,C(C)(C)OB1OC(C(O1)(C)C)(C)C,SP2,boronate (B-O),-0.42097524,-0.56443447,-0.36212862,-0.32399535,0.7294489,0.047082018,-0.18896203
71386315,B(CCCCCCCC)(CCCCCCCC)C(=CCCCCCC)CCCCCCCC,Full model,5,0.7288164,0.0044880793,0.72432834,0.20588235294117646,0.7941176470588236,114,TBB,B(OCCCC)(OCCCC)OCCCC,SP2,boronate (B-O),-0.4551931,-0.52614343,-0.3787682,-0.19765845,0.7288164,0.0044880793,-0.193017
582056,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,Full model,6,0.80987465,0.099668875,0.7102058,1.0,0.0,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.21234247,-0.21428378,-0.2895938,-0.18055873,0.099668875,0.80987465,-0.3150181
71384846,B(C(C)CCCCCC)(C(C)CCCCCC)C(C)CCCCCC,Full model,5,0.7456688,0.029648269,0.7160206,0.2692307692307692,0.7307692307692308,114,TBB,B(OCCCC)(OCCCC)OCCCC,SP2,boronate (B-O),-0.44907466,-0.5262733,-0.38032413,-0.25431412,0.7456688,0.029648269,-0.20583066
122587,B(C(C)C(C)C)(C(C)C(C)C)C(C)C(C)C,Full model,5,0.7432859,0.061403695,0.6818822,0.14285714285714285,0.8571428571428572,16,TiPBx,CC(C)OB1OB(OC(C)C)OB(OC(C)C)O1,SP2; SP2; SP2,boronate (B-O),-0.42419052,-0.53216416,-0.36498284,-0.33379266,0.7432859,0.061403695,-0.21242705
15158954,B(CC)(CC)C1=CN=CN=C1,Full model,2,0.82404244,0.035448205,0.78859425,0.19230769230769232,0.8076923076923077,47,BF3·DE,B(F)(F)F.CCOCC,SP2,ether (-O-),0.010246065,0.82404244,0.035448205,-0.01142371,-0.27250063,-0.1330518,-0.04279977
