cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,known_additive_max_similarity,novelty_score,nearest_known_additive_index,nearest_known_additive_name,nearest_known_additive_smiles,nearest_known_additive_hybridization,nearest_known_additive_functional_groups,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
77058954,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)N3CCOCC3)[N+](=O)[O-],w/o EMA,7,0.121874295,0.04796769,0.0739066,0.3125,0.6875,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.02239883,0.0246751,0.015799973,0.04796769,-0.023807727,-0.0771472,0.121874295
53629760,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C3CCN(CC3)C(=O)OC(C)(C)C,w/o EMA,7,0.17676157,0.100732386,0.07602918,0.32653061224489793,0.6734693877551021,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.03333297,0.100732386,0.07735956,0.019523235,-0.11870657,-0.14199768,0.17676157
57416239,B1(OC(C(O1)(C)C)(C)C)C2=C(C3=C(CCCO3)C=C2)Cl,w/o EMA,3,0.1563405,0.098803274,0.05753722,0.29545454545454547,0.7045454545454546,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.098803274,0.08894796,0.1563405,0.058639277,-0.111225046,-0.12337186,0.088729724
86222921,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC=C2CO[Si](C)(C)C(C)(C)C)C,w/o EMA,3,0.22709492,0.17358506,0.05350986,0.37037037037037035,0.6296296296296297,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),0.08277922,0.16487859,0.22709492,0.0040381113,-0.19948207,-0.2254427,0.17358506
45785747,B1(OC(C(O1)(C)C)(C)C)C2=CSC(=N2)N3CCCC3,w/o EMA,7,0.14196476,0.12239615,0.019568615,0.30952380952380953,0.6904761904761905,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.0664153,0.07805651,0.12239615,0.07208266,-0.1170634,-0.12706926,0.14196476
57516276,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)C)[N+](=O)[O-],w/o EMA,1,0.07226207,0.0710692,0.0011928678,0.36585365853658536,0.6341463414634146,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.07226207,0.036801513,0.06358132,0.0710692,-0.023896791,-0.093756296,0.06956645
12569888,B1(OC(C(O1)(C)C)(C)C)C=C2CCCCC2,w/o EMA,7,0.12337956,0.06240226,0.0609773,0.3076923076923077,0.6923076923076923,95,BDB,B1(OC(C(O1)(C)C)(C)C)B2OC(C(O2)(C)C)(C)C,SP2; SP2,boronate (B-O),-0.09879865,0.046130132,0.0008003954,0.06240226,-0.031028295,-0.05765643,0.12337956
10867233,B1(OC(C(O1)(C)C)(C)C)C2=CCOC2,w/o EMA,7,0.081326075,0.07258573,0.008740343,0.35294117647058826,0.6470588235294117,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.08335744,0.07258573,0.0028532622,0.06999245,-0.026485527,-0.06437574,0.081326075
10977488,B(CC#CCCCCC)(OC(C)C)OC(C)C,w/o EMA,2,0.15294194,0.12489592,0.02804602,0.28125,0.71875,114,TBB,B(OCCCC)(OCCCC)OCCCC,SP2,boronate (B-O),-0.057881963,0.15294194,0.087401085,0.12489592,-0.09010743,-0.077785574,0.07952894
66509459,B1(OC(C(O1)(C)C)(C)C)C2=NN(C=C2)C3CCCC3,w/o EMA,7,0.14785366,0.04714254,0.10071112,0.34146341463414637,0.6585365853658536,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.014358323,0.03586963,0.04714254,0.018293835,-0.06630816,-0.09958489,0.14785366
23587239,B1(OC(C(O1)(C)C)(C)C)C2=CCN(C2)C,w/o EMA,7,0.08389641,0.07244346,0.011452951,0.3333333333333333,0.6666666666666667,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.06495047,0.07244346,0.02293918,0.060504377,-0.033601478,-0.07965196,0.08389641
577268,B(C1=CC=CC=C1)(C2=CC=CC=C2)OC,w/o EMA,6,0.10018857,0.004710169,0.0954784,0.3333333333333333,0.6666666666666667,13,(C3HF6O)2B(C6H5),FC(C(C(F)(F)F)OB(OC(C(F)(F)F)C(F)(F)F)c1ccccc1)(F)F,SP2,halide (C-X); benzene ring; boronate (B-O),-0.0017591409,-0.15660954,-0.05501163,-0.018784732,0.004710169,0.10018857,-0.10507973
59392608,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2C)C3CCN(CC3)C(=O)OC(C)(C)C,w/o EMA,7,0.15903719,0.12897435,0.03006284,0.2727272727272727,0.7272727272727273,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),0.016758766,0.12897435,0.08008531,0.033083655,-0.1200715,-0.13530563,0.15903719
90064865,B1(OC(C(O1)(C)C)(C)C)C2=NC=C(C=C2)N3CCN(CC3)C(=O)OC(C)(C)C,w/o EMA,7,0.18199949,0.13211872,0.049880773,0.26153846153846155,0.7384615384615385,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),0.017852614,0.12444479,0.13211872,0.03582119,-0.14619881,-0.15715326,0.18199949
59418692,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)OCCN3C(=O)OC(C)(C)C,w/o EMA,3,0.17405567,0.15552892,0.018526748,0.30357142857142855,0.6964285714285714,116,DiOB-An,C(C)N(C1=CC=C(C=C1)B1OC(C(O1)(C)C)(C)C)CC,SP2,benzene ring; boronate (B-O),0.018636968,0.15552892,0.17405567,0.04354919,-0.14686802,-0.16903977,0.13716474
