cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,known_additive_max_similarity,novelty_score,nearest_known_additive_index,nearest_known_additive_name,nearest_known_additive_smiles,nearest_known_additive_hybridization,nearest_known_additive_functional_groups,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
17750484,B1(OC(C(O1)(C)C)(C)C)C2=NC=C(C=C2)N,w/o decorrelation,5,0.07852146,0.036083315,0.042438146,0.4,0.6,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.045257844,-0.18360701,-0.093783855,-0.0640426,0.07852146,0.018459337,0.036083315
59558436,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)C3=CC=CC=C3F,w/o decorrelation,5,0.08754851,0.037066158,0.05048235,0.4146341463414634,0.5853658536585367,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.06221878,-0.1923417,-0.100367755,-0.0645108,0.08754851,0.020372687,0.037066158
59238830,B1(OC(C(O1)(C)C)(C)C)C2=CCC(CC2)N3CCN(CC3)C,w/o decorrelation,5,0.085744314,0.050744705,0.03499961,0.28888888888888886,0.7111111111111111,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.069989994,-0.14874554,-0.081587985,-0.053096686,0.085744314,0.025321744,0.050744705
57362634,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2Cl)OC)C(=O)OC,w/o decorrelation,5,0.076245375,0.05751596,0.018729415,0.2807017543859649,0.7192982456140351,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.057775334,-0.18339415,-0.09390233,-0.07025551,0.076245375,0.013659874,0.05751596
17750253,B1(OC(C(O1)(C)C)(C)C)C2=CNC(=O)C=C2,w/o decorrelation,5,0.06748535,0.047560446,0.019924901,0.4411764705882353,0.5588235294117647,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.040260673,-0.18035877,-0.0892188,-0.07034312,0.06748535,0.009763069,0.047560446
71302319,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=C2)OC(F)F)C,w/o decorrelation,5,0.07417166,0.04997402,0.024197642,0.36585365853658536,0.6341463414634146,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.04874062,-0.18489738,-0.09322581,-0.068261385,0.07417166,0.012991333,0.04997402
49760392,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=NC=C2)Cl)C=O,w/o decorrelation,5,0.073469676,0.04811898,0.025350697,0.38461538461538464,0.6153846153846154,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.050965298,-0.17684858,-0.09036626,-0.06663759,0.073469676,0.0134558035,0.04811898
71264583,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C3(COC3)C(=O)OC,w/o decorrelation,5,0.08150286,0.046822146,0.034680717,0.38095238095238093,0.6190476190476191,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.06285084,-0.17125498,-0.092621826,-0.062045082,0.08150286,0.019059828,0.046822146
45785761,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)C3CCCCC3,w/o decorrelation,5,0.08328592,0.038643643,0.044642277,0.3333333333333333,0.6666666666666667,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.060034066,-0.18146716,-0.09152404,-0.06036719,0.08328592,0.02072063,0.038643643
75486368,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2Cl)OC)N,w/o decorrelation,5,0.0764697,0.04770266,0.028767038,0.3076923076923077,0.6923076923076923,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.049949463,-0.1831313,-0.09395599,-0.06634967,0.0764697,0.014871776,0.04770266
49760450,B1(OC(C(O1)(C)C)(C)C)C2=C(C=NC=C2F)F,w/o decorrelation,5,0.06962349,0.06707099,0.0025525019,0.4375,0.5625,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.05636431,-0.18665025,-0.09174315,-0.086586066,0.06962349,0.006136956,0.06707099
49758783,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)OCC,w/o decorrelation,5,0.07278438,0.043784242,0.029000137,0.42857142857142855,0.5714285714285714,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.041686963,-0.18749139,-0.09511677,-0.070222855,0.07278438,0.012115353,0.043784242
2734656,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC=C2,w/o decorrelation,5,0.071869284,0.040858876,0.031010408,0.6206896551724138,0.3793103448275862,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.043347526,-0.17422445,-0.08741693,-0.06352131,0.071869284,0.014172023,0.040858876
75412371,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC3=C(C=C(C=C3)Cl)Cl,w/o decorrelation,5,0.07964877,0.04467969,0.03496908,0.34782608695652173,0.6521739130434783,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.055420764,-0.187622,-0.098935045,-0.06556507,0.07964877,0.014088525,0.04467969
46739027,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)N3CCCCC3,w/o decorrelation,5,0.08627414,0.045777276,0.040496863,0.3333333333333333,0.6666666666666667,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.065469705,-0.18549567,-0.09918926,-0.061624527,0.08627414,0.021512628,0.045777276
45785996,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)C3CCCCC3,w/o decorrelation,5,0.08403076,0.04093482,0.043095943,0.46153846153846156,0.5384615384615384,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.058545202,-0.18261613,-0.09475041,-0.060462154,0.08403076,0.022242738,0.04093482
66520913,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)C3CCCOC3,w/o decorrelation,5,0.08310702,0.04022925,0.042877767,0.32608695652173914,0.6739130434782609,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.05336137,-0.18654904,-0.09814252,-0.062063728,0.08310702,0.019551964,0.04022925
45361769,B1(OC(C(O1)(C)C)(C)C)C2=NC(=C(C=C2)OC)OC,w/o decorrelation,5,0.08261907,0.041026566,0.041592505,0.3684210526315789,0.631578947368421,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.049861517,-0.18539499,-0.0986245,-0.065969996,0.08261907,0.020566938,0.041026566
46738026,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NN2C)C(F)(F)F,w/o decorrelation,5,0.08432926,0.038811143,0.04551812,0.325,0.675,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.053571783,-0.17899865,-0.09793128,-0.065230966,0.08432926,0.022688514,0.038811143
72214371,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)Cl)C(F)(F)F,w/o decorrelation,5,0.084193066,0.03948025,0.044712815,0.3170731707317073,0.6829268292682926,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.05658513,-0.17574312,-0.09522756,-0.060530953,0.084193066,0.023239058,0.03948025
66520271,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)C3=CC=CC(=C3)C,w/o decorrelation,5,0.081150316,0.03610857,0.045041747,0.425,0.575,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.051923692,-0.18997522,-0.09739068,-0.062256776,0.081150316,0.018556163,0.03610857
71386269,B(CCCC)(CCCC)CCCCOCC,w/o decorrelation,5,0.04388351,0.03283736,0.011046149,0.3333333333333333,0.6666666666666667,114,TBB,B(OCCCC)(OCCCC)OCCCC,SP2,boronate (B-O),-0.008889816,-0.108071156,-0.041745916,0.01866493,0.04388351,0.03283736,-0.062366445
17998929,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)N(CC)CC,w/o decorrelation,5,0.084915675,0.047693837,0.037221838,0.4318181818181818,0.5681818181818181,116,DiOB-An,C(C)N(C1=CC=C(C=C1)B1OC(C(O1)(C)C)(C)C)CC,SP2,benzene ring; boronate (B-O),-0.066064194,-0.18317808,-0.09756492,-0.061162733,0.084915675,0.021307576,0.047693837
16063150,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)C(=O)OC)C,w/o decorrelation,5,0.077688985,0.048745826,0.028943159,0.34146341463414637,0.6585365853658536,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.053900845,-0.18557458,-0.096650586,-0.06501519,0.077688985,0.017184732,0.048745826
72214303,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)C=O)C,w/o decorrelation,5,0.07632262,0.043994576,0.032328047,0.325,0.675,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.04865764,-0.1862633,-0.09601974,-0.06740529,0.07632262,0.016463852,0.043994576
75176022,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)C3=CC=C(C=C3)[N+](=O)[O-],w/o decorrelation,5,0.08997981,0.042971097,0.047008716,0.41025641025641024,0.5897435897435898,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.073238544,-0.19226961,-0.10169955,-0.062054902,0.08997981,0.022298997,0.042971097
17750478,B1(OC(C(O1)(C)C)(C)C)C2=NC(=C(C=C2)F)C,w/o decorrelation,5,0.07856749,0.044494357,0.034073133,0.391304347826087,0.6086956521739131,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.05114587,-0.18533216,-0.096548736,-0.07041715,0.07856749,0.01589257,0.044494357
49760414,B1(OC(C(O1)(C)C)(C)C)C2=C(C=NC=C2)N,w/o decorrelation,5,0.07787998,0.039439797,0.038440183,0.5151515151515151,0.48484848484848486,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.04742501,-0.18251413,-0.09533556,-0.06481246,0.07787998,0.01767619,0.039439797
2758487,B1(OC(C(O1)(C)C)(C)C)C2=C(N=C(C=C2)OC)OC,w/o decorrelation,5,0.084069885,0.04041045,0.043659434,0.3684210526315789,0.631578947368421,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.05410907,-0.1873171,-0.09992376,-0.066145875,0.084069885,0.021064445,0.04041045
75486169,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2Cl)OC,w/o decorrelation,5,0.0817106,0.039788444,0.041922156,0.3333333333333333,0.6666666666666667,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.051146917,-0.18398125,-0.09712402,-0.06413856,0.0817106,0.019420294,0.039788444
45785941,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC(=N2)N3C=CC=CC3=O,w/o decorrelation,5,0.08469889,0.035430465,0.04926843,0.32608695652173914,0.6739130434782609,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.051123027,-0.1991159,-0.10531106,-0.07398975,0.08469889,0.019803284,0.035430465
46916250,B1(OC(C(O1)(C)C)(C)C)C2=CC(=O)N(C=C2)CC3=CC=CC=C3,w/o decorrelation,5,0.07733136,0.04714727,0.030184086,0.3409090909090909,0.6590909090909092,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.053827405,-0.18476789,-0.09734496,-0.06862293,0.07733136,0.013009966,0.04714727
22559283,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)[N+](=O)[O-])C,w/o decorrelation,5,0.071148284,0.050341833,0.02080645,0.38461538461538464,0.6153846153846154,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.044946894,-0.18229224,-0.09297074,-0.069538735,0.071148284,0.012105985,0.050341833
72213462,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NN2C)C(=O)OCC,w/o decorrelation,5,0.07547951,0.048550252,0.026929256,0.3392857142857143,0.6607142857142857,104,DPD-COOCH2CH3,CC1(COB(OC1)C1=C(C(=O)OCC)C=CC=C1)C,SP2,carbonyl (C=O); ester (-COOR); ether (-O-); benzene ring; boronate (B-O),-0.04485993,-0.18604197,-0.0958658,-0.07051087,0.07547951,0.014706451,0.048550252
57416219,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2F)N)Cl,w/o decorrelation,5,0.07625212,0.054519907,0.021732211,0.375,0.625,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.055284455,-0.18594408,-0.09346452,-0.07672935,0.07625212,0.013402654,0.054519907
72218510,B1(OC(C(O1)(C)C)(C)C)C2=CCOCCC2,w/o decorrelation,5,0.073281154,0.04975454,0.023526613,0.3157894736842105,0.6842105263157895,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.045759384,-0.16476098,-0.08542619,-0.0626737,0.073281154,0.015915688,0.04975454
59402306,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC3CCC3,w/o decorrelation,5,0.078199625,0.03718142,0.041018207,0.35714285714285715,0.6428571428571428,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.045511983,-0.18942416,-0.09476296,-0.06592197,0.078199625,0.017631536,0.03718142
53398378,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2F)Cl,w/o decorrelation,5,0.07602667,0.04324423,0.03278244,0.41304347826086957,0.5869565217391304,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.046080153,-0.1787573,-0.09347508,-0.06802683,0.07602667,0.015963038,0.04324423
16205057,B(OCCOCCOCCOCC)(OCCOCCOCCOCC)OCCOCCOCCOCC,w/o decorrelation,5,0.043124344,0.03145967,0.011664674,0.5,0.5,64,TPB,B(OCCC)(OCCC)OCCC ,SP2,boronate (B-O),-0.012930374,-0.10876843,-0.042133685,0.0217439,0.043124344,0.03145967,-0.06080192
71433019,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2C)C3CC3,w/o decorrelation,5,0.07129809,0.052606262,0.01869183,0.30952380952380953,0.6904761904761905,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.049639616,-0.1781028,-0.08748868,-0.067512296,0.07129809,0.014952449,0.052606262
