cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,known_additive_max_similarity,novelty_score,nearest_known_additive_index,nearest_known_additive_name,nearest_known_additive_smiles,nearest_known_additive_hybridization,nearest_known_additive_functional_groups,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
71350376,B(C=CC1=CC=CC=C1)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,PCL encoder only,6,0.8049267,0.09445971,0.710467,0.2962962962962963,0.7037037037037037,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.21339834,-0.21763632,-0.28205764,-0.19090815,0.09445971,0.8049267,-0.30552143
99779912,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(S2)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,PCL encoder only,6,0.79224,0.06203034,0.7302097,0.3023255813953488,0.6976744186046512,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.20396526,-0.18595856,-0.2628591,-0.15608226,0.06203034,0.79224,-0.30216047
71447200,B(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,PCL encoder only,6,0.80415726,0.08570751,0.7184498,0.2692307692307692,0.7307692307692308,17,THFBuBO,B(OCC(C(C(F)(F)F)(F)F)(F)F)(OCC(C(C(F)(F)F)(F)F)(F)F)OCC(C(C(F)(F)F)(F)F)(F)F ,SP2,halide (C-X); boronate (B-O),-0.21318181,-0.19904026,-0.27962762,-0.17004482,0.08570751,0.80415726,-0.3084424
15605783,B(C1=C(C(=C(C(=C1F)F)F)F)F)(OC(C)C)OC(C)C,PCL encoder only,6,0.80454713,0.086989775,0.7175574,0.36363636363636365,0.6363636363636364,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.19880177,-0.21261597,-0.29025266,-0.16431907,0.086989775,0.80454713,-0.31346476
18329245,B(OCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(OCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)OCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,PCL encoder only,6,0.8061166,0.089166336,0.71695024,0.48148148148148145,0.5185185185185186,17,THFBuBO,B(OCC(C(C(F)(F)F)(F)F)(F)F)(OCC(C(C(F)(F)F)(F)F)(F)F)OCC(C(C(F)(F)F)(F)F)(F)F ,SP2,halide (C-X); boronate (B-O),-0.21476665,-0.20400895,-0.281797,-0.1686723,0.089166336,0.8061166,-0.31259227
15887311,B(OC1=C(C(=C(C(=C1F)F)F)F)F)(OC2=C(C(=C(C(=C2F)F)F)F)F)OC3=C(C(=C(C(=C3F)F)F)F)F,PCL encoder only,6,0.7998052,0.07833228,0.7214729,1.0,0.0,45,TFPBO,B(OC1=C(C(=C(C(=C1F)F)F)F)F)(OC2=C(C(=C(C(=C2F)F)F)F)F)OC3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring; boronate (B-O),-0.19485916,-0.19905855,-0.27698424,-0.17205442,0.07833228,0.7998052,-0.30721295
15794329,B(C1=CC(=C(C(=C1)F)F)F)(C2=CC(=C(C(=C2)F)F)F)C3=CC(=C(C(=C3)F)F)F,PCL encoder only,6,0.747388,-0.025365751,0.7727538,0.3,0.7,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.15554734,-0.07347927,-0.2136517,-0.07409455,-0.025365751,0.747388,-0.28549302
12626668,B(C1=C(C(=C(C(=C1F)F)F)F)F)(Cl)Cl,PCL encoder only,6,0.8008105,0.07805892,0.7227516,0.5,0.5,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.19025631,-0.20223461,-0.27793676,-0.16371307,0.07805892,0.8008105,-0.3096205
9798005,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F,PCL encoder only,6,0.74943596,-0.013175087,0.76261103,0.42424242424242425,0.5757575757575757,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.17108394,-0.12181836,-0.22585745,-0.10184915,-0.013175087,0.74943596,-0.27372965
15158954,B(CC)(CC)C1=CN=CN=C1,PCL encoder only,2,0.8240424,0.035448235,0.7885941,0.19230769230769232,0.8076923076923077,47,BF3·DE,B(F)(F)F.CCOCC,SP2,ether (-O-),0.010246088,0.8240424,0.035448235,-0.0114236735,-0.27250063,-0.13305175,-0.042799834
