cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,known_additive_max_similarity,novelty_score,nearest_known_additive_index,nearest_known_additive_name,nearest_known_additive_smiles,nearest_known_additive_hybridization,nearest_known_additive_functional_groups,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
53415333,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2C)CC3=CC=C(C=C3)OC,USL encoder clustering,3,0.082242884,0.030082267,0.052160617,0.3392857142857143,0.6607142857142857,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),0.013702036,0.030082267,0.082242884,-0.07187448,-0.046712257,-0.10844703,-0.010781617
57812466,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)C3CCN(C3)C(=O)OC(C)(C)C,USL encoder clustering,3,0.08358101,0.03352294,0.050058067,0.26785714285714285,0.7321428571428572,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.032660242,0.022041243,0.08358101,-0.09217051,-0.055382986,-0.10754004,0.03352294
46739020,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)N3CCN(CC3)C(=O)OC(C)(C)C,USL encoder clustering,3,0.08996749,0.03622143,0.05374606,0.3,0.7,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.03622143,0.023748491,0.08996749,-0.096039385,-0.05780705,-0.1063947,0.023941386
44139916,B(C1=CN=C(O1)C2=CC=CC=C2)(OC(C)C)OC(C)C,USL encoder clustering,7,0.09717597,0.054386985,0.042788986,0.25,0.75,13,(C3HF6O)2B(C6H5),FC(C(C(F)(F)F)OB(OC(C(F)(F)F)C(F)(F)F)c1ccccc1)(F)F,SP2,halide (C-X); benzene ring; boronate (B-O),0.027021028,0.04867709,0.054386985,-0.010007638,-0.058585223,-0.16546164,0.09717597
11781822,B(C1=CC=C(C=C1)F)(C2=CC=C(C=C2)F)OCC3=CC=CC=N3,USL encoder clustering,4,0.06250274,0.05175261,0.010750134,0.35135135135135137,0.6486486486486487,124,2F-PBF,FC1=NC=CC=C1.FB(F)F,SP2,None,0.022833358,0.05102228,0.040506072,0.06250274,-0.033712775,-0.17638993,0.05175261
58529443,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C3CCN(CC3)C(=O)OC(C)(C)C,USL encoder clustering,3,0.07461489,0.05132902,0.02328587,0.2777777777777778,0.7222222222222222,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.05132902,0.030642698,0.07461489,-0.09557009,-0.048661128,-0.10788979,0.029420594
18525862,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)N(N=C3)C(=O)OC(C)(C)C,USL encoder clustering,3,0.074888535,0.026789464,0.04809907,0.32,0.6799999999999999,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.026789464,0.015387881,0.074888535,-0.103968546,-0.043934334,-0.10705918,0.011692129
76846839,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC3=C2C=CN3)C(=O)OC,USL encoder clustering,3,0.06533015,0.036144566,0.029185582,0.288135593220339,0.711864406779661,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),0.020728095,0.036144566,0.06533015,-0.08511207,-0.044793636,-0.10384771,-0.007661509
45786277,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC(=N2)C3=CC(=C(C=C3)F)F,USL encoder clustering,3,0.08966122,0.03852026,0.051140957,0.3584905660377358,0.6415094339622642,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),0.029520337,0.03852026,0.08966122,-0.07870123,-0.055043656,-0.101184,-0.014014889
71138711,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)N3CCC(CC3)N(C)C(=O)C,USL encoder clustering,3,0.06684083,0.035730075,0.031110752,0.3090909090909091,0.6909090909090909,116,DiOB-An,C(C)N(C1=CC=C(C=C1)B1OC(C(O1)(C)C)(C)C)CC,SP2,benzene ring; boronate (B-O),0.035730075,0.034616876,0.06684083,-0.0728674,-0.040014688,-0.09812398,0.008041029
