cid,smiles
72216219,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)C(F)(F)F)C(=O)OC
72216257,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)C=O)C(F)(F)F
71463824,B1(OC(C(O1)(C)C)(C)C)C2=NNN=C2
67389388,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)OCC)C(F)(F)F
45785867,[2H]C([2H])([2H])OC1=CC=CC=C1C2=NC=C(N=C2)B3OC(C(O3)(C)C)(C)C
46738026,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NN2C)C(F)(F)F
67396594,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)OC(C)C)C(F)(F)F
44521549,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)C(F)(F)F)N
45785912,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)N3C=C(C=N3)C
56924434,B1(OC(C(O1)(C)C)(C)C)C2=C(N=CC=C2)C(F)(F)F
66520592,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(S2)C3=NNN=N3
45786516,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC(=N2)C3=CN=C(N=C3)N
72216218,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)C(F)(F)F)C=O
58446374,B1(OC(C(O1)(C)C)(C)C)C2=CN3C(=NC=N3)C=C2
66521061,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)C3=CC(=NC=C3)F
2795311,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2C)C)C
49758780,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)N3C=C(N=C3)C
66709077,B(C1=CN(N=C1)C)(OCC)OCC
72218946,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC3=CC=CC=C23)C(F)(F)F
2760605,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(F)(F)F
2794643,B1(OC(C(O1)(C)C)(C)C)C2=C(N=C(S2)C3=CC=C(C=C3)C(F)(F)F)C
46864103,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)N)C(F)(F)F
99973126,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(N2)C=C(C=C3)C(F)(F)F
16414258,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=C(C=C2)F)F)C
12544990,B(C(C)(C)C)(C(C)(C)C)F
67363598,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)C3CCN(CC3)CC(F)(F)F
75486623,B1(OC(C(O1)(C)C)(C)C)C2=C(NN=C2C(F)(F)F)C
59286333,B1(OC(C(O1)(C)C)(C)C)C2=CC3=NC=NN3C=C2
12151458,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C3=NNN=N3
45785974,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC(=N2)N3C=C(N=C3)C
