cid,smiles
88085393,B(OC1=C(C(=C(C2=C1C(=C(C(=C2F)F)F)F)F)F)F)(OC3=C4C5=C6C(=C(C(=C5C(=C3F)F)F)F)C(=C(C(=C6C(=C4F)F)F)F)F)OC7=C(C(=C(C(=C7F)F)F)F)F
11020197,B(/C=C\C(C)(C)C)(OC(C)C)OC(C)C
11033525,B(CC)(CC)/C(=C(/CCCC)\SC1=CC=CC=C1)/CC
11727684,[B](C1=C(C(=C(C(=C1F)F)F)F)F)C2=C(C(=C(C(=C2F)F)F)F)F
12543898,B1(OC(C(O1)(C)C)(C)C)/C=C\C
66520490,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)/N=C\C3=CC=CC=C3
12885176,B(CCCCCC)(CCCCCC)/C(=C/CCC)/CCC
89593967,B(C1=C2C=CC3=CC=CC4=C3C2=C(C=C1)C=C4)(OCC)OCC
11344214,B1(OC(C(O1)(C)C)(C)C)/C=C/C
57364088,B(C1CCCC1)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F
22500998,B(C1=C(C(=C(C(=C1F)F)F)C2=C(C(=C(C=C2F)F)F)F)F)(C3=C(C(=C(C(=C3F)F)F)C4=C(C(=C(C=C4F)F)F)F)F)C5=C(C(=C(C(=C5F)F)F)C6=C(C(=C(C=C6F)F)F)F)F
15646411,B(C1CCCCC1)(C2CCCCC2)O/C(=C\C)/C3=CC=CC=C3
88223460,B(OC1=C(NN=C1)C2=CC=CC=C2)(OC3=C(NN=C3)C4=CC=CC=C4)OC5=C(NN=C5)C6=CC=CC=C6
59390320,B(C1=C2C=CC3=C4C2=C(C=C1)C=CC4=C(C=C3)C5=CC(=CC=C5)C(C)(C)C)(C6=C(C=C(C=C6C)C)C)C7=C(C=C(C=C7C)C)C
15666034,B(/C=C/CCCC)(C1=C(C=C(C=C1C(C)C)C(C)C)C(C)C)C2=C(C=C(C=C2C(C)C)C(C)C)C(C)C
90190092,B(C1=C(C2=C(C(=C1F)F)C(=C(C(=C2F)F)F)F)F)(C3=C(C4=C(C(=C3F)F)C(=C(C(=C4F)F)F)F)F)F
22501012,B(C1=C2C(=C(C(=C1F)F)F)C(=CC(=C2F)F)F)(C3=C4C(=C(C(=C3F)F)F)C(=CC(=C4F)F)F)C5=C6C(=C(C(=C5F)F)F)C(=CC(=C6F)F)F
59941512,B(C)(C)/C=C\CCCCCC
10943787,B(C/C=C(\C)/CC)(OC(C)C)OC(C)C
12736075,B(CCC(C)C)(CCC(C)C)CCC(C)C
13600685,B(CCCCCC)(CCCCCC)/C(=C(\CCCCCC)/C1(OCCO1)C)/CCCCCC
5370900,B(CC)(CC)O/C=C(\C)/CC1=CC=CN1
59456390,B(C1=C(C=C(C=C1OC)COC)OC)(OC(C)C)OC(C)C
17579205,[B-]1(OC(=C2C(=O)N(C(=O)[N+](=C2O1)C)C)/C=C/C3=CC(=C(C=C3)OC)OC)(F)F
59232100,B(C)(C)/C=C/CCC
89593993,B(C1=CN=CN=C1)(OC)OC
59390393,B(C1=CC(=C2C=CC3=C4C2=C1C=CC4=C(C=C3)C5=CC=CC=C5C6=CC=CC=C6)C7=CC=CC=C7C8=CC=CC=C8)(C9=C(C=C(C=C9C)C)C)C1=C(C=C(C=C1C)C)C
