id,label
72214060,2
53216753,2
172844782,2
159856597,2
20463568,2
175285338,2
174710477,2
172840097,2
160440051,2
173534412,2
162208653,2
91882777,2
23024154,2
133661973,2
171740652,2
92025952,2
139986319,2
173847081,2
165776277,2
66840288,2
134828524,2
133618285,2
79900550,3
57655248,3
64521217,3
162108586,3
64093233,3
61532861,3
65327789,3
63557086,3
62139709,3
67450709,3
165353323,3
62383570,3
142764034,3
159798903,3
160066155,3
61533045,3
165900162,3
61532930,3
165984671,3
173625226,3
15012628,3
82749501,3
160508925,3
44227982,3
83140837,3
65328022,4
65323190,4
144269275,4
54970741,4
61606417,4
54969029,4
79710793,4
71363292,4
10738661,4
79707036,4
87068934,4
79491408,4
67451584,4
112588679,4
173717959,4
174782010,4
139994877,4
85796530,4
106666468,4
140261543,4
160499275,4
53398600,4
13691684,4
88432389,4
87147076,4
57805254,5
57805349,5
46227313,5
173023167,5
23154726,5
158257864,5
57857459,5
165829829,5
53362661,5
172636610,5
85843093,5
157269590,5
165768360,5
165996316,5
168919674,5
169354173,5
168532955,5
5287794,5
74765685,5
101065340,5
44151523,5
57805076,5
87510204,5
175694499,5
68281450,5
176333969,6
175399786,6
140451468,6
161833864,6
162622943,6
168352242,6
87405519,6
90344578,6
11736352,6
25212871,6
167737066,6
139621753,6
88648381,6
139621740,6
65803699,6
173666529,6
72212090,6
139621655,6
74788622,6
91882757,6
67451915,6
139621605,6
170906973,6
141700042,6
157723456,6
174049766,7
168919699,7
167644289,7
69585582,7
159155986,7
174052113,7
173649494,7
173886057,7
173978090,7
158240082,7
153277893,7
18665515,7
173886077,7
142596529,7
157211745,7
173852997,7
161944747,7
172558892,7
70093610,7
159052441,7
159864913,7
131735241,7
124008763,7
167936888,7
159993057,7
10621661,8
162255578,8
160942697,8
162134799,8
158461939,8
168802879,8
141747901,8
161886331,8
141285443,8
91759190,8
173728904,8
139777945,8
145313512,8
162221381,8
164891754,8
88897068,8
150317892,8
140786554,8
139778264,8
54971072,8
