similarity,random,model,proto_1,proto_0,proto_2,proto_3,proto_6,proto_4,proto_5
0.26546010119200947,1.4457225454463631,0.0,0.0,0.0,0.0,0.0,8.084422460645452e-222,0.0,0.0
0.26740281220366785,1.449128051104183,0.0,0.0,0.0,0.0,0.0,5.521196416845166e-219,0.0,0.0
0.2693455232153262,1.4525580837820087,0.0,0.0,0.0,0.0,0.0,3.614262875104576e-216,0.0,0.0
0.2712882342269845,1.4560383533483774,0.0,0.0,0.0,0.0,0.0,2.2678207461701166e-213,0.0,0.0
0.27323094523864283,1.4595915183535384,0.0,0.0,0.0,0.0,0.0,1.363955706206736e-210,0.0,0.0
0.27517365625030116,1.4632372221528287,0.0,0.0,0.0,0.0,0.0,7.863112268621461e-208,0.0,0.0
0.2771163672619595,1.4669921799746821,0.0,0.0,0.0,0.0,0.0,4.345016850294322e-205,0.0,0.0
0.27905907827361787,1.4708703074765999,0.0,0.0,0.0,0.0,0.0,2.3013959664054354e-202,0.0,0.0
0.2810017892852762,1.4748828793227715,0.0,0.0,0.0,0.0,0.0,1.1684072462022576e-199,0.0,0.0
0.2829445002969345,1.479038704814888,0.0,0.0,0.0,0.0,0.0,5.685913747749243e-197,0.0,0.0
0.28488721130859285,1.483344306884831,0.0,0.0,0.0,0.0,0.0,2.6522200094144324e-194,0.0,0.0
0.2868299223202512,1.4878040910401653,0.0,0.0,0.0,0.0,0.0,1.1858293808176574e-191,0.0,0.0
0.2887726333319095,1.4924204922858335,0.0,0.0,0.0,0.0,0.0,5.082043442588399e-189,0.0,0.0
0.2907153443435679,1.4971940906605938,0.0,0.0,0.0,0.0,0.0,2.087652347741433e-186,0.0,0.0
0.2926580553552262,1.5021236897175732,0.0,0.0,0.0,0.0,0.0,8.220188098646763e-184,0.0,0.0
0.29460076636688454,1.507206356802593,1.1897e-320,0.0,0.0,0.0,0.0,3.1024817935906883e-181,0.0,0.0
0.29654347737854286,1.5124374289628337,4.4083762e-316,0.0,0.0,0.0,0.0,1.1223822160865902e-178,0.0,0.0
