molecule_id,prototypes,molecule_name,UMAP_x,UMAP_y
9011,5,[],1.8492644,-4.8408346
113011,5,[],2.691614,-4.172155
28011,5,[],3.2578888,-4.2416983
5011,5,[],2.8206694,-3.4721096
7011,5,[],-4.9892354,-6.7608886
70011,5,[],3.4995208,-4.0910606
8011,5,[],3.5973823,-3.9173088
100011,5,[],1.3969443,-3.9100928
50011,5,[],3.2273185,-3.5016615
84011,5,[],2.2932234,-4.5823035
111011,5,[],-5.3685813,-6.844948
88011,5,[],2.3693635,-4.54286
103011,5,[],-5.376532,-6.891351
87011,5,[],-4.706666,-6.5479174
86011,5,[],-5.3223176,-6.734841
82011,5,[],2.0804336,-4.208129
60011,5,[],1.704054,-3.791216
124100,5,[],-5.2002273,-6.9439936
9100,5,[],1.7271222,-4.75284
113100,5,[],1.8909686,-4.0399103
28100,5,[],2.6676857,-4.5915484
89100,5,[],3.707807,-3.9467416
70100,5,[],3.602489,-4.1787634
8100,5,[],2.6969204,-4.637476
50100,5,[],2.0188322,-3.5548651
84100,5,[],1.3784912,-4.5501046
111100,5,[],-4.9336348,-6.7202716
88100,5,[],1.4418858,-4.4388847
107100,5,[],3.8259652,-3.7751076
103100,5,[],-5.068213,-6.8409867
86100,5,[],-5.3281283,-6.696921
82100,5,[],1.532568,-4.2677207
60100,5,[],1.6943449,-3.6227384
97,5,['B(OPh)3'],1.3022332,-4.4915657
18,5,['LBSB'],3.8178883,-3.7861717
55,5,['(C6F4)O2B(C6F5)'],1.8087708,-4.715993
76,5,['LBBB'],3.0289707,-4.589028
97000,5,[],1.3437101,-4.509709
18000,5,[],3.8180444,-3.7117417
55000,5,[],1.5862929,-4.5927286
76000,5,[],3.1691134,-4.5335107
97001,5,[],1.2999278,-4.4734454
18001,5,[],3.833116,-3.7476141
55001,5,[],1.9646947,-4.759782
76001,5,[],3.1108701,-4.536255
97010,5,[],1.3683239,-4.219867
55010,5,[],1.4858129,-4.204774
76010,5,[],3.5208719,-4.1574445
97011,5,[],1.2899394,-4.4077616
18011,5,[],3.858093,-3.7207642
55011,5,[],2.071074,-4.735161
76011,5,[],3.2886834,-4.4687653
97100,5,[],1.324719,-4.5504904
55100,5,[],1.7848505,-4.7816024
76100,5,[],3.0375695,-4.614923
110,6,['LiBF4'],21.435118,3.048803
30,6,['ADM'],23.85086,5.475561
16,6,['TiPBx'],24.560526,8.456598
69,6,['NaDFOB'],22.369083,3.5490415
101,6,['LiMOB'],22.101675,3.4705138
61,6,['LDFOB'],22.357712,3.5316675
79,6,['TMB'],24.648523,8.420569
105,6,['LOCB'],21.31111,3.0862045
37,6,['LiPAAOB'],24.060282,5.761189
