epoch,proto_1_mean_speed,proto_1_std_speed,proto_2_mean_speed,proto_2_std_speed,proto_3_mean_speed,proto_3_std_speed,proto_4_mean_speed,proto_4_std_speed,proto_5_mean_speed,proto_5_std_speed,proto_6_mean_speed,proto_6_std_speed,proto_7_mean_speed,proto_7_std_speed,proto_8_mean_speed,proto_8_std_speed,proto_9_mean_speed,proto_9_std_speed,proto_10_mean_speed,proto_10_std_speed
98,0.0013484091,0.0001224192,0.0012647104,0.00018132693,0.001198592,0.00024265177,0.0014063,0.00013127939,0.0012659304,0.00020719893,0.0012265558,0.00020172194,0.0012244085,0.00020351668,0.0013839197,0.00013262632,0.0013576346,0.00016809457,0.0012846084,0.00017300966
99,0.0013446475,0.0001159685,0.001260163,0.00016469353,0.0012069693,0.00023375006,0.001402886,0.00012099919,0.0012562682,0.00021596356,0.0012204319,0.00021010097,0.0012163806,0.00020978009,0.0013784856,0.0001375514,0.0013550977,0.00017184592,0.0012897137,0.00016484756
100,0.0013467023,0.00010695858,0.0012631171,0.00015896921,0.0011938892,0.00025232648,0.0014081331,0.000113332746,0.0012582318,0.00021689248,0.001206775,0.00022763149,0.0012288874,0.00019659329,0.0013714486,0.00014665436,0.0013357822,0.00015140313,0.0012802625,0.00013111206
101,0.0013475363,0.00011827678,0.0012811257,0.00016052107,0.0011980234,0.00025167954,0.0014181382,0.00011993122,0.001262137,0.00021427021,0.001205511,0.00023078216,0.0012335286,0.00019505844,0.0013758185,0.00013952237,0.0013450753,0.00015577815,0.0012782633,0.00015729645
102,0.0013443308,0.00011202798,0.0012756257,0.00016629162,0.00120118,0.00024701716,0.0014132414,0.000121197234,0.0012665102,0.00021995054,0.0012160523,0.00023602782,0.0012373233,0.0001963277,0.0013678108,0.00013888137,0.0013463125,0.00015476774,0.0012850717,0.00013680765
103,0.0013246366,0.00010451556,0.0012655834,0.0001752732,0.0011997151,0.00024507637,0.0014142431,0.00013233471,0.0012777601,0.0002199375,0.001211717,0.0002444134,0.001228377,0.00020352505,0.001353914,0.0001648922,0.0013409997,0.00014839853,0.0012879218,0.00011999682
104,0.0013287714,0.00011128715,0.0012633118,0.00018285883,0.0012069915,0.00024031411,0.0014081777,0.0001455974,0.0013143086,0.00020714724,0.0012147344,0.0002294748,0.0012312864,0.0002044084,0.0013638473,0.00015720884,0.0013383904,0.00014932457,0.0012924384,0.00013143536
105,0.0013205546,0.00012408567,0.0012633911,0.00018188058,0.0012167835,0.00023818122,0.0013968468,0.00014575255,0.0013142982,0.00021536314,0.0012165684,0.00022842856,0.0012302381,0.00022270592,0.0013559699,0.00015412748,0.0013406903,0.00015163765,0.001296062,0.00013873292
106,0.0013163431,0.00012021288,0.0012580368,0.00018834305,0.0012158637,0.000233301,0.0013924034,0.00014192528,0.0013130812,0.00021954656,0.001208452,0.00022946765,0.0012312809,0.00021572282,0.001357259,0.0001399028,0.0013395457,0.00014752502,0.0012833076,0.00014803777
107,0.0012987743,0.000106596424,0.0012512093,0.00017666996,0.0012183458,0.00023261498,0.0013896935,0.00013667926,0.0012811134,0.00022874665,0.0011889546,0.00022372499,0.0012273325,0.00022444365,0.0013595999,0.00013788276,0.0013091301,0.0001391288,0.0012497611,0.00013358721
108,0.0012989967,0.00012041658,0.0012511036,0.00019001585,0.0012180145,0.00023980315,0.0013957906,0.00011817204,0.0012839726,0.00023753283,0.0011797708,0.00023630647,0.0012342257,0.00022192526,0.0013587147,0.00012218113,0.0013304866,0.00013250663,0.0012511683,0.00013938891
109,0.0012794997,0.00010501813,0.0012560422,0.00019297886,0.001233569,0.00024374823,0.0014213737,0.00013828253,0.0012898783,0.00022933866,0.001164675,0.00024370413,0.0012212249,0.00023584555,0.0013242802,0.00016737444,0.0013151856,0.00013738414,0.0012431971,0.000144075
110,0.0013115784,0.00012070641,0.0012833679,0.00015528714,0.0012482137,0.0002542874,0.0014312752,0.00013673591,0.0012993,0.00022322794,0.0011627167,0.00023455029,0.0012255254,0.00023875912,0.0013213797,0.00016152527,0.0013174631,0.00012983911,0.0012422221,0.00016611458
111,0.0013033655,0.00011896346,0.0012759126,0.00015998582,0.0012475091,0.0002509741,0.0014334333,0.00013431917,0.0012961704,0.0002315125,0.0011678362,0.00023852455,0.0012261727,0.00023580254,0.001317753,0.00015899178,0.0013140752,0.00013083007,0.0012279064,0.00018256795
112,0.0012901165,0.00011229695,0.0012734812,0.00017382127,0.0012644588,0.00023764638,0.0014267906,0.0001363544,0.00128932,0.00024096447,0.0011669962,0.00023507934,0.0012169683,0.00023630897,0.0013197933,0.00015270933,0.0013111248,0.00013709844,0.0012509578,0.0001648939
113,0.0012994909,0.00012400636,0.0012858501,0.00018098314,0.0012706068,0.00024064173,0.0014119113,0.00012796234,0.0012808765,0.00024073642,0.0011669825,0.00023162055,0.0012062667,0.00023446597,0.0013234944,0.00014181873,0.0013105967,0.00013644635,0.001252249,0.00015805381
114,0.0013122603,0.00013752303,0.0012725802,0.00019424544,0.0012664344,0.00024960638,0.0014084233,0.00012834372,0.0012785466,0.00022527287,0.001170397,0.000218682,0.0012033874,0.00023345223,0.0013249548,0.00014930661,0.0013072887,0.0001401413,0.0012739435,0.00014978231
115,0.0013013275,0.00013096257,0.001278858,0.00017014422,0.0012703252,0.00023687971,0.0014126257,0.00012437202,0.0012731443,0.00023171377,0.0011632016,0.00022460832,0.0012025692,0.00023568637,0.0013246282,0.00014936375,0.0012909487,0.00015682973,0.0012673311,0.00016749903
116,0.0012782943,0.00013066817,0.0012658183,0.0001715517,0.0012689909,0.00024268878,0.0014029694,0.00012560425,0.0012646012,0.00024635057,0.001179199,0.00022417319,0.0012015665,0.00022856884,0.0013513907,0.000118792224,0.0012951687,0.00015767264,0.0012818261,0.00017594594
117,0.0012782149,0.00013005307,0.0012440372,0.00017807356,0.0012704377,0.00024858722,0.0014155805,0.00013821035,0.0012549624,0.0002593052,0.0011841723,0.0002316222,0.0011973798,0.00022719616,0.0013521615,0.00013653637,0.0012989085,0.00015866623,0.0012889296,0.00017081709
118,0.0012905931,0.00013504227,0.0012419852,0.00018754936,0.0012682602,0.00024239143,0.0014133594,0.00013863425,0.0012487815,0.00026848706,0.001202713,0.00023989091,0.0011835593,0.00022423585,0.0013374896,0.0001271077,0.0013063829,0.00015507721,0.0013141953,0.00016111664
119,0.0012924077,0.00013056693,0.0012377928,0.00020186108,0.0012665584,0.00023221794,0.001414522,0.00013830658,0.0012635825,0.00026081712,0.0012022643,0.00024033144,0.0011804778,0.00022189903,0.0013307806,0.00012475032,0.0013130012,0.00015112193,0.0013217318,0.00015870617
120,0.0012978803,0.00013778798,0.001243496,0.00020806283,0.00126173,0.00024080735,0.0014118587,0.00013897914,0.0012717881,0.0002434701,0.0012033089,0.00024116137,0.0011832935,0.0002191231,0.001315809,0.00012906991,0.0013156092,0.00015164651,0.0013215987,0.00016731526
121,0.001293368,0.00013543185,0.0012345051,0.00020586092,0.0012460201,0.0002672835,0.0013975824,0.00013420063,0.0012718608,0.00024419898,0.0012139264,0.00023724143,0.0011877563,0.00022431911,0.0013288928,0.00011168581,0.0013124573,0.00015549321,0.0013249096,0.00016663146
122,0.0012945472,0.00014445897,0.0012283758,0.00021573389,0.001255642,0.00025059847,0.0013983764,0.00014290016,0.001276832,0.00024299788,0.0012140574,0.00023420298,0.001186559,0.00022942912,0.001312423,0.00011636067,0.0013115576,0.00015130172,0.0013222771,0.00016869554
123,0.0012780525,0.00013015578,0.0012318706,0.00020990722,0.0012600197,0.00023644547,0.0013971846,0.00014954666,0.0012671397,0.00026611614,0.0012079214,0.000238492,0.0011750783,0.00023948889,0.0013023018,0.00013582107,0.0013046783,0.0001556265,0.0013117028,0.00016152668
124,0.0012699392,0.00012573948,0.0012349993,0.00021189605,0.0012623623,0.00023216351,0.0013967596,0.00014960418,0.0012550694,0.00028342332,0.0011969404,0.00024335734,0.0011756427,0.0002423488,0.0013117453,0.00012398907,0.0012904154,0.00017236572,0.0012964855,0.00016306614
125,0.0012679807,0.00012776893,0.0012410613,0.00019038845,0.0012482232,0.00024084591,0.0014073398,0.00014687392,0.0012620235,0.00027456196,0.0012039249,0.0002442882,0.0011716118,0.00024350102,0.0013172291,0.00014361012,0.0013143424,0.00014687778,0.001303631,0.0001698688
126,0.0012631027,0.00012705328,0.001232492,0.00017815526,0.0012271714,0.0002663064,0.0013858101,0.00014731681,0.0012469555,0.00025698898,0.0011965325,0.00024318711,0.0011809256,0.00024106,0.0013161141,0.0001519892,0.0013127301,0.00014690525,0.0012875736,0.00017398638
127,0.0012630447,0.00013013772,0.0012410412,0.0001796069,0.0012249702,0.0002675305,0.0013891992,0.00014205952,0.001268266,0.00025040747,0.0011888472,0.00024907052,0.0011844656,0.00024254162,0.001299772,0.00017041872,0.0013089227,0.00015592382,0.0012796938,0.00017115427
128,0.001237813,0.000116094954,0.0012145833,0.00016363226,0.001199862,0.00030162133,0.0013868568,0.00014179325,0.0012642812,0.000237312,0.0011961239,0.0002453939,0.001181136,0.00023880754,0.0013039289,0.00019704836,0.0013168385,0.00015525623,0.0012729919,0.00016468027
129,0.001252203,0.0001498783,0.001225922,0.00015672925,0.001215379,0.0002681983,0.0013878716,0.00014466085,0.0012907715,0.00021677451,0.0012041248,0.00024723716,0.0011884283,0.0002454342,0.0012839863,0.00020080448,0.0013220357,0.00015070288,0.0012783847,0.00015808614
130,0.0012402211,0.0001335973,0.0012568875,0.00014469182,0.0012239652,0.000243126,0.0013938679,0.00014101648,0.0013039223,0.00020910086,0.0012183452,0.00025616825,0.0012007694,0.0002525388,0.0012843793,0.00020797303,0.0013231246,0.00014298475,0.0012826679,0.000142932
131,0.0012299325,0.00012400604,0.001259071,0.00015042479,0.0012448956,0.00019519859,0.0013978207,0.0001377097,0.0012937601,0.00021200761,0.0012199484,0.00024730852,0.0011987161,0.00026714537,0.001288167,0.00019915792,0.0013261788,0.00013578609,0.0012830624,0.00013683128
132,0.0012330629,0.00012519141,0.0012571599,0.0001539085,0.0012455385,0.00018732561,0.0013800657,0.00014495244,0.0013033116,0.00021725609,0.0012177634,0.00025019367,0.0012036508,0.00028367405,0.001284613,0.00018231258,0.0013245945,0.0001372566,0.0012787257,0.00014250768
133,0.0012369807,0.00012417712,0.0012566245,0.00015209602,0.0012481788,0.00019004256,0.0013888733,0.00014168127,0.0013083154,0.00021766173,0.0012232264,0.00024526694,0.0011941988,0.00029050125,0.0012941074,0.00017215115,0.0013271021,0.00013743059,0.0012721994,0.00014493374
134,0.0012322657,0.000114833245,0.0012700665,0.00016462732,0.0012768585,0.00015473392,0.0013930693,0.00013697619,0.0013210037,0.00021390658,0.0012121663,0.00024523152,0.001194695,0.00028119705,0.0012921588,0.00015547211,0.0013166468,0.0001385528,0.0012592173,0.00014979651
135,0.0012229588,0.00012155846,0.001263969,0.00016695482,0.0012653584,0.00016717581,0.0013847924,0.00013160285,0.0013195854,0.00020986295,0.001207215,0.00024728145,0.0011919565,0.00030571406,0.0012915205,0.0001715946,0.0013286903,0.00015089243,0.0012488893,0.00015077495
136,0.0012329313,0.00012597602,0.0012706598,0.00016246135,0.0012650036,0.0001579239,0.0013854197,0.00012413322,0.0013131343,0.00020427658,0.0012101532,0.00023976286,0.0011797671,0.00031327902,0.0012609701,0.0001708684,0.0013141485,0.00015170753,0.0012587969,0.00015138007
137,0.0012398383,0.0001315491,0.0012827597,0.00017831608,0.0012820705,0.0001418373,0.0013903953,0.00012662736,0.0013156614,0.00021832046,0.0011866706,0.00024381575,0.0011748666,0.0003097633,0.0012222453,0.00017683089,0.0013062212,0.00016219527,0.0012431332,0.0001446418
138,0.0012291868,0.0001265561,0.0012826982,0.00016174551,0.0012915584,0.0001615263,0.0013827132,0.00011941069,0.0013337114,0.00024084719,0.0011808729,0.00024587577,0.0011728979,0.00030264223,0.0012802739,0.00016812321,0.0013233407,0.00015475985,0.0012526723,0.00014455128
139,0.001230011,0.00013021927,0.0012767797,0.00017328479,0.001298401,0.00015013825,0.0013788163,0.00011561805,0.0013292328,0.00023496803,0.0011744178,0.00024296211,0.0011571444,0.00031125848,0.0012701853,0.000173615,0.0013339195,0.00015944747,0.0012594315,0.00014870515
140,0.0012305874,0.0001396673,0.0012755851,0.00018301743,0.0013096624,0.00015157335,0.0013732987,0.00012373837,0.0013104111,0.00023682564,0.0011602106,0.00025279282,0.0011506963,0.00031150313,0.0012817173,0.00019287161,0.0013315666,0.00017552153,0.0012456044,0.0001514395
141,0.0012164861,0.00013444616,0.0012580472,0.00019634445,0.001295524,0.00015028972,0.0013680093,0.00012285529,0.0012947986,0.00023068023,0.0011616008,0.0002539394,0.0011482232,0.00029687543,0.001275997,0.00018035325,0.001317848,0.0001785041,0.0012471258,0.00015691899
142,0.0012222708,0.00014127589,0.001255848,0.00020283263,0.0012972271,0.00015788345,0.0013622812,0.00013342308,0.0013167426,0.00023990753,0.0011711201,0.0002480341,0.001145329,0.0003167524,0.0012560231,0.00018258335,0.0013240934,0.00019573454,0.0012399866,0.00016723259
143,0.0012136862,0.00014714326,0.0012524029,0.00023417873,0.0013144987,0.00016306581,0.0013562638,0.0001458026,0.0013147705,0.0002311107,0.0011751757,0.00024579765,0.0011459494,0.0003162904,0.0012569656,0.00018414615,0.0013219516,0.00020669961,0.0012355427,0.00017842192
144,0.0012011335,0.00014451522,0.0012349474,0.00023504326,0.0013020833,0.00017826699,0.0013684463,0.00014715415,0.001274817,0.00021335606,0.0011778598,0.00023890942,0.0011170695,0.00030323328,0.0012669186,0.00019369205,0.0013189178,0.00020985446,0.0012107735,0.000185657
145,0.0011988727,0.00014749006,0.0012302587,0.00024434965,0.001267807,0.00017504694,0.001367837,0.00014066856,0.001264165,0.00022546314,0.0011705855,0.00025688895,0.0011375216,0.0002986798,0.0012715488,0.00018937714,0.0013141066,0.00021125063,0.0012092879,0.00019226497
146,0.0011790369,0.00015669476,0.0012327074,0.0002627378,0.001273803,0.0001684128,0.0013794127,0.00014433065,0.0012894567,0.00020559544,0.0011677044,0.000258657,0.0011186993,0.00028100802,0.0012447636,0.0001951203,0.0013247493,0.00019050646,0.0011910682,0.00020106499
147,0.001170773,0.0001643551,0.0012317987,0.00025693377,0.0012837404,0.00014777764,0.0013624734,0.00013878886,0.0012590045,0.00020838929,0.0011752669,0.000264774,0.0011422293,0.00029347054,0.0012804073,0.00020163428,0.0013118836,0.00020606413,0.0011979246,0.00021038657
148,0.0011709857,0.00017106283,0.0012298205,0.00026506642,0.0012862453,0.00015845778,0.001365171,0.00013927066,0.0012777027,0.00020203849,0.0011588087,0.00025567974,0.0011229068,0.0002822264,0.0012774726,0.00020400505,0.0013240592,0.00020243414,0.0011978538,0.00019871947
149,0.0011712776,0.00016990564,0.0012254762,0.00025925227,0.001289547,0.00017021806,0.001370587,0.0001390868,0.0012715299,0.00022129607,0.0011504057,0.00025617942,0.00109225,0.00027769702,0.0012608467,0.00019694987,0.0013392505,0.00019228904,0.0012168464,0.00019368043
150,0.0011670174,0.00016157267,0.0012185104,0.00026439733,0.0012573126,0.00015685539,0.0013700031,0.00013313023,0.0012781363,0.00020793735,0.0011458163,0.00025982788,0.0010853098,0.00031246315,0.001283773,0.00021306617,0.0013374141,0.00019814773,0.0012026099,0.00019518053
151,0.0011775554,0.00015863335,0.0012310853,0.0002476779,0.001291816,0.00018900986,0.0013741467,0.000118085125,0.001269372,0.00021259031,0.0011496579,0.00025530026,0.0011295041,0.00028430385,0.0012335789,0.00022488559,0.0013414144,0.0001967582,0.001212425,0.00020541856
152,0.0011670158,0.00016909662,0.0012421518,0.00020125724,0.0012728923,0.00014452856,0.0013842288,0.00013284793,0.0012832212,0.000199637,0.0011600897,0.00024998863,0.0011272588,0.0002949845,0.0012409423,0.0002145363,0.0013214237,0.00022090723,0.001200834,0.00020981945
153,0.0011421429,0.00019230426,0.0012193325,0.00019493372,0.0012631372,0.00014820643,0.0013787048,0.00014136975,0.0012851886,0.00020560418,0.0011678308,0.0002607523,0.0011417337,0.0002898591,0.0012358923,0.00022523545,0.0013339253,0.00020546977,0.0011938871,0.00022744625
154,0.0011491999,0.00018948005,0.001232114,0.00019044618,0.0012561461,0.00013946518,0.0013669179,0.00013702255,0.0012935089,0.00020023155,0.0011570565,0.00026841945,0.0011352313,0.00030460313,0.0012332557,0.00023085623,0.0013417177,0.00019263085,0.001213142,0.00021750935
155,0.0011386045,0.00017944703,0.0012213661,0.00018748788,0.0012482522,0.00016018115,0.0013598135,0.00014268358,0.0012799941,0.0002044598,0.0011503343,0.00027704873,0.001120049,0.00032806062,0.0012412594,0.0002212987,0.0013291475,0.00019049963,0.0011917802,0.0002128433
156,0.0011146526,0.00020900842,0.0012350567,0.00017435227,0.0012516255,0.00017603264,0.0013479438,0.00013319215,0.0012585844,0.00019470506,0.0011449596,0.00027684067,0.0011484678,0.00028143788,0.0012310061,0.00023307597,0.0013312954,0.00017717911,0.0012168711,0.00019350644
157,0.0011205055,0.0001964509,0.0012458675,0.0001796672,0.0012567797,0.00017758686,0.0013498326,0.0001327608,0.0012648923,0.00018294912,0.0011340282,0.00027257772,0.0011341216,0.00029276486,0.0012211729,0.00023741629,0.0013304895,0.00016376747,0.001212975,0.00019015514
158,0.001119041,0.00020341594,0.0012452297,0.00017057252,0.0012316812,0.00015284946,0.0013369423,0.00012402114,0.0012547681,0.00018284142,0.0011380924,0.0002663496,0.0011209805,0.0003158739,0.0012288981,0.00023191786,0.0013333859,0.00015491164,0.001215152,0.00018758069
159,0.0011038153,0.00022890932,0.0012380427,0.00017444772,0.0012496036,0.00016682691,0.0013255683,0.00012216796,0.0012569113,0.00017063937,0.0011650898,0.00027300924,0.0011301041,0.0002963022,0.0012531171,0.00020744327,0.0013397904,0.00014397476,0.0012283938,0.00019225488
160,0.0011012154,0.00024132569,0.001253094,0.00018429995,0.001238512,0.00015362535,0.0013181458,0.00012546153,0.0012343812,0.00015404577,0.0011410519,0.00026734496,0.0011317488,0.0002901981,0.001241113,0.00022771624,0.0013436667,0.00013318645,0.0012276226,0.00018430913
161,0.0011274491,0.0001932662,0.0012538673,0.0001732075,0.0012388502,0.00014879709,0.0013238968,0.00013031036,0.0012417566,0.00014838357,0.0011255519,0.00025648702,0.0011140704,0.00029979335,0.0012388867,0.00022920509,0.0013367085,0.00012434088,0.0012272162,0.00017999175
162,0.0010904142,0.00022880985,0.0012356846,0.00018191262,0.001235889,0.00016469286,0.0013153631,0.0001296345,0.001251928,0.00014756915,0.0011225615,0.00024943554,0.0011096722,0.00029677735,0.0012354674,0.00022856586,0.0013408089,0.00012365176,0.0012297978,0.00016205899
163,0.0011106175,0.00021389115,0.0012328865,0.00019283418,0.0012438938,0.00014602448,0.0013091654,0.00013161205,0.0012295058,0.00014345034,0.0011105454,0.00024828556,0.0011125276,0.00028602494,0.0012336967,0.00022155006,0.0013208481,0.00011470995,0.0012326086,0.00014081199
164,0.0011280694,0.00019565118,0.0012461098,0.00018230734,0.0012363687,0.00013510084,0.0013245621,0.0001302864,0.0012472131,0.00014115172,0.0011029524,0.00026752154,0.0011096783,0.00028608146,0.0012339576,0.00022916018,0.0013147441,0.00012709216,0.0012267221,0.00012795196
165,0.0011340966,0.00018736393,0.0012461293,0.00017760984,0.0012599198,0.00014439359,0.0013413047,0.0001653629,0.0012411331,0.00014853683,0.0011031603,0.0002664154,0.0011105824,0.00027566045,0.0012204808,0.00023646206,0.0013069201,0.00012845182,0.0012236268,0.00013388008
166,0.0011554926,0.00015545082,0.001246259,0.00019925635,0.0012516923,0.00011562782,0.0013278119,0.00014341502,0.0012358554,0.00015253658,0.001103863,0.00025729203,0.0010972519,0.00029138158,0.0012150833,0.00024625467,0.0013365031,0.00011992253,0.0012347314,0.00013215911
167,0.0011508001,0.00019426105,0.0012373962,0.00018852286,0.0012753074,0.0001561984,0.0013215473,0.00014087315,0.0012334257,0.00014865796,0.0011149922,0.00023671993,0.0010967442,0.0002873372,0.0012450264,0.00023053127,0.0013548068,0.000103041406,0.0012062872,0.00014563576
168,0.0011586588,0.00017676067,0.0012335692,0.0001883595,0.0012600466,0.00011894143,0.0013336341,0.00015882196,0.0012390558,0.00015571498,0.0011350625,0.00024564358,0.0011089153,0.0002838654,0.0012415979,0.00023874575,0.0013549807,0.000103892424,0.001179395,0.00016985019
169,0.0011502974,0.00015343999,0.0012223513,0.00018750322,0.0012780589,0.00015071438,0.0013366092,0.00016332697,0.0012451741,0.00016788124,0.0011322249,0.00024916517,0.001121298,0.00027594404,0.001230276,0.0002506677,0.0013572695,0.00010263699,0.0011779526,0.00018950488
170,0.001152473,0.00012865255,0.0012219436,0.00018993641,0.0012670372,0.00014345847,0.0013355396,0.000165725,0.0012386956,0.00017865753,0.0011408463,0.00024669085,0.0011273355,0.00025923765,0.0012433466,0.00022979271,0.0013478614,9.529299e-05,0.0011881044,0.00019026818
171,0.001150124,0.00013166427,0.0012309675,0.00019736348,0.0012621908,0.00013594917,0.0013317089,0.0001681719,0.0012399661,0.000180069,0.0011525676,0.00024772677,0.0011426387,0.0002446727,0.0012414554,0.00022489151,0.0013387265,0.000100787816,0.0011873916,0.00019046226
172,0.0011221997,0.0001502283,0.0012172986,0.00019004199,0.0012592933,0.00013725949,0.001319444,0.00014548075,0.0012314195,0.0001598092,0.0011443837,0.00024507078,0.0011261075,0.00026614254,0.0012358275,0.00023297298,0.001339618,0.00010080821,0.0011884251,0.00017835594
173,0.0011662046,0.00012461792,0.0012368005,0.00020458772,0.0012438027,0.00010849264,0.0013191598,0.00014708294,0.0012522005,0.00019219292,0.0011390892,0.00024144475,0.0011249019,0.00027808314,0.0012618873,0.00020223635,0.001347291,0.00010892206,0.001212944,0.00017014668
174,0.001163963,0.00019827884,0.0012420348,0.00020805659,0.0012625969,0.00014088761,0.0013122417,0.00013957251,0.0012289186,0.00013533224,0.0011308439,0.00025688563,0.0011174292,0.00028408668,0.0012625341,0.00020479065,0.0013402707,0.000109759574,0.0012281144,0.00013915556
175,0.0011851019,0.00020707224,0.0012532094,0.00020998734,0.0012386348,0.00014918734,0.0013139609,0.0001407335,0.0012324539,0.00013521337,0.0011138779,0.00027004394,0.0010937551,0.00028090517,0.0012631079,0.0002029071,0.0013451823,0.000112042486,0.0012489001,0.00012441003
176,0.0012028324,0.00019902979,0.0012437401,0.00021993635,0.0012035979,0.0001649366,0.0013154714,0.00014703962,0.0012508453,0.00013596957,0.0011260111,0.00026194562,0.0010987539,0.00026499075,0.0012609367,0.0002037258,0.0013530962,0.000113570924,0.0012492541,0.00012093574
177,0.0012266252,0.00017593536,0.0012638817,0.00022580392,0.0012312632,0.00016148979,0.0013250917,0.00015629308,0.001273378,0.00014688744,0.0011477326,0.00024316371,0.0011008334,0.00027286794,0.0012658846,0.00018325375,0.001350806,0.000116923096,0.0012606641,0.0001240985
178,0.0012261914,0.00016742418,0.0012600075,0.00020755637,0.0012330052,0.0001754697,0.0013306274,0.00015827172,0.0012747649,0.0001443738,0.0011488283,0.00022122332,0.0010963541,0.0002804195,0.0012609637,0.00018129294,0.0013532818,0.00012062155,0.0012678484,0.0001050528
179,0.0012225577,0.00017125357,0.0012534034,0.00020652139,0.0012434894,0.00020416349,0.0013285992,0.00016345637,0.0012597933,0.000138913,0.0011548782,0.0002294534,0.0011172679,0.00025740682,0.0012639628,0.00018398499,0.001347359,0.0001332717,0.0012533579,0.0001145515
180,0.001221233,0.00015779733,0.0012584863,0.00021361072,0.0012404638,0.00018402096,0.0012997461,0.00014471626,0.0012621174,0.00017825534,0.0011948845,0.00021347197,0.001162637,0.00023255589,0.001282025,0.00016928087,0.0013667806,0.00012901334,0.0012761292,0.00014712759
181,0.0012340785,0.00015630653,0.0012670548,0.00021175048,0.0012411743,0.00017179466,0.0012989517,0.00015443681,0.0012739475,0.00017462141,0.0011858232,0.00023049153,0.0011918228,0.00022889659,0.0012612804,0.00019954154,0.00137801,0.00013731758,0.0012511543,0.00011199452
182,0.0012341025,0.0001697593,0.0012702342,0.00020030739,0.0012306877,0.00017271814,0.0012661687,0.00018094174,0.001262481,0.00017164304,0.0011840987,0.00026344907,0.0012211758,0.00022038056,0.0012542029,0.00023414985,0.0013745761,0.00013770854,0.0012572356,0.00012053844
183,0.0012478662,0.00017409759,0.0012749116,0.00021161902,0.0012512302,0.00018927731,0.0012632024,0.00016984729,0.001276475,0.00017003801,0.001172108,0.00025744896,0.0012411003,0.00021044983,0.0012777878,0.0002199795,0.0013654279,0.00014343331,0.0012652833,0.00013722319
184,0.0012277059,0.0001673979,0.0012514389,0.00020370337,0.0012527029,0.00019165326,0.0012634852,0.00018363577,0.0012622982,0.00015678913,0.0011813613,0.00024436568,0.0012528118,0.00019501057,0.0012818782,0.00021629909,0.0013658779,0.00013959939,0.0012642128,0.0001329499
185,0.0012167714,0.0001659478,0.0012546916,0.00019939643,0.0012501961,0.00020104265,0.0012572714,0.00018182612,0.0012603907,0.00015126808,0.0011681778,0.00025262497,0.0012532433,0.00017677112,0.0012750195,0.00021404991,0.0013580353,0.00014147325,0.0012521872,0.00014211654
186,0.001223627,0.00015937522,0.0012292241,0.00020172437,0.0012338248,0.0001832186,0.0012419601,0.00017075891,0.0012445394,0.00014814215,0.00119734,0.00026146855,0.0012234508,0.00018704959,0.0013324242,0.00015389785,0.0013493306,0.00014348664,0.001245891,0.00014436596
187,0.0012156486,0.00016618216,0.0012345201,0.00020308433,0.0012384995,0.00016561405,0.0012576228,0.00016376744,0.0012468677,0.0001542151,0.0011757878,0.00025893096,0.0012256703,0.0001819792,0.001330658,0.00014083505,0.0013572157,0.00014247182,0.0012451719,0.00013889305
188,0.001199228,0.00017940319,0.0012336419,0.00019286654,0.0012306563,0.00017561816,0.00125782,0.00017006251,0.0012509713,0.00014814408,0.0011757849,0.00026396048,0.0012126557,0.00020758837,0.0013393016,0.00013607567,0.0013451346,0.00013591618,0.0012498766,0.00013374005
189,0.0011987526,0.00017168697,0.0012263828,0.00019708132,0.0012247564,0.00017961109,0.0012602528,0.00017129931,0.001237218,0.00014470902,0.0011726125,0.00025544316,0.0012285914,0.00017099416,0.001319534,0.00013617292,0.0013475649,0.00014041475,0.0012464795,0.00013233349
190,0.0012056492,0.00017283706,0.0012210652,0.00019254579,0.0012119616,0.00017800916,0.0012522915,0.00017181099,0.0012342831,0.00014572703,0.0011838331,0.00023957368,0.0012229127,0.00018404922,0.0013409226,0.00013142348,0.0013509834,0.00013802823,0.0012559242,0.00012667612
191,0.0011643921,0.0001771009,0.0012073207,0.00020041171,0.0011734131,0.00015326818,0.0012377251,0.00016751447,0.0012266634,0.00013807307,0.0011850682,0.0002509749,0.001259505,0.00013191917,0.0013514976,0.00012488998,0.0013404505,0.00013123664,0.0012622036,0.00014082005
192,0.0011604041,0.00021107696,0.0012167587,0.00021083091,0.0012156394,0.00018512286,0.0012371123,0.00016959256,0.0012290168,0.00012841103,0.0011751924,0.000237336,0.0012264712,0.0001684238,0.0013017339,0.00016567725,0.0013374117,0.00014429976,0.00125909,0.00011959808
193,0.0012018017,0.00017105066,0.0012041074,0.00021666067,0.001216751,0.00018636661,0.0012408986,0.00017457188,0.0012319137,0.000119077224,0.0011878026,0.00023605404,0.0011982417,0.00021599497,0.0012784728,0.00019127113,0.0013375793,0.00012800533,0.0012439791,0.00011397702
194,0.0012378682,0.00017352783,0.0012182978,0.00021260777,0.0012087475,0.00017172811,0.0011741156,0.0001948407,0.0012601505,0.00014299738,0.0011859032,0.00023650352,0.0012254381,0.0001882902,0.001316265,0.00014197644,0.0013482573,0.00013017254,0.0012613051,0.00011495295
195,0.001221099,0.00019834682,0.0012141148,0.00022355208,0.0011852931,0.0001667049,0.0011525082,0.00022882162,0.0012628646,0.00013653142,0.0011954906,0.00022992796,0.0012215147,0.00018800037,0.0013201266,0.00013992694,0.0013375643,0.0001367028,0.0012696844,0.00012283487
