trial,epoch,prototype,umap_1,umap_2
5,144,6,-2.593696,14.175171
5,144,7,10.899454,-8.275881
5,145,1,13.023418,-6.680002
5,145,2,15.575825,0.76638955
5,145,3,14.6137295,-3.2379985
5,145,4,-1.9064195,7.5764313
5,145,5,-5.6029687,12.350045
5,145,6,-2.619503,14.169839
5,145,7,10.8835125,-8.228924
5,146,1,13.094847,-6.6746187
5,146,2,15.608483,0.73300946
5,146,3,14.646389,-3.1903455
5,146,4,-1.9296566,7.532403
5,146,5,-5.584132,12.31265
5,146,6,-2.6462784,14.165888
5,146,7,10.868815,-8.198173
5,147,1,13.134862,-6.6293125
5,147,2,15.571161,0.8101721
5,147,3,14.655096,-3.1598313
5,147,4,-1.911568,7.551758
5,147,5,-5.555728,12.300316
5,147,6,-2.6730974,14.172016
5,147,7,10.855347,-8.122949
5,148,1,13.151634,-6.5967507
5,148,2,15.556793,0.84788996
5,148,3,14.68579,-3.1232011
5,148,4,-1.9735503,7.478626
5,148,5,-5.5365186,12.258744
5,148,6,-2.6982322,14.176099
5,148,7,10.843045,-8.088331
5,149,1,13.221335,-6.5543737
5,149,2,15.5333605,0.9248649
5,149,3,14.702604,-3.0725093
5,149,4,-2.0251107,7.4451838
5,149,5,-5.521183,12.232383
5,149,6,-2.7648296,14.193259
5,149,7,10.831187,-8.058617
5,150,1,13.26911,-6.513401
5,150,2,15.538517,0.90669066
5,150,3,14.690139,-3.0894687
5,150,4,-2.045831,7.411226
5,150,5,-5.519428,12.249107
5,150,6,-2.7587757,14.186952
5,150,7,10.822398,-8.003483
5,151,1,13.30474,-6.498365
5,151,2,15.517671,0.94496703
5,151,3,14.711585,-3.035435
5,151,4,-2.0690098,7.3778353
5,151,5,-5.5262094,12.237388
5,151,6,-2.7931402,14.202541
5,151,7,10.805317,-7.9436154
5,152,1,13.339515,-6.4717607
5,152,2,15.513425,0.95172346
5,152,3,14.707921,-3.0107355
5,152,4,-2.1145787,7.3647513
5,152,5,-5.4845557,12.193618
5,152,6,-2.8239453,14.202743
5,152,7,10.785603,-7.879064
5,153,1,13.371545,-6.4476843
5,153,2,15.493318,0.9819178
5,153,3,14.700554,-2.9805348
5,153,4,-2.144921,7.3450475
5,153,5,-5.509251,12.214106
5,153,6,-2.8481872,14.212642
5,153,7,10.795754,-7.8877163
5,154,1,13.426183,-6.4109435
5,154,2,15.567531,0.9578141
5,154,3,14.688516,-2.9946213
5,154,4,-2.1999347,7.3034005
5,154,5,-5.423045,12.145719
5,154,6,-2.8689966,14.222029
5,154,7,10.786722,-7.8512335
5,155,1,13.481619,-6.401255
5,155,2,15.468774,1.0171727
5,155,3,14.711126,-2.9351134
5,155,4,-2.2370753,7.2654815
5,155,5,-5.3824277,12.078651
5,155,6,-2.9101193,14.2622795
5,155,7,10.780839,-7.817871
5,156,1,13.51728,-6.366125
5,156,2,15.466381,1.0271631
5,156,3,14.704822,-2.8841228
5,156,4,-2.260842,7.2402806
5,156,5,-5.404449,12.106392
5,156,6,-2.9356067,14.264384
5,156,7,10.772306,-7.7962713
5,157,1,13.590136,-6.332525
5,157,2,15.513126,1.0730509
5,157,3,14.711772,-2.8386092
5,157,4,-2.3407133,7.180346
5,157,5,-5.35746,12.079363
5,157,6,-3.0142176,14.3045635
5,157,7,10.7574,-7.7374697
5,158,1,13.641279,-6.3038774
5,158,2,15.427401,1.0688498
5,158,3,14.713665,-2.811041
5,158,4,-2.3378017,7.1774464
5,158,5,-5.330431,12.068714
5,158,6,-3.005992,14.329563
5,158,7,10.760789,-7.711563
5,159,1,13.688531,-6.2931213
5,159,2,15.408666,1.0778751
5,159,3,14.718705,-2.7709007
5,159,4,-2.3772087,7.1562724
5,159,5,-5.2960596,12.027129
5,159,6,-3.1143587,14.36442
5,159,7,10.749068,-7.662117
5,160,1,13.738833,-6.2809067
5,160,2,15.375469,1.090522
5,160,3,14.7309675,-2.755411
5,160,4,-2.4249387,7.1115565
5,160,5,-5.26216,12.010116
5,160,6,-3.0908198,14.396257
5,160,7,10.748307,-7.6215334
5,161,1,13.816581,-6.252979
5,161,2,15.333008,1.1274999
5,161,3,14.720307,-2.7232802
5,161,4,-2.4563997,7.081677
5,161,5,-5.2465096,11.987577
5,161,6,-3.1241875,14.430957
5,161,7,10.731986,-7.571276
5,162,1,13.835703,-6.24791
5,162,2,15.291295,1.1329262
5,162,3,14.726339,-2.7032347
5,162,4,-2.5065837,7.059544
5,162,5,-5.192433,11.951863
5,162,6,-3.1603518,14.468184
5,162,7,10.731328,-7.53882
5,163,1,13.865874,-6.243683
5,163,2,15.30601,1.0816597
5,163,3,14.730252,-2.6496806
5,163,4,-2.5622823,7.022255
5,163,5,-5.1818233,11.974313
5,163,6,-3.177701,14.511628
5,163,7,10.722701,-7.5059237
5,164,1,13.914774,-6.229747
5,164,2,15.261651,1.0779757
5,164,3,14.733705,-2.6300704
5,164,4,-2.537302,7.046298
5,164,5,-5.1617537,11.9001465
5,164,6,-3.1984634,14.550406
5,164,7,10.697452,-7.4533305
5,165,1,13.955375,-6.2272215
5,165,2,15.224279,1.0801818
5,165,3,14.743,-2.601481
5,165,4,-2.6398108,6.9485164
5,165,5,-5.160882,11.920562
5,165,6,-3.2165945,14.56629
5,165,7,10.715608,-7.445739
5,166,1,13.984629,-6.236052
5,166,2,15.147734,1.0240743
5,166,3,14.746189,-2.5672402
5,166,4,-2.7159188,6.914924
5,166,5,-5.099718,11.893118
5,166,6,-3.2211332,14.599941
5,166,7,10.692992,-7.388309
5,167,1,14.026577,-6.221515
5,167,2,15.09743,1.0464829
5,167,3,14.748016,-2.5501537
5,167,4,-2.7479665,6.8992195
5,167,5,-5.0748997,11.868177
5,167,6,-3.2383485,14.641836
5,167,7,10.647649,-7.3780174
5,168,1,14.062126,-6.221633
5,168,2,15.021134,1.0435876
5,168,3,14.748834,-2.504469
5,168,4,-2.7881353,6.8739696
5,168,5,-5.0080104,11.857842
5,168,6,-3.251769,14.676564
5,168,7,10.682693,-7.312849
5,169,1,14.101715,-6.220678
5,169,2,15.122969,0.9569755
5,169,3,14.75196,-2.4862645
5,169,4,-2.7988336,6.8616285
5,169,5,-4.971331,11.861547
5,169,6,-3.265403,14.699445
5,169,7,10.678975,-7.282833
5,170,1,14.146249,-6.2282085
5,170,2,15.066211,0.9798978
5,170,3,14.750264,-2.4593658
5,170,4,-2.8665433,6.8154707
5,170,5,-4.911705,11.788567
5,170,6,-3.2794516,14.732721
5,170,7,10.676046,-7.259124
5,171,1,14.191237,-6.2306533
5,171,2,15.015755,0.9537594
5,171,3,14.748123,-2.4169626
5,171,4,-2.8922582,6.8074126
5,171,5,-4.956658,11.8565035
5,171,6,-3.2891722,14.762262
5,171,7,10.66852,-7.198192
5,172,1,14.212631,-6.238886
5,172,2,15.014345,0.93284297
5,172,3,14.762058,-2.3943124
5,172,4,-2.955312,6.7931557
5,172,5,-4.889698,11.808849
5,172,6,-3.3295596,14.805742
5,172,7,10.682467,-7.204105
5,173,1,14.270534,-6.2519894
5,173,2,14.935319,0.87216467
5,173,3,14.744934,-2.351485
5,173,4,-2.9696295,6.7623982
5,173,5,-4.8648324,11.80739
5,173,6,-3.3419724,14.848179
5,173,7,10.660863,-7.1586275
5,174,1,14.292328,-6.2597594
5,174,2,14.900651,0.90743375
5,174,3,14.7398205,-2.2622173
5,174,4,-3.008212,6.7432733
5,174,5,-4.8544087,11.781526
5,174,6,-3.3465524,14.907058
5,174,7,10.656057,-7.143817
5,175,1,14.323385,-6.2703085
5,175,2,14.914901,0.89168626
5,175,3,14.739494,-2.2597384
5,175,4,-3.0526493,6.7088113
5,175,5,-4.7943273,11.782869
5,175,6,-3.3725238,14.943647
5,175,7,10.645904,-7.09945
5,176,1,14.356915,-6.2749705
5,176,2,14.8768,0.8282871
5,176,3,14.732696,-2.251243
5,176,4,-3.0822375,6.661701
5,176,5,-4.8084216,11.754227
5,176,6,-3.3702798,14.993096
5,176,7,10.627043,-7.065391
5,177,1,14.412317,-6.3038964
5,177,2,14.845855,0.8379063
5,177,3,14.722793,-2.1957812
5,177,4,-3.1457937,6.63
5,177,5,-4.7407227,11.785049
5,177,6,-3.3884065,15.048674
5,177,7,10.619556,-7.0297513
5,178,1,14.443705,-6.3123274
5,178,2,14.785244,0.8098453
5,178,3,14.705505,-2.178966
5,178,4,-3.1689672,6.613918
5,178,5,-4.719666,11.783936
5,178,6,-3.403644,15.085778
5,178,7,10.599789,-6.9816856
5,179,1,14.487553,-6.33074
5,179,2,14.738914,0.7753136
5,179,3,14.705574,-2.1275606
5,179,4,-3.19721,6.5863843
5,179,5,-4.716306,11.765335
5,179,6,-3.4042368,15.165414
5,179,7,10.590925,-6.9394245
5,180,1,14.534266,-6.3504963
5,180,2,14.68845,0.75301754
5,180,3,14.694412,-2.118967
5,180,4,-3.234593,6.5596976
5,180,5,-4.675789,11.791937
5,180,6,-3.400489,15.159899
5,180,7,10.572381,-6.9008226
5,181,1,14.556012,-6.365542
5,181,2,14.637165,0.71523273
5,181,3,14.700549,-2.0810184
5,181,4,-3.2920125,6.5308294
5,181,5,-4.64754,11.794427
5,181,6,-3.4092314,15.223473
5,181,7,10.56441,-6.881727
5,182,1,14.607184,-6.384385
5,182,2,14.609641,0.69947964
5,182,3,14.68335,-2.0547187
5,182,4,-3.312008,6.517389
5,182,5,-4.6263103,11.798536
5,182,6,-3.4143076,15.267198
5,182,7,10.541634,-6.824783
5,183,1,14.64307,-6.3938255
5,183,2,14.562196,0.66437787
5,183,3,14.665688,-1.9936036
5,183,4,-3.346663,6.491021
5,183,5,-4.6072507,11.806543
5,183,6,-3.4240963,15.305991
5,183,7,10.569551,-6.92007
5,184,1,14.642729,-6.39496
5,184,2,14.492499,0.6203452
5,184,3,14.656824,-1.9632559
5,184,4,-3.391615,6.474601
5,184,5,-4.589085,11.817301
5,184,6,-3.433886,15.340815
5,184,7,10.533446,-6.805751
5,185,1,14.6651325,-6.411198
5,185,2,14.526566,0.62759036
5,185,3,14.643832,-1.9423335
5,185,4,-3.420228,6.462085
5,185,5,-4.5772696,11.81804
5,185,6,-3.4121273,15.33427
5,185,7,10.518935,-6.769944
5,186,1,14.694981,-6.4149947
5,186,2,14.457302,0.6408333
5,186,3,14.673221,-1.9590276
5,186,4,-3.4792974,6.413338
5,186,5,-4.4876676,11.84322
5,186,6,-3.4305136,15.4220085
5,186,7,10.49857,-6.7139764
5,187,1,14.769477,-6.444719
5,187,2,14.385288,0.55925876
5,187,3,14.605288,-1.849009
5,187,4,-3.5149033,6.387385
5,187,5,-4.518316,11.850361
5,187,6,-3.4576507,15.532368
5,187,7,10.481584,-6.6694784
5,188,1,14.783839,-6.4558024
5,188,2,14.340962,0.54621065
5,188,3,14.599442,-1.8507994
5,188,4,-3.5237763,6.372765
5,188,5,-4.4463243,11.910879
5,188,6,-3.4414222,15.51323
5,188,7,10.495525,-6.68448
5,189,1,14.7727995,-6.42516
5,189,2,14.309707,0.51939225
5,189,3,14.592191,-1.8424336
5,189,4,-3.5895278,6.360883
5,189,5,-4.45873,11.89462
5,189,6,-3.4393635,15.520868
5,189,7,10.487313,-6.667802
5,190,1,14.857685,-6.4894094
5,190,2,14.265034,0.4883945
5,190,3,14.574351,-1.7689687
5,190,4,-3.6380858,6.33607
5,190,5,-4.4521966,11.913353
5,190,6,-3.441916,15.61285
5,190,7,10.449393,-6.561112
5,191,1,14.890556,-6.5003576
5,191,2,14.227868,0.46869272
5,191,3,14.5334,-1.7717781
5,191,4,-3.6352177,6.3215175
5,191,5,-4.426223,11.926119
5,191,6,-3.4516032,15.610646
5,191,7,10.458904,-6.586437
5,192,1,14.917267,-6.523988
5,192,2,14.190381,0.44881618
5,192,3,14.504378,-1.7053919
5,192,4,-3.721355,6.2866793
5,192,5,-4.4279447,11.9495125
5,192,6,-3.4460168,15.647885
5,192,7,10.459407,-6.535913
5,193,1,14.945715,-6.54167
5,193,2,14.172619,0.42871323
5,193,3,14.48421,-1.6838433
5,193,4,-3.7504332,6.2847877
5,193,5,-4.406736,11.955669
5,193,6,-3.4518733,15.675464
5,193,7,10.45113,-6.562609
5,194,1,14.985631,-6.562307
5,194,2,14.12859,0.4117648
5,194,3,14.443956,-1.6727036
5,194,4,-3.7968047,6.261318
5,194,5,-4.3800874,11.983312
5,194,6,-3.4464686,15.713913
5,194,7,10.421961,-6.4788027
5,195,1,15.008085,-6.5704412
5,195,2,14.084336,0.36684608
5,195,3,14.420169,-1.65707
5,195,4,-3.8491812,6.2334123
5,195,5,-4.377763,11.979889
5,195,6,-3.4482763,15.744166
5,195,7,10.418034,-6.4689393
5,196,1,15.054162,-6.5330644
5,196,2,14.06851,0.34712684
5,196,3,14.394266,-1.6374532
5,196,4,-3.8706486,6.2367773
5,196,5,-4.3192205,12.024282
5,196,6,-3.4531045,15.785146
5,196,7,10.405661,-6.4271684
5,197,1,15.081418,-6.620382
5,197,2,14.010597,0.28671002
5,197,3,14.353886,-1.6123222
5,197,4,-3.8772144,6.224496
5,197,5,-4.3202944,12.068081
5,197,6,-3.452492,15.808559
5,197,7,10.432096,-6.4611087
5,198,1,15.1040945,-6.6400733
5,198,2,14.014808,0.30123594
5,198,3,14.341226,-1.6170903
5,198,4,-3.9043725,6.225578
5,198,5,-4.323369,12.090138
5,198,6,-3.4556403,15.865742
5,198,7,10.389052,-6.3904014
5,199,1,15.142669,-6.663092
5,199,2,13.953547,0.29985148
5,199,3,14.30831,-1.620012
5,199,4,-3.983416,6.1803665
5,199,5,-4.2459707,12.156212
5,199,6,-3.4671364,15.9302225
5,199,7,10.378412,-6.3596983
5,200,1,15.175583,-6.6869345
5,200,2,13.918095,0.28808594
5,200,3,14.240532,-1.5837779
5,200,4,-4.0359926,6.165978
5,200,5,-4.286992,12.164986
5,200,6,-3.456136,15.915857
5,200,7,10.362181,-6.327972
5,201,1,15.17755,-6.692632
5,201,2,13.8860035,0.28406405
5,201,3,14.21513,-1.587387
5,201,4,-4.0896873,6.139211
5,201,5,-4.2614064,12.186372
5,201,6,-3.452276,15.938728
5,201,7,10.351046,-6.3100033
5,202,1,15.197956,-6.7058463
5,202,2,13.860053,0.2806402
5,202,3,14.209284,-1.630412
5,202,4,-4.148634,6.124954
5,202,5,-4.2215433,12.232126
5,202,6,-3.4676366,15.995842
5,202,7,10.344264,-6.272097
5,203,1,15.235044,-6.740812
5,203,2,13.80973,0.27469096
5,203,3,14.193144,-1.6257243
5,203,4,-4.1888175,6.1131983
5,203,5,-4.227813,12.244578
5,203,6,-3.463336,16.01363
5,203,7,10.31125,-6.240453
5,204,1,15.262677,-6.770529
5,204,2,13.735809,0.20485848
5,204,3,14.1469,-1.6219387
5,204,4,-4.2483225,6.0964546
5,204,5,-4.2175784,12.287321
5,204,6,-3.4739685,16.04823
5,204,7,10.319144,-6.2101827
5,205,1,15.29134,-6.798346
5,205,2,13.728454,0.28978607
5,205,3,14.140449,-1.649409
5,205,4,-4.294528,6.082985
5,205,5,-4.2083607,12.283712
5,205,6,-3.4817095,16.07072
5,205,7,10.303023,-6.173564
5,206,1,15.315108,-6.827207
5,206,2,13.712879,0.28083825
5,206,3,14.154633,-1.6284164
5,206,4,-4.37995,6.0640097
5,206,5,-4.1643524,12.350269
5,206,6,-3.4692044,16.054468
5,206,7,10.295868,-6.133687
5,207,1,15.350602,-6.8657722
5,207,2,13.690026,0.29477498
5,207,3,14.138221,-1.6353728
5,207,4,-4.447604,6.0419226
5,207,5,-4.142194,12.374099
5,207,6,-3.5019374,16.147818
5,207,7,10.287805,-6.121717
5,208,1,15.404664,-6.917565
5,208,2,13.678154,0.30605248
5,208,3,14.074995,-1.6731343
5,208,4,-4.450499,6.04793
5,208,5,-4.1237144,12.409282
5,208,6,-3.5053027,16.16166
5,208,7,10.265233,-6.1133733
5,209,1,15.406446,-6.9247656
5,209,2,13.649356,0.30675435
5,209,3,14.039168,-1.6799104
5,209,4,-4.504556,6.0271683
5,209,5,-4.0977864,12.467416
5,209,6,-3.5200124,16.208008
5,209,7,10.278241,-6.064081
5,210,1,15.416682,-6.942141
5,210,2,13.638071,0.30141193
5,210,3,14.016276,-1.6923915
5,210,4,-4.502133,6.048095
5,210,5,-4.0369616,12.528286
5,210,6,-3.4900484,16.204943
5,210,7,10.262273,-6.032704
5,211,1,15.43745,-6.971046
5,211,2,13.613001,0.3176035
5,211,3,13.982459,-1.7097054
5,211,4,-4.5865355,6.0160236
5,211,5,-4.0666566,12.526826
5,211,6,-3.5513055,16.309193
5,211,7,10.252935,-5.990591
5,212,1,15.461312,-7.0043063
5,212,2,13.603842,0.33742225
5,212,3,13.905588,-1.7230811
5,212,4,-4.668224,6.0381556
5,212,5,-4.071042,12.532461
5,212,6,-3.5551133,16.311457
5,212,7,10.251927,-5.978629
5,213,1,15.487951,-7.035696
5,213,2,13.5965805,0.36761087
5,213,3,13.920317,-1.7450562
5,213,4,-4.6992607,5.975378
5,213,5,-4.032559,12.580983
5,213,6,-3.5656028,16.339455
5,213,7,10.246161,-5.9555745
5,214,1,15.49702,-7.0433292
5,214,2,13.576648,0.39006498
5,214,3,13.875937,-1.7717544
5,214,4,-4.676124,5.9883733
5,214,5,-4.045348,12.566982
5,214,6,-3.5951278,16.402023
5,214,7,10.246286,-5.9125357
5,215,1,15.524052,-7.080796
5,215,2,13.562576,0.42568713
5,215,3,13.8650255,-1.7912073
5,215,4,-4.724938,5.972246
5,215,5,-4.0506983,12.603581
5,215,6,-3.6027365,16.415157
5,215,7,10.233153,-5.8528175
5,216,1,15.562908,-7.141883
5,216,2,13.540434,0.44302753
5,216,3,13.84364,-1.8162465
5,216,4,-4.7401285,5.9648995
5,216,5,-4.0445414,12.601569
5,216,6,-3.6120143,16.427814
5,216,7,10.235959,-5.8422875
5,217,1,15.593711,-7.1844006
5,217,2,13.526905,0.48841155
5,217,3,13.801716,-1.8389987
5,217,4,-4.8361263,5.9446874
5,217,5,-4.0515857,12.615807
5,217,6,-3.6330872,16.485743
5,217,7,10.24784,-5.83859
5,218,1,15.607265,-7.207941
5,218,2,13.509249,0.5302602
5,218,3,13.777852,-1.861097
5,218,4,-4.83181,5.9353952
5,218,5,-4.0436425,12.642208
5,218,6,-3.6562574,16.509418
5,218,7,10.249518,-5.8130083
5,219,1,15.617849,-7.223179
5,219,2,13.501705,0.5633482
5,219,3,13.716892,-1.9004066
5,219,4,-4.8681574,5.9193726
5,219,5,-4.0455866,12.672431
5,219,6,-3.6760964,16.539358
5,219,7,10.259286,-5.7882223
5,220,1,15.651152,-7.275387
5,220,2,13.494527,0.59030694
5,220,3,13.712239,-1.9138976
5,220,4,-4.916125,5.886302
5,220,5,-4.0340796,12.711129
5,220,6,-3.7032034,16.603628
5,220,7,10.260389,-5.7460275
5,221,1,15.669319,-7.310316
5,221,2,13.495612,0.6295556
5,221,3,13.683581,-1.9367218
5,221,4,-4.9436836,5.883934
5,221,5,-4.05286,12.72548
5,221,6,-3.7129502,16.61318
5,221,7,10.281092,-5.6747236
5,222,1,15.689256,-7.335226
5,222,2,13.472519,0.6616469
5,222,3,13.666277,-1.9713569
5,222,4,-4.966824,5.870172
5,222,5,-4.0392385,12.745722
5,222,6,-3.7367268,16.645683
5,222,7,10.2649,-5.695015
5,223,1,15.717691,-7.387874
5,223,2,13.47629,0.67032516
5,223,3,13.623854,-2.0027406
5,223,4,-4.9996204,5.8613462
5,223,5,-4.0352798,12.743219
5,223,6,-3.742344,16.660534
5,223,7,10.262955,-5.644345
5,224,1,15.728243,-7.4095902
5,224,2,13.468289,0.72458905
5,224,3,13.582764,-2.0448804
5,224,4,-5.0702105,5.8325076
5,224,5,-4.0478115,12.786019
5,224,6,-3.7709315,16.69837
5,224,7,10.270486,-5.651658
5,225,1,15.754285,-7.4545135
5,225,2,13.466202,0.7635813
5,225,3,13.537333,-2.0919323
5,225,4,-5.0747166,5.8228383
5,225,5,-4.061888,12.838951
5,225,6,-3.792717,16.741955
5,225,7,10.288131,-5.612994
5,226,1,15.778131,-7.4989185
5,226,2,13.461144,0.7991876
5,226,3,13.554759,-2.1028
5,226,4,-5.1163816,5.807689
5,226,5,-4.0694942,12.863949
5,226,6,-3.8281944,16.785622
5,226,7,10.286233,-5.5968075
5,227,1,15.803914,-7.5557084
5,227,2,13.451674,0.8366991
5,227,3,13.510728,-2.1453192
5,227,4,-5.1699667,5.790185
5,227,5,-4.0651226,12.899409
5,227,6,-3.8646216,16.838135
5,227,7,10.3024235,-5.5770392
5,228,1,15.824584,-7.5957785
5,228,2,13.417184,0.8940873
5,228,3,13.52021,-2.1666815
5,228,4,-5.1823626,5.788668
5,228,5,-4.071782,12.923234
5,228,6,-3.8954284,16.884045
5,228,7,10.326881,-5.5460935
5,229,1,15.849809,-7.6500173
5,229,2,13.452207,0.90440047
5,229,3,13.480146,-2.2184925
5,229,4,-5.2403975,5.746537
5,229,5,-4.0791335,12.976872
5,229,6,-3.9253466,16.930069
5,229,7,10.351918,-5.4921703
5,230,1,15.858734,-7.678392
5,230,2,13.445009,0.93881935
5,230,3,13.462251,-2.2331603
5,230,4,-5.303623,5.741546
5,230,5,-4.0800934,12.990483
5,230,6,-3.9639492,16.980272
5,230,7,10.373948,-5.4459844
5,231,1,15.86936,-7.7003584
5,231,2,13.44247,0.95913345
5,231,3,13.455562,-2.2662559
5,231,4,-5.32181,5.7188606
5,231,5,-4.1010365,13.031425
5,231,6,-3.9853175,17.01733
5,231,7,10.41059,-5.3971314
5,232,1,15.922566,-7.7848506
5,232,2,13.44241,0.98172355
5,232,3,13.417717,-2.3118763
5,232,4,-5.354744,5.685827
5,232,5,-4.112236,13.083635
5,232,6,-4.0096307,17.046535
5,232,7,10.424958,-5.382248
5,233,1,15.889546,-7.759021
5,233,2,13.467624,1.032702
5,233,3,13.3932085,-2.3375401
5,233,4,-5.366274,5.669922
5,233,5,-4.1261826,13.124709
5,233,6,-4.0432076,17.09523
5,233,7,10.460228,-5.313131
5,234,1,15.905204,-7.8258667
5,234,2,13.461947,1.072331
5,234,3,13.3996315,-2.344015
5,234,4,-5.380941,5.6817226
5,234,5,-4.151278,13.159046
5,234,6,-4.051809,17.106968
5,234,7,10.477992,-5.3099127
5,235,1,15.925497,-7.867686
5,235,2,13.490157,1.1021467
5,235,3,13.33515,-2.3592708
5,235,4,-5.4575524,5.6056304
5,235,5,-4.1652684,13.191724
5,235,6,-4.091958,17.148237
5,235,7,10.499788,-5.2788386
5,236,1,15.933714,-7.9119425
5,236,2,13.504403,1.1596673
5,236,3,13.372387,-2.4128926
5,236,4,-5.458083,5.621418
5,236,5,-4.179584,13.244822
5,236,6,-4.1127124,17.16869
5,236,7,10.503755,-5.2764435
5,237,1,15.950344,-7.977864
5,237,2,13.528042,1.1717625
5,237,3,13.336425,-2.4698577
5,237,4,-5.4836006,5.6155815
5,237,5,-4.188225,13.234587
5,237,6,-4.116273,17.182638
5,237,7,10.546103,-5.222288
5,238,1,15.955344,-7.9990435
5,238,2,13.541452,1.2206589
5,238,3,13.313244,-2.506491
5,238,4,-5.5084343,5.597792
5,238,5,-4.211165,13.280285
5,238,6,-4.182928,17.25831
5,238,7,10.567569,-5.200647
5,239,1,15.967655,-8.060462
5,239,2,13.576682,1.2833663
5,239,3,13.30812,-2.5264328
5,239,4,-5.4969215,5.5694017
5,239,5,-4.229076,13.31427
5,239,6,-4.2065434,17.284426
5,239,7,10.598851,-5.165233
5,240,1,15.970744,-8.091408
5,240,2,13.543879,1.3123817
5,240,3,13.286939,-2.570003
5,240,4,-5.595246,5.5669074
5,240,5,-4.242785,13.338689
5,240,6,-4.235327,17.317808
5,240,7,10.602026,-5.1698613
5,241,1,15.972263,-8.132323
5,241,2,13.597717,1.334061
5,241,3,13.269301,-2.6048412
5,241,4,-5.6180887,5.556667
5,241,5,-4.250234,13.356735
5,241,6,-4.2383027,17.325151
5,241,7,10.663209,-5.094023
5,242,1,15.9811,-8.181859
5,242,2,13.579784,1.3835407
5,242,3,13.255929,-2.6393428
5,242,4,-5.6107736,5.5522604
5,242,5,-4.2527146,13.352294
5,242,6,-4.2829003,17.370684
5,242,7,10.688629,-5.0562463
5,243,1,15.979395,-8.230429
5,243,2,13.642096,1.4256021
5,243,3,13.253327,-2.6410613
5,243,4,-5.7832627,5.5218763
5,243,5,-4.2853403,13.412333
5,243,6,-4.3181696,17.42124
5,243,7,10.683473,-5.0585184
5,244,1,15.979635,-8.279556
5,244,2,13.603547,1.448307
5,244,3,13.242249,-2.675896
5,244,4,-5.7431545,5.528131
5,244,5,-4.2968698,13.438906
5,244,6,-4.345078,17.44792
5,244,7,10.7441,-4.9855795
5,245,1,15.980649,-8.318665
5,245,2,13.648135,1.423793
5,245,3,13.223834,-2.7075388
5,245,4,-5.786597,5.5118985
5,245,5,-4.3073287,13.46125
5,245,6,-4.362693,17.471628
5,245,7,10.773356,-4.9521317
5,246,1,15.982905,-8.349704
5,246,2,13.639197,1.3990948
5,246,3,13.205102,-2.7715585
5,246,4,-5.853222,5.5104733
5,246,5,-4.308465,13.435017
5,246,6,-4.3753395,17.488207
5,246,7,10.790916,-4.932865
5,247,1,15.976448,-8.411308
5,247,2,13.706946,1.5092485
5,247,3,13.204327,-2.800098
5,247,4,-5.8433304,5.5200768
5,247,5,-4.346236,13.526542
5,247,6,-4.397338,17.504894
5,247,7,10.833946,-4.8850946
5,248,1,15.9653,-8.461541
5,248,2,13.731564,1.5301014
5,248,3,13.180732,-2.8209496
5,248,4,-5.921192,5.4961367
5,248,5,-4.361251,13.564474
5,248,6,-4.4401965,17.545132
5,248,7,10.82919,-4.8816566
5,249,1,15.962969,-8.495193
5,249,2,13.783963,1.5224825
5,249,3,13.190621,-2.8449512
5,249,4,-5.93961,5.511994
5,249,5,-4.424962,13.625442
5,249,6,-4.4717455,17.58491
5,249,7,10.812632,-4.894569
5,250,1,15.957956,-8.530762
5,250,2,13.806764,1.5223124
5,250,3,13.1486635,-2.935711
5,250,4,-5.9673643,5.5006166
5,250,5,-4.409513,13.638463
5,250,6,-4.5084214,17.619717
5,250,7,10.87401,-4.827041
5,251,1,15.948286,-8.568608
5,251,2,13.848066,1.5815833
5,251,3,13.15169,-2.9285362
5,251,4,-6.0063295,5.513153
5,251,5,-4.404774,13.634186
5,251,6,-4.5346017,17.647745
5,251,7,10.884668,-4.8020325
5,252,1,15.941536,-8.606463
5,252,2,13.904466,1.5971507
5,252,3,13.15116,-2.9653037
5,252,4,-6.0909576,5.5157948
5,252,5,-4.4181614,13.664059
5,252,6,-4.5591455,17.668766
5,252,7,10.87177,-4.8272634
5,253,1,15.932264,-8.668269
5,253,2,13.936624,1.6098027
5,253,3,13.093336,-3.0517378
5,253,4,-6.0790796,5.50907
5,253,5,-4.411852,13.675704
5,253,6,-4.635569,17.748465
5,253,7,10.928727,-4.7614074
5,254,1,15.913646,-8.717861
5,254,2,14.008666,1.6690253
5,254,3,13.118072,-3.0361586
5,254,4,-6.131169,5.5254445
5,254,5,-4.429101,13.699374
5,254,6,-4.6162257,17.727682
5,254,7,10.903177,-4.7776985
5,255,1,15.899956,-8.775632
5,255,2,14.069594,1.7316443
5,255,3,13.118881,-3.0585148
5,255,4,-6.1530056,5.52235
5,255,5,-4.4286947,13.71374
5,255,6,-4.635936,17.74617
5,255,7,10.931775,-4.735787
5,256,1,15.885699,-8.826745
5,256,2,14.084215,1.6545494
5,256,3,13.094733,-3.114138
5,256,4,-6.24952,5.5326014
5,256,5,-4.446388,13.739758
5,256,6,-4.6609983,17.761864
5,256,7,10.926274,-4.737294
5,257,1,15.87232,-8.864988
5,257,2,14.150894,1.7414318
5,257,3,13.082482,-3.1654918
5,257,4,-6.226223,5.54845
5,257,5,-4.4510584,13.750136
5,257,6,-4.690559,17.788378
5,257,7,10.931855,-4.723977
5,258,1,15.854633,-8.9265785
