x,y,group
2.3772657,9.951455,Unlabeled
-0.87359077,10.183119,Unlabeled
-0.22506015,9.154381,Unlabeled
-7.3896365,10.143391,Unlabeled
-3.1934154,6.6883907,Unlabeled
-1.1223849,12.601693,Unlabeled
2.547359,11.721929,Unlabeled
0.8554439,4.186789,Unlabeled
-0.72717524,9.026918,Unlabeled
-1.298316,8.316983,Unlabeled
13.606855,10.613651,Unlabeled
1.9578569,16.853931,Unlabeled
2.9416323,10.290219,Unlabeled
-1.38788,10.035883,Unlabeled
-0.94978523,5.861901,Unlabeled
2.4736254,10.016687,Unlabeled
0.49884465,7.8557005,Unlabeled
-2.16742,12.75387,Unlabeled
-1.1189116,10.809411,Unlabeled
1.3989257,13.407496,Unlabeled
0.6697945,17.25241,Unlabeled
-3.7015328,17.99985,Unlabeled
-0.20640683,9.380743,Unlabeled
-0.9799904,13.044835,Unlabeled
-0.009395757,10.035658,Unlabeled
-2.8517952,8.3413,Unlabeled
0.802709,10.995503,Unlabeled
-0.7601161,9.778316,Unlabeled
-0.56980836,11.870487,Unlabeled
-2.4877136,12.485559,Unlabeled
0.3481441,11.083146,Unlabeled
0.62602705,13.070387,Unlabeled
-2.5632694,4.035987,Unlabeled
3.2068422,12.492232,Unlabeled
2.161566,12.276779,Unlabeled
-2.207859,12.331833,Unlabeled
3.9301977,12.152176,Unlabeled
1.0580812,10.07441,Unlabeled
-1.5345405,10.316754,Unlabeled
-0.5318719,9.38356,Unlabeled
-2.0554996,9.918776,Unlabeled
1.6467313,10.445259,Unlabeled
0.45117465,13.507888,Unlabeled
5.936043,9.024652,Unlabeled
-3.1220436,12.88335,Unlabeled
0.1295437,9.036046,Unlabeled
12.934478,11.162444,Unlabeled
-2.221841,7.773786,Unlabeled
1.6991627,10.508665,Unlabeled
3.4663515,10.959292,Unlabeled
3.4501266,10.747758,Unlabeled
-1.9095374,4.804745,Unlabeled
-0.79420227,5.6899824,Unlabeled
-1.3116499,13.18153,Unlabeled
-0.9647306,7.1462727,Unlabeled
-0.2657409,9.930434,Unlabeled
2.5833106,10.293078,Unlabeled
0.5398439,9.609327,Unlabeled
0.71743757,17.29532,Unlabeled
2.725565,10.24875,Unlabeled
-2.644895,13.559257,Unlabeled
-10.327519,9.725405,Unlabeled
0.28001034,16.993479,Unlabeled
-2.749963,12.61001,Unlabeled
1.0663409,11.33864,Unlabeled
1.6132952,13.686163,Unlabeled
2.824047,10.86062,Unlabeled
-1.4258803,12.388661,Unlabeled
2.8989434,11.953464,Unlabeled
-0.056945167,10.429971,Unlabeled
-8.51401,9.997895,Unlabeled
2.5173466,12.17586,Unlabeled
2.319825,8.280733,Unlabeled
-0.64927775,7.3168216,Unlabeled
3.1947682,10.442634,Unlabeled
-6.725861,11.520006,Unlabeled
4.7820024,9.60992,Unlabeled
0.4395444,11.253038,Unlabeled
1.090736,12.845595,Unlabeled
-0.96689826,9.80492,Unlabeled
-0.4307082,9.120008,Unlabeled
-7.675781,9.77599,Unlabeled
-0.46849915,9.405562,Unlabeled
0.6586586,11.354322,Unlabeled
1.2176424,13.000955,Unlabeled
0.42466033,10.36005,Unlabeled
-0.118199125,9.164202,Unlabeled
-3.1211884,9.559459,Unlabeled
1.2071972,17.049002,Unlabeled
0.7826798,10.9366,Unlabeled
1.3269038,11.835006,Unlabeled
-2.7231622,12.115639,Unlabeled
0.3668993,10.1459255,Unlabeled
-3.421056,8.246906,Unlabeled
-6.7189565,11.569793,Unlabeled
1.6020358,12.710327,Unlabeled
-0.23479465,10.489566,Unlabeled
2.8303847,11.546956,Unlabeled
-2.4721622,8.324675,Unlabeled
-2.1361122,9.514145,Unlabeled
14.553994,8.590461,Unlabeled
3.1947749,10.450119,Unlabeled
0.21188176,10.855221,Unlabeled
-1.3999066,8.882516,Unlabeled
-1.5617131,11.029684,Unlabeled
1.2486715,16.906199,Unlabeled
-1.3978245,12.064095,Unlabeled
-0.9107658,11.620872,Unlabeled
1.2086723,11.964485,Unlabeled
-0.245419,9.459748,Unlabeled
-7.7397776,10.325704,Unlabeled
-2.897579,5.7469487,Unlabeled
3.4954824,10.005303,Unlabeled
-0.43221736,13.125631,Unlabeled
1.2579753,12.759677,Unlabeled
1.2031106,17.347408,Unlabeled
-2.746323,5.685981,Unlabeled
3.3633573,10.506741,Unlabeled
2.0788853,10.193274,Unlabeled
1.2139579,17.46867,Unlabeled
2.4607801,14.102082,Unlabeled
-3.1024961,20.844334,Unlabeled
0.063422374,8.827598,Unlabeled
-3.0540252,20.766296,Unlabeled
-0.95521015,13.539361,Unlabeled
-2.0624442,10.938795,Unlabeled
0.6731071,7.5520487,Unlabeled
0.5249672,11.276342,Unlabeled
0.55111724,8.205134,Unlabeled
-0.3126308,10.610731,Unlabeled
-1.7267568,6.327203,Unlabeled
-2.7084215,12.633781,Unlabeled
-3.911281,10.602743,Unlabeled
-3.7089183,17.86774,Unlabeled
-1.5072534,10.564678,Unlabeled
-0.39496067,12.437464,Unlabeled
2.7792947,9.466652,Unlabeled
-2.6388428,12.832425,Unlabeled
-5.0722404,13.973319,Unlabeled
-3.4678488,20.69749,Unlabeled
-0.45744333,12.802586,Unlabeled
0.00041984385,11.7544365,Unlabeled
1.7525396,13.551251,Unlabeled
0.71333903,13.652078,Unlabeled
-2.2553608,4.496446,Unlabeled
2.1752193,13.453583,Unlabeled
2.5089822,13.377322,Unlabeled
-0.439669,6.097333,Unlabeled
-4.373866,10.915509,Unlabeled
0.021312347,9.118919,Unlabeled
-1.5425804,7.9045978,Unlabeled
-2.8909855,8.739297,Unlabeled
-1.160922,10.20553,Unlabeled
2.9476397,9.353115,Unlabeled
1.1146364,16.374346,Unlabeled
-1.9813933,4.338282,Unlabeled
-1.5102175,11.292285,Unlabeled
-1.4472799,11.6287155,Unlabeled
-3.953652,11.151493,Unlabeled
-0.68537647,10.395257,Unlabeled
-8.099994,10.209075,Unlabeled
-3.8416216,18.07383,Unlabeled
-1.4593242,7.841448,Unlabeled
-0.09958116,9.653506,Unlabeled
-1.8453679,10.579675,Unlabeled
-8.655183,10.065153,Unlabeled
3.4645805,11.069847,Unlabeled
-1.8314394,4.7075086,Unlabeled
0.9327237,17.255838,Unlabeled
-1.6814042,9.551907,Unlabeled
0.6299054,4.394058,Unlabeled
-1.7539521,13.033223,Unlabeled
1.5753014,12.684791,Unlabeled
-1.5875049,6.3700924,Unlabeled
-2.6099358,3.1317482,Unlabeled
-0.26927167,8.466653,Unlabeled
1.6371529,10.0707035,Unlabeled
-1.8528627,12.370579,Unlabeled
0.055946954,11.290967,Unlabeled
-1.4475719,9.142538,Unlabeled
-1.933037,9.637641,Unlabeled
-1.1018137,9.960965,Unlabeled
-8.372978,9.166993,Unlabeled
13.924195,8.293681,Unlabeled
0.9763501,10.532502,Unlabeled
0.79218394,11.610673,Unlabeled
-0.8660736,14.477073,Unlabeled
1.6866087,17.30735,Unlabeled
-2.4722505,4.3885617,Unlabeled
-2.6654003,12.247829,Unlabeled
0.9269346,12.046973,Unlabeled
0.5585624,17.029158,Unlabeled
0.24631785,9.0209465,Unlabeled
0.7262068,13.718234,Unlabeled
5.930526,9.026582,Unlabeled
-1.12904,12.002627,Unlabeled
-3.1916769,5.306716,Unlabeled
-4.872809,12.66178,Unlabeled
3.661764,11.281153,Unlabeled
0.86200815,17.432669,Unlabeled
0.22800305,8.977349,Unlabeled
-0.041471742,9.013478,Unlabeled
2.5709448,14.851448,Unlabeled
-1.5901638,11.586935,Unlabeled
-3.3365648,5.450313,Unlabeled
-1.0985354,12.507922,Unlabeled
1.5848453,11.500917,Unlabeled
0.90466076,12.381594,Unlabeled
-2.2697353,10.00606,Unlabeled
13.9107895,8.285174,Unlabeled
-2.4193554,6.2689734,Unlabeled
1.244811,16.806181,Unlabeled
2.5631778,11.202566,Unlabeled
-1.8183665,12.464478,Unlabeled
2.4294443,11.570387,Unlabeled
-0.14466187,12.093593,Unlabeled
0.49497128,7.9321365,Unlabeled
0.12960202,11.709818,Unlabeled
1.1429086,10.970413,Unlabeled
-0.68031573,7.3265834,Unlabeled
-6.030785,4.889166,Unlabeled
0.9451455,10.596863,Unlabeled
-3.0189798,8.421627,Unlabeled
-5.9689436,4.9956813,Unlabeled
0.083683856,12.013729,Unlabeled
-1.621232,3.5876482,Unlabeled
0.7824676,4.24315,Unlabeled
1.1555929,12.103721,Unlabeled
-0.61819905,10.515739,Unlabeled
0.73471177,10.529658,Unlabeled
-8.140023,10.953073,Unlabeled
2.6821916,15.1694565,Unlabeled
-1.8656832,8.489427,Unlabeled
-3.488987,7.6818137,Unlabeled
2.4384298,15.027488,Unlabeled
-1.562842,9.709529,Unlabeled
3.120099,11.52638,Unlabeled
0.24762249,9.038097,Unlabeled
1.0772102,16.380682,Unlabeled
-2.5517929,8.801584,Unlabeled
0.54421806,10.398745,Unlabeled
0.5446644,11.777136,Unlabeled
-1.6707573,10.786223,Unlabeled
2.5703957,13.79738,Unlabeled
4.204565,11.376295,Unlabeled
-1.4208457,9.129488,Unlabeled
2.577123,9.456133,Unlabeled
2.7005768,9.531616,Unlabeled
2.9181943,9.781122,Unlabeled
-1.2166796,13.288995,Unlabeled
-0.46928042,11.86805,Unlabeled
-0.76671886,7.44352,Unlabeled
1.3031442,17.643927,Unlabeled
-2.2203965,13.147974,Unlabeled
2.1569765,10.669637,Unlabeled
2.308999,11.338469,Unlabeled
-1.016039,11.620539,Unlabeled
0.2899794,16.989851,Unlabeled
0.83498925,17.706223,Unlabeled
-3.6347442,20.364319,Unlabeled
2.5061245,9.148104,Unlabeled
0.15870745,9.718099,Unlabeled
-2.7616346,12.227361,Unlabeled
2.3023372,14.2577715,Unlabeled
-2.2000923,9.378484,Unlabeled
-2.813686,5.1113687,Unlabeled
-2.1131177,4.983251,Unlabeled
-1.8794823,11.360443,Unlabeled
1.0901198,8.846353,Unlabeled
2.6594462,9.660754,Unlabeled
-4.019676,10.56646,Unlabeled
-2.9569674,13.49367,Unlabeled
1.296017,11.10388,Unlabeled
1.4555049,12.968783,Unlabeled
2.368335,11.360616,Unlabeled
2.0647311,10.889433,Unlabeled
0.60766643,16.786638,Unlabeled
-2.361835,13.146258,Unlabeled
1.3730785,12.105747,Unlabeled
4.6985874,10.388258,Unlabeled
-10.269063,9.724665,Unlabeled
0.14140084,9.044523,Unlabeled
1.7569853,17.306536,Unlabeled
-3.9274857,10.825276,Unlabeled
1.1058956,16.951456,Unlabeled
14.543697,8.67444,Unlabeled
-3.725237,18.020561,Unlabeled
3.2752538,8.984765,Unlabeled
0.46187547,10.655154,Unlabeled
-2.4188483,8.328638,Unlabeled
-0.32543278,10.561982,Unlabeled
1.8189828,10.608341,Unlabeled
-2.0267515,11.094024,Unlabeled
-2.2557313,11.306348,Unlabeled
13.909463,8.302078,Unlabeled
1.8079654,8.161289,Unlabeled
-3.5788045,20.592829,Unlabeled
3.3116865,12.3988495,Unlabeled
-2.2702172,9.335926,Unlabeled
2.316378,11.165229,Unlabeled
0.51066065,11.532119,Unlabeled
3.4482195,10.38848,Unlabeled
0.6200074,11.435589,Unlabeled
2.8453722,11.48891,Unlabeled
-1.4236324,11.675372,Unlabeled
-10.320354,9.713977,Unlabeled
1.0388536,17.093044,Unlabeled
-0.5908941,7.5838485,Unlabeled
-1.7757697,11.712891,Unlabeled
1.2112653,9.0878,Unlabeled
-3.8542259,18.067146,Unlabeled
3.0608656,10.6859,Unlabeled
-1.4021006,5.5138516,Unlabeled
1.6071054,10.8556,Unlabeled
-0.2728233,9.952034,Unlabeled
-2.640293,5.8451686,Unlabeled
-0.028012743,9.76459,Unlabeled
-8.146939,10.039116,Unlabeled
1.6443825,9.669072,Unlabeled
-2.7604249,11.8753805,Unlabeled
2.4619222,14.252307,Unlabeled
-2.6320963,5.900003,Unlabeled
1.2453244,9.644877,Unlabeled
1.3840696,9.907724,Unlabeled
1.4505994,12.685411,Unlabeled
-0.4973903,8.723061,Unlabeled
2.0460227,8.879684,Unlabeled
3.5811534,10.034942,Unlabeled
1.6580912,14.09927,Unlabeled
2.2005877,5.9036293,Unlabeled
-1.1914706,6.750238,Unlabeled
-7.653269,9.697813,Unlabeled
1.0617882,9.399343,Unlabeled
-2.8503792,12.633419,Unlabeled
-1.896988,12.41303,Unlabeled
14.554567,8.617151,Unlabeled
-0.9695331,9.906171,Unlabeled
0.8252856,16.401821,Unlabeled
4.500368,10.370113,Unlabeled
-0.8756801,10.194514,Unlabeled
-1.791911,10.877102,Unlabeled
-4.2556543,7.9458146,Unlabeled
-7.060155,8.520366,Unlabeled
3.3849125,11.828548,Unlabeled
-1.7900097,6.19606,Unlabeled
-0.3901856,9.700843,Unlabeled
1.7601099,8.545824,Unlabeled
-0.46961316,8.207296,Unlabeled
-3.0271566,9.116112,Unlabeled
-3.5493894,10.740697,Unlabeled
-4.0226393,10.172626,Unlabeled
0.9744952,16.367321,Unlabeled
-2.007368,9.012198,Unlabeled
-0.7945148,9.9005575,Unlabeled
-1.6430377,11.182946,Unlabeled
-1.7961932,4.4819674,Unlabeled
-0.13075496,11.736075,Unlabeled
-2.323684,4.707121,Unlabeled
1.569063,13.363841,Unlabeled
-1.7093027,12.970717,Unlabeled
-1.7343788,10.419195,Unlabeled
-2.1024134,4.7976365,Unlabeled
-1.4453487,6.5580335,Unlabeled
1.6838073,11.561977,Unlabeled
1.2304771,13.283117,Unlabeled
0.9054104,4.157863,Unlabeled
-0.89044136,12.818716,Unlabeled
1.0330498,10.728169,Unlabeled
-6.663704,10.175199,Unlabeled
-0.521935,8.671411,Unlabeled
-2.1091914,11.907489,Unlabeled
-4.7408795,5.591781,Unlabeled
-4.1157017,10.805722,Unlabeled
-3.1774235,8.528292,Unlabeled
1.9205806,10.3118515,Unlabeled
-4.1236515,10.554947,Unlabeled
0.8328293,16.431705,Unlabeled
-2.8705328,5.664952,Unlabeled
-1.2574425,8.329953,Unlabeled
1.1103401,8.373598,Unlabeled
-1.5063777,10.85804,Unlabeled
4.7914834,10.484136,Unlabeled
3.9412565,10.6490345,Unlabeled
-1.1540693,8.181447,Unlabeled
1.5589552,13.03963,Unlabeled
0.89229995,8.586069,Unlabeled
-8.205105,8.59879,Unlabeled
-1.959324,4.402481,Unlabeled
-1.0795851,14.867921,Unlabeled
-2.5436218,4.6811414,Unlabeled
-1.321232,12.409528,Unlabeled
-2.4366128,9.633692,Unlabeled
-2.286537,12.322019,Unlabeled
-0.9444879,10.032499,Unlabeled
2.9043949,9.334564,Unlabeled
1.5522373,9.1930485,Unlabeled
-6.546171,7.8351617,Unlabeled
-2.0598207,11.378942,Unlabeled
-2.6732652,4.9531755,Unlabeled
0.20839411,9.462643,Unlabeled
-2.013456,12.124334,Unlabeled
-2.2059944,12.056049,Unlabeled
-4.8398886,12.633793,Unlabeled
-2.5217948,12.090143,Unlabeled
0.30813637,9.546669,Unlabeled
-1.5132277,10.929188,Unlabeled
-2.6213262,12.296923,Unlabeled
2.0021958,11.24252,Unlabeled
-3.7785277,10.324412,Unlabeled
-1.7469145,3.0464861,Unlabeled
-6.7500997,7.748273,Unlabeled
0.8597192,4.196417,Unlabeled
0.7111587,16.544611,Unlabeled
-2.6895049,9.086708,Unlabeled
-4.469614,5.6971154,Unlabeled
2.2040057,10.03683,Unlabeled
-1.1510991,9.398712,Unlabeled
1.7710327,16.849625,Unlabeled
-0.7826632,7.917312,Unlabeled
5.9636908,9.043347,Unlabeled
-0.85073936,14.566974,Unlabeled
0.13752785,11.391356,Unlabeled
-0.4630697,7.6535892,Unlabeled
-5.93823,17.662994,Unlabeled
-4.0464854,10.34264,Unlabeled
-2.2180488,12.329763,Unlabeled
-1.2552346,12.009225,Unlabeled
-1.454699,8.164883,Unlabeled
-1.1350718,10.025205,Unlabeled
-0.6591548,9.846128,Unlabeled
1.06453,12.243252,Unlabeled
2.6474552,10.172009,Unlabeled
0.5198949,11.096426,Unlabeled
3.7321858,10.332903,Unlabeled
0.5018805,10.837728,Unlabeled
-4.027695,9.240312,Unlabeled
-2.562794,5.0427475,Unlabeled
1.224775,13.184391,Unlabeled
-1.323111,12.230501,Unlabeled
-7.3421373,10.015288,Unlabeled
0.09949809,11.2536745,Unlabeled
-4.2213063,8.8748255,Unlabeled
0.8143051,10.4046545,Unlabeled
1.7490584,13.071925,Unlabeled
1.0923238,12.642411,Unlabeled
2.40384,11.521917,Unlabeled
-3.725103,10.245723,Unlabeled
2.462257,11.757459,Unlabeled
0.005140002,9.184355,Unlabeled
-3.7139945,17.987387,Unlabeled
3.058326,9.642284,Unlabeled
-2.4676166,11.718739,Unlabeled
-0.90640897,12.092581,Unlabeled
-0.43089715,10.513564,Unlabeled
-8.208716,9.447417,Unlabeled
-1.1772583,6.1662326,Unlabeled
3.3296018,7.8633513,Unlabeled
-2.3355808,11.32644,Unlabeled
0.992387,11.6629095,Unlabeled
2.4438982,9.6530075,Unlabeled
-2.6816673,5.551071,Unlabeled
-7.6239924,9.745611,Unlabeled
-1.1159859,6.730518,Unlabeled
4.82537,10.419298,Unlabeled
1.3768563,13.431564,Unlabeled
2.44872,14.876467,Unlabeled
-0.5741149,13.015183,Unlabeled
5.944448,7.6417866,Unlabeled
-7.1048837,8.918871,Unlabeled
2.3391888,14.989839,Unlabeled
-0.07927239,10.959285,Unlabeled
0.5054225,11.594274,Unlabeled
1.459037,8.045413,Unlabeled
2.7833283,10.947086,Unlabeled
-3.0001595,5.563046,Unlabeled
-7.0886536,8.534846,Unlabeled
-2.964515,12.62291,Unlabeled
1.2142715,13.841502,Unlabeled
-0.6487434,10.6861515,Unlabeled
0.41319576,9.568183,Unlabeled
-2.1652675,5.3895044,Unlabeled
-2.8358793,12.147944,Unlabeled
-2.8548067,6.9948087,Unlabeled
-6.641506,10.109434,Unlabeled
-1.986292,10.200115,Unlabeled
1.5357797,12.9679365,Unlabeled
2.3109722,9.564881,Unlabeled
-1.3622907,12.670233,Unlabeled
-7.719015,9.048236,Unlabeled
1.1437898,8.955684,Unlabeled
2.9449265,11.145712,Unlabeled
-2.4398499,5.352441,Unlabeled
1.4844306,11.699205,Unlabeled
-5.609075,17.922861,Unlabeled
-3.196975,7.864756,Unlabeled
3.4956,11.2177925,Unlabeled
-2.2913084,11.403958,Unlabeled
3.224164,11.629182,Unlabeled
-2.7859557,12.605044,Unlabeled
-2.223104,13.195265,Unlabeled
-4.2411923,8.849978,Unlabeled
0.042254318,10.732771,Unlabeled
-6.9300113,8.553409,Unlabeled
1.0897621,12.719709,Unlabeled
-7.9576526,9.958465,Unlabeled
1.664183,10.708481,Unlabeled
-1.7585362,10.527234,Unlabeled
-3.4149294,9.029794,Unlabeled
-3.1092722,12.887976,Unlabeled
2.3111486,14.173404,Unlabeled
1.3204362,17.681263,Unlabeled
-2.5861335,9.096331,Unlabeled
-8.371055,9.147869,Unlabeled
14.616862,8.600145,Unlabeled
2.8321285,9.392785,Unlabeled
0.52141774,13.044478,Unlabeled
-1.7815324,10.573004,Unlabeled
-1.2944311,8.21151,Unlabeled
0.7908849,11.589714,Unlabeled
-0.999467,13.2434,Unlabeled
2.5811543,13.50442,Unlabeled
3.9152536,10.559352,Unlabeled
-2.394079,8.080214,Unlabeled
1.031562,16.590418,Unlabeled
-1.2683325,11.543215,Unlabeled
0.3526068,9.103877,Unlabeled
-0.89379734,14.53885,Unlabeled
-0.119860604,9.627387,Unlabeled
4.045265,11.54687,Unlabeled
1.1150237,9.5905,Unlabeled
-1.1785735,11.898228,Unlabeled
2.2762237,9.4714155,Unlabeled
6.104189,14.387401,Unlabeled
3.2376637,10.921458,Unlabeled
2.985904,4.4199705,Unlabeled
-1.6051955,3.4179788,Unlabeled
3.9772034,10.443213,Unlabeled
-0.43819126,10.480784,Unlabeled
-2.8670738,5.5886874,Unlabeled
-6.604818,10.109178,Unlabeled
-1.7389582,3.337753,Unlabeled
0.81025857,13.183584,Unlabeled
1.7452698,9.7589445,Unlabeled
-2.4457643,4.2905006,Unlabeled
0.91005117,16.980953,Unlabeled
1.2012126,12.840167,Unlabeled
-7.878243,10.527528,Unlabeled
1.6474974,10.072361,Unlabeled
-2.3291073,4.2993455,Unlabeled
-2.5044289,9.233065,Unlabeled
0.8159509,13.676848,Unlabeled
-0.3802351,11.81224,Unlabeled
2.091023,13.690266,Unlabeled
0.9336648,16.05863,Unlabeled
-2.5593946,3.8925855,Unlabeled
2.5454843,14.7561035,Unlabeled
0.8471957,9.687643,Unlabeled
-1.4360992,8.145038,Unlabeled
-1.536369,11.413883,Unlabeled
1.6412671,11.310751,Unlabeled
-3.4057949,8.338229,Unlabeled
-2.4433842,11.881101,Unlabeled
-2.9702444,4.2837396,Unlabeled
14.468754,8.6895895,Unlabeled
3.1725454,10.888761,Unlabeled
1.8302054,13.522296,Unlabeled
-3.1903155,8.02973,Unlabeled
0.722346,11.767955,Unlabeled
-4.7800617,10.787792,Unlabeled
-7.603455,10.082991,Unlabeled
-1.7918065,3.4658356,Unlabeled
-6.9576745,8.853318,Unlabeled
-3.988212,10.771208,Unlabeled
-9.056383,8.772109,Unlabeled
13.335848,10.401218,Unlabeled
-0.16629021,11.941536,Unlabeled
1.501823,12.827647,Unlabeled
-6.780506,7.800186,Unlabeled
-5.8730865,18.098766,Unlabeled
3.6677027,10.770544,Unlabeled
-2.5125082,5.8488255,Unlabeled
-5.0828743,13.913235,Unlabeled
-2.7882802,12.173093,Unlabeled
1.9343121,10.592865,Unlabeled
1.9490945,10.224497,Unlabeled
4.583395,9.691402,Unlabeled
1.4090095,10.54063,Unlabeled
-0.6654393,10.704992,Unlabeled
1.7711395,10.843727,Unlabeled
1.7764382,10.125747,Unlabeled
3.330034,10.198381,Unlabeled
-4.1766534,8.049316,Unlabeled
-1.0351719,4.133244,Unlabeled
-1.1809261,6.4666233,Unlabeled
2.6262848,10.474534,Unlabeled
-2.2476654,13.188761,Unlabeled
1.0441588,16.345114,Unlabeled
-6.6615644,7.4471087,Unlabeled
-1.0266415,8.061796,Unlabeled
-1.5675653,8.155438,Unlabeled
2.3313296,9.073477,Unlabeled
1.306491,13.339693,Unlabeled
2.9594512,10.222012,Unlabeled
0.8708223,10.437373,Unlabeled
-3.6548598,10.213945,Unlabeled
2.2641616,11.904,Unlabeled
0.9131282,16.610308,Unlabeled
0.044255715,9.463174,Unlabeled
1.1129078,12.978679,Unlabeled
3.888989,20.22272,Unlabeled
-1.9034374,5.8599386,Unlabeled
-6.9740906,7.941084,Unlabeled
-1.7745606,10.713368,Unlabeled
-5.725778,17.775604,Unlabeled
0.44684595,9.524819,Unlabeled
0.67526674,17.324055,Unlabeled
-3.5975287,10.782402,Unlabeled
-7.897193,10.285876,Unlabeled
-4.722626,5.6124024,Unlabeled
1.2460109,11.619226,Unlabeled
-1.2373977,10.286447,Unlabeled
1.5886279,2.3700535,Unlabeled
-0.96652955,11.605026,Unlabeled
-1.9267485,8.635707,Unlabeled
-0.51455367,11.78029,Unlabeled
-3.9610703,10.724528,Unlabeled
-0.8056553,8.355009,Unlabeled
-2.0672896,4.730602,Unlabeled
5.943479,7.645768,Unlabeled
-2.511055,3.5403466,Unlabeled
-1.2858733,11.401592,Unlabeled
-3.8206635,18.057234,Unlabeled
0.5701936,7.803807,Unlabeled
-4.0720935,10.151645,Unlabeled
-6.0399165,4.927791,Unlabeled
1.5133183,13.301323,Unlabeled
-0.94877595,12.029494,Unlabeled
-0.6655032,10.028922,Unlabeled
1.5174792,14.152973,Unlabeled
2.4988265,15.042967,Unlabeled
1.3335962,17.458317,Unlabeled
3.248188,12.232151,Unlabeled
1.2118577,13.224018,Unlabeled
3.9697053,12.167435,Unlabeled
-4.0246024,10.787341,Unlabeled
-1.8172761,11.311374,Unlabeled
1.0181358,17.847055,Unlabeled
-1.1506429,11.132225,Unlabeled
-3.5178986,20.67026,Unlabeled
-0.15434676,9.952579,Unlabeled
0.6832856,10.890009,Unlabeled
-4.1179523,7.903581,Unlabeled
3.1929653,11.065065,Unlabeled
1.1836774,9.409694,Unlabeled
1.1203569,13.3719845,Unlabeled
-2.6776414,4.648111,Unlabeled
3.828666,11.112327,Unlabeled
0.63462555,10.36711,Unlabeled
-2.6338456,4.35903,Unlabeled
-2.7673202,4.7009635,Unlabeled
-1.1308903,8.266067,Unlabeled
-0.970415,11.335198,Unlabeled
-1.7940555,3.2846353,Unlabeled
0.94836456,14.015964,Unlabeled
2.376261,11.883986,Unlabeled
-1.039024,11.205629,Unlabeled
2.7265525,15.196108,Unlabeled
-1.736453,3.1003392,Unlabeled
3.5665994,10.029149,Unlabeled
-2.1254444,5.3609276,Unlabeled
-0.70032793,11.961905,Unlabeled
-7.6459956,9.749665,Unlabeled
2.359491,14.926142,Unlabeled
1.2721843,11.397339,Unlabeled
3.3133454,11.178916,Unlabeled
-4.058528,10.708489,Unlabeled
-2.2768157,11.33213,Unlabeled
1.1023889,11.400601,Unlabeled
-1.7871213,3.0149248,Unlabeled
-2.0823474,4.60118,Unlabeled
-3.5181432,3.5330794,Unlabeled
-1.7274562,5.7166505,Unlabeled
-3.3815098,6.359062,Unlabeled
-1.8692111,10.88451,Unlabeled
-0.52007556,12.519179,Unlabeled
4.560211,11.647845,Unlabeled
-0.20939386,9.329999,Unlabeled
2.614948,9.849342,Unlabeled
-4.0266933,10.395024,Unlabeled
3.0023005,15.349411,Unlabeled
-2.2915282,12.7212515,Unlabeled
1.353038,9.117723,Unlabeled
0.5060728,16.950827,Unlabeled
3.5393984,10.0109,Unlabeled
0.97960496,17.675385,Unlabeled
0.5801339,4.4169264,Unlabeled
-2.8488464,4.743675,Unlabeled
2.677336,10.187043,Unlabeled
-1.9289385,11.19158,Unlabeled
-1.629553,10.1305685,Unlabeled
14.531254,8.598875,Unlabeled
1.3294832,10.126774,Unlabeled
-6.7979527,7.8585343,Unlabeled
-1.6445457,10.124522,Unlabeled
-0.19089353,8.858701,Unlabeled
1.0265206,10.506271,Unlabeled
-2.7997248,3.7792494,Unlabeled
3.4202428,10.150461,Unlabeled
4.8270116,11.264003,Unlabeled
-7.085458,8.881055,Unlabeled
2.2171361,13.0215645,Unlabeled
-7.622648,8.659831,Unlabeled
-8.184278,8.676818,Unlabeled
-3.4706197,20.51887,Unlabeled
-7.503232,10.472217,Unlabeled
1.1199702,10.787191,Unlabeled
4.414873,11.54624,Unlabeled
0.9842185,14.043853,Unlabeled
0.8063332,4.221441,Unlabeled
-2.276321,12.583997,Unlabeled
2.3775098,15.020487,Unlabeled
2.7445827,10.832779,Unlabeled
2.9019604,15.303965,Unlabeled
-0.88860667,9.192224,Unlabeled
-0.44837433,13.169528,Unlabeled
-0.96849155,7.653985,Unlabeled
3.2331502,9.873866,Unlabeled
-7.114879,8.839941,Unlabeled
2.4198608,10.130586,Unlabeled
-2.8213332,3.76197,Unlabeled
-2.9835045,6.624543,Unlabeled
-5.0295587,13.9983835,Unlabeled
1.284005,11.5594425,Unlabeled
1.3494716,10.242958,Unlabeled
-0.75469345,12.551353,Unlabeled
-3.9818156,10.23109,Unlabeled
-3.2188618,4.996435,Unlabeled
-3.7633142,17.991156,Unlabeled
-3.3670673,20.502945,Unlabeled
4.4159756,15.411796,Unlabeled
0.04093857,9.968076,Unlabeled
0.9190943,11.530129,Unlabeled
2.5147607,13.987736,Unlabeled
0.6787985,14.856337,Unlabeled
2.7851286,10.8425865,Unlabeled
2.9918332,9.32756,Unlabeled
0.42368528,10.569591,Unlabeled
-0.709034,7.62022,Unlabeled
1.7526066,10.016642,Unlabeled
-2.6259944,9.900914,Unlabeled
-0.61691403,7.5855584,Unlabeled
0.20934308,10.703029,Unlabeled
2.908568,11.634266,Unlabeled
-6.8805766,7.9471955,Unlabeled
2.27241,9.034106,Unlabeled
3.09601,11.339995,Unlabeled
-7.4130745,9.554843,Unlabeled
1.4616996,13.385675,Unlabeled
