epoch,mean_raw_proto_drift,std_raw_proto_drift_across_trials,smooth_mean_raw_proto_drift,smooth_std_raw_proto_drift_across_trials,trial_1_raw_proto_drift,trial_1_smooth_raw_proto_drift,trial_2_raw_proto_drift,trial_2_smooth_raw_proto_drift,trial_3_raw_proto_drift,trial_3_smooth_raw_proto_drift,trial_4_raw_proto_drift,trial_4_smooth_raw_proto_drift,trial_5_raw_proto_drift,trial_5_smooth_raw_proto_drift,trial_6_raw_proto_drift,trial_6_smooth_raw_proto_drift,trial_7_raw_proto_drift,trial_7_smooth_raw_proto_drift,trial_8_raw_proto_drift,trial_8_smooth_raw_proto_drift,trial_9_raw_proto_drift,trial_9_smooth_raw_proto_drift,trial_10_raw_proto_drift,trial_10_smooth_raw_proto_drift
153,0.0012455834,7.19251e-05,0.0012376755592413246,7.076744695950765e-05,0.0013255097,0.0012605694,0.0012957866,0.0012930591,0.0012010884,0.0012031931,0.0013501656,0.0013295023,0.0012806498,0.0012786951,0.001102898,0.0010924484,0.0012630314,0.0012617289,0.0012488366,0.0012564362,0.0012304524,0.0012337961,0.0011574151,0.0011673269
154,0.001245905,7.809147e-05,0.0012385265319608152,7.169564159994479e-05,0.0013321905,0.0012840256,0.0012899197,0.0012896875,0.0012073359,0.0012046838,0.0013641919,0.0013291899,0.0012936577,0.0012779452,0.0010851884,0.0010870653,0.0012576894,0.0012616804,0.0012411358,0.0012577632,0.0012287546,0.0012284736,0.0011589853,0.0011647507
155,0.0012437047,7.836595e-05,0.0012392050703056157,7.241975363285747e-05,0.0013199251,0.0013009667,0.001281839,0.0012859199,0.0012073454,0.0012078502,0.0013710081,0.001329907,0.0012907305,0.001277039,0.0010825144,0.0010824999,0.0012596461,0.0012616315,0.0012517123,0.0012592558,0.0012134231,0.0012247268,0.001158903,0.0011622541
156,0.0012414886,8.200864e-05,0.0012387768249027431,7.33102875528857e-05,0.001320661,0.0013120832,0.001284226,0.001282342,0.001207641,0.0012096904,0.001372368,0.0013288808,0.0012734955,0.0012756587,0.0010686134,0.001077119,0.0012544987,0.0012612649,0.0012726741,0.0012596593,0.0012064056,0.0012209148,0.0011543023,0.0011601552
157,0.0012380673,8.056947e-05,0.0012374145328067244,7.405703290714882e-05,0.0013427099,0.001315879,0.0012739232,0.0012793529,0.0012126302,0.0012100094,0.0013250867,0.0013270372,0.0012687315,0.001274692,0.0010621783,0.0010730508,0.0012678466,0.0012587428,0.0012838573,0.0012604205,0.001192231,0.0012174747,0.001151479,0.0011574858
158,0.0012359296,8.0839534e-05,0.0012350992881692946,7.457609317498281e-05,0.0013451611,0.0013120187,0.0012697025,0.0012768963,0.0012117131,0.0012114198,0.001302546,0.0013247585,0.0012726008,0.0012739203,0.0010496547,0.0010675129,0.0012763366,0.0012545062,0.001277116,0.0012599865,0.001199493,0.0012147848,0.0011549717,0.0011551887
159,0.0012298623,7.071275e-05,0.0012319296947680414,7.427448290400207e-05,0.0013067843,0.0013014908,0.0012671069,0.0012737185,0.0012212027,0.001212018,0.001282824,0.0013218716,0.0012635038,0.0012730843,0.0010548645,0.0010629185,0.0012580089,0.0012474292,0.0012723602,0.0012584464,0.0012143906,0.001214092,0.0011575768,0.0011542274
160,0.0012243659,6.6378445e-05,0.0012287740246392787,7.356588248512708e-05,0.0012837347,0.0012902856,0.0012688994,0.0012715948,0.001221507,0.0012126492,0.0012725022,0.0013185249,0.001259657,0.0012706406,0.0010540407,0.0010599028,0.0012505578,0.0012397214,0.0012590708,0.0012570806,0.0012120011,0.0012139198,0.0011616893,0.0011534201
161,0.0012244096,6.770463e-05,0.0012259724200703204,7.334097026614472e-05,0.0012742376,0.0012817072,0.0012691867,0.0012705028,0.0012119293,0.0012129437,0.0012962673,0.0013164232,0.001268369,0.001268652,0.0010580419,0.0010565872,0.0012395823,0.0012314674,0.0012522663,0.0012532144,0.001223385,0.0012155211,0.0011508286,0.0011527052
162,0.0012216766,6.916495e-05,0.0012237950693815946,7.282591250259429e-05,0.0012692729,0.0012791464,0.0012683735,0.0012692149,0.0012118053,0.0012133896,0.001310625,0.0013134002,0.0012678072,0.0012672457,0.0010571344,0.0010552091,0.0012178645,0.001224034,0.0012408356,0.0012454797,0.0012273118,0.0012183258,0.0011457352,0.0011525052
163,0.0012138875,6.8908994e-05,0.001222690858412534,7.239270853460766e-05,0.0012202307,0.001275442,0.0012640089,0.0012691406,0.0012070704,0.0012139329,0.0013212971,0.0013157228,0.0012722901,0.0012664527,0.0010569544,0.001054752,0.0011922603,0.0012186306,0.001233435,0.0012351448,0.0012235245,0.0012228508,0.0011478026,0.0011548393
164,0.0012143482,7.100547e-05,0.0012219672789797187,7.200091786216945e-05,0.0012201391,0.0012731102,0.0012686818,0.0012693495,0.0012136477,0.001214479,0.0013307246,0.0013202456,0.0012692212,0.0012655546,0.0010550322,0.0010562663,0.0011806119,0.001212604,0.0012274787,0.001224133,0.0012270332,0.0012264415,0.0011509127,0.0011574894
165,0.0012156887,7.611683e-05,0.0012222997262142598,7.239166297949851e-05,0.0012341402,0.0012752871,0.0012709189,0.0012700934,0.0012102904,0.0012147248,0.0013499914,0.0013257073,0.0012708436,0.0012656476,0.0010493571,0.001058169,0.0011771063,0.0012116905,0.0012130499,0.001213777,0.0012294356,0.001228481,0.0011517534,0.0011594197
166,0.0012197151,7.6858065e-05,0.0012233751243911684,7.271703725564294e-05,0.0012950533,0.001276901,0.0012713472,0.0012709978,0.0012120999,0.00121367,0.0013421385,0.0013327715,0.0012594333,0.001266627,0.0010548325,0.0010611773,0.0011801649,0.0012133119,0.0011953264,0.001207575,0.0012344521,0.001230059,0.001152303,0.0011606606
167,0.0012270252,7.623743e-05,0.00122509648790583,7.330758598982357e-05,0.0013056651,0.0012802128,0.001273181,0.0012718806,0.0012180628,0.0012136581,0.0013483122,0.0013392055,0.0012608015,0.0012679592,0.0010576083,0.0010647004,0.0012138122,0.0012178831,0.0011805084,0.0012011932,0.0012374809,0.0012317027,0.0011748204,0.0011625692
168,0.0012286938,7.692163e-05,0.0012263735523447394,7.3490192880854e-05,0.0013218432,0.0012796237,0.0012717901,0.0012722601,0.0012171743,0.0012137871,0.0013477737,0.0013434248,0.0012636188,0.001268583,0.0010647969,0.0010676818,0.0012160705,0.0012252536,0.0011669977,0.0011972599,0.0012354004,0.0012321614,0.0011814724,0.0011637002
169,0.0012331868,7.46202e-05,0.0012285611825063824,7.381557952612638e-05,0.001328554,0.0012846992,0.0012745466,0.0012737641,0.0012236619,0.0012160236,0.0013374414,0.0013466859,0.0012644344,0.0012685562,0.0010738905,0.0010701285,0.0012488737,0.0012338224,0.0011688006,0.0011944695,0.001234785,0.0012334116,0.0011768794,0.0011640511
170,0.0012351199,6.963219e-05,0.001230506575666368,7.377031943178736e-05,0.0012998743,0.001289871,0.0012779428,0.0012740958,0.0012109578,0.0012184563,0.0013431441,0.0013482453,0.0012694505,0.0012689797,0.0010841255,0.0010719454,0.0012667729,0.0012411887,0.0011970515,0.001193984,0.0012277811,0.0012338834,0.0011740988,0.0011644161
171,0.0012416232,7.3610114e-05,0.0012318471679463982,7.309073916985653e-05,0.0013073543,0.001295827,0.001278015,0.0012743932,0.0012118111,0.0012206817,0.0013606071,0.0013467096,0.0012816921,0.001268429,0.0010932724,0.0010745901,0.0012852941,0.0012440735,0.0011884484,0.0011946402,0.001239823,0.0012342378,0.0011699141,0.0011648899
172,0.0012344472,7.099102e-05,0.001232106750831008,7.250227936310694e-05,0.0012633831,0.0012953177,0.001272169,0.0012743664,0.0012130949,0.0012223647,0.0013528174,0.0013459718,0.0012740447,0.0012686785,0.0010869486,0.0010770478,0.0012915686,0.0012426974,0.0012015019,0.0011951805,0.0012318988,0.00123456,0.0011570454,0.0011648829
173,0.0012357638,7.216286e-05,0.001232772262301296,7.190259057097138e-05,0.0012709851,0.001295692,0.001279048,0.001274156,0.0012294352,0.0012236803,0.001353909,0.0013448341,0.0012720221,0.0012692178,0.0010814209,0.0010799075,0.00127795,0.0012464655,0.0012055312,0.0011957665,0.0012360256,0.0012350442,0.0011513113,0.0011629588
174,0.0012338022,7.0552866e-05,0.001233216025866568,7.152016914915293e-05,0.0012718582,0.0012965221,0.0012719997,0.001273972,0.0012379749,0.0012253202,0.0013463186,0.0013426036,0.0012734559,0.0012697433,0.0010732011,0.0010819096,0.0012542747,0.0012506208,0.0012226233,0.0011954426,0.0012317526,0.0012352717,0.0011545622,0.0011607545
175,0.0012290946,6.9321024e-05,0.0012331577599979937,7.20310905307997e-05,0.0012936993,0.001297475,0.0012738926,0.0012754977,0.0012325436,0.0012261593,0.0013346337,0.0013418325,0.001265336,0.0012704094,0.0010758045,0.0010818351,0.0012059534,0.0012506689,0.0012196118,0.0011959497,0.0012329788,0.001234961,0.0011564916,0.0011567894
176,0.0012223109,7.097347e-05,0.0012327664531767367,7.346896236413159e-05,0.00128996,0.001303928,0.0012710795,0.0012757982,0.001228931,0.0012285358,0.0013347612,0.0013406625,0.0012619282,0.0012704654,0.0010794092,0.0010803468,0.0011664036,0.0012467857,0.0012007303,0.0011932417,0.0012376738,0.001234768,0.0011522333,0.0011531326
177,0.0012336803,7.0240545e-05,0.0012310647638514639,7.471520002582111e-05,0.0013094095,0.0013091366,0.0012710766,0.0012763801,0.0012312185,0.0012293468,0.0013369351,0.0013362773,0.0012661951,0.0012696057,0.0010862054,0.0010767672,0.0012514929,0.0012396958,0.0011863682,0.0011901553,0.0012423231,0.0012341287,0.0011555789,0.0011491542
178,0.0012331314,7.309741e-05,0.0012305422802455722,7.611290493514389e-05,0.0013301428,0.001320085,0.0012699503,0.001279229,0.0012335725,0.0012310361,0.0013254678,0.0013319945,0.0012688739,0.00126912,0.0010848183,0.0010751712,0.0012576247,0.0012298037,0.0011637596,0.0011850372,0.0012376752,0.0012350539,0.0011594298,0.0011488925
179,0.0012326041,7.972941e-05,0.0012296081520617008,7.771792807034216e-05,0.0013380827,0.0013303054,0.0012898033,0.0012818183,0.0012320532,0.0012320887,0.0013297308,0.001327339,0.0012710962,0.0012693894,0.0010731453,0.0010745784,0.0012493538,0.0012170254,0.0011738709,0.0011791453,0.0012316781,0.0012356328,0.0011372278,0.001148759
180,0.0012312068,8.4010906e-05,0.0012286354089155794,7.981598973856307e-05,0.0013644052,0.0013395548,0.0012809478,0.0012845893,0.0012347233,0.001231044,0.0013314441,0.001326648,0.0012700098,0.0012687199,0.0010692417,0.0010741398,0.0012279421,0.001205436,0.0011699708,0.0011712324,0.0012258505,0.0012364006,0.0011375324,0.0011485894
181,0.0012246063,8.607249e-05,0.001228260505013168,8.215292327804491e-05,0.00135944,0.0013455612,0.0012838346,0.0012863379,0.0012199219,0.0012309016,0.0013167561,0.001329895,0.0012730948,0.0012683441,0.0010574778,0.0010727172,0.001214394,0.0012007293,0.001157585,0.0011631667,0.0012334306,0.0012364468,0.0011301289,0.0011485053
182,0.0012292224,8.4968065e-05,0.001228844141587615,8.429660083493218e-05,0.0013728676,0.0013530859,0.0013006572,0.0012885452,0.0012299871,0.0012319047,0.0013099884,0.0013330915,0.0012691881,0.0012680597,0.0010709877,0.001070787,0.0011926471,0.0012023263,0.001150321,0.0011579184,0.0012411509,0.0012337603,0.0011544283,0.0011489625
183,0.0012264225,8.821309e-05,0.0012283987831324338,8.69586736371275e-05,0.0013731876,0.0013594043,0.0013049406,0.0012913186,0.0012399612,0.0012316586,0.001307354,0.001336959,0.001274716,0.0012667798,0.001075493,0.0010673224,0.0011501679,0.0011982822,0.0011466125,0.0011532048,0.0012418149,0.0012305012,0.001149977,0.0011485569
184,0.0012240747,9.153348e-05,0.0012277274392545224,8.900603352230973e-05,0.0013643535,0.0013631701,0.0012997108,0.001294456,0.0012275273,0.0012320919,0.0013394095,0.0013394777,0.001266761,0.0012646081,0.0010688158,0.0010638486,0.0011383796,0.0011945638,0.0011434944,0.0011514049,0.0012394304,0.0012272743,0.0011528657,0.0011463788
185,0.0012253455,9.269036e-05,0.0012266393518075348,9.01707069715485e-05,0.0013537632,0.0013651309,0.001291378,0.0012953924,0.0012311201,0.0012316449,0.0013671027,0.0013409732,0.0012615778,0.0012612487,0.0010615787,0.0010613984,0.0011588874,0.0011911433,0.0011389551,0.0011497061,0.0012334406,0.0012244507,0.0011556509,0.0011453049
186,0.0012281473,9.241024e-05,0.0012248089187778533,9.063789402716794e-05,0.0013652061,0.0013636753,0.0012931533,0.001296975,0.0012389628,0.0012305732,0.0013667262,0.0013393725,0.0012590848,0.0012578057,0.0010601064,0.0010590545,0.0011823729,0.0011882295,0.0011482462,0.0011470832,0.0012108088,0.0012217554,0.001156806,0.0011435649
187,0.0012292267,9.686127e-05,0.0012232927838340402,9.095941713894717e-05,0.0013725947,0.0013626502,0.0012988098,0.0012980814,0.0012287565,0.0012307012,0.0013756093,0.0013386139,0.0012533963,0.0012537988,0.0010515603,0.001057858,0.0012110529,0.0011854032,0.0011392325,0.0011457507,0.0012097323,0.0012188506,0.0011515223,0.0011412197
188,0.001226418,9.357101e-05,0.001220842555630952,9.175915183732287e-05,0.0013678008,0.001360158,0.0013013248,0.0012975683,0.0012379056,0.0012299329,0.0013506562,0.0013377771,0.0012471563,0.0012498325,0.0010500795,0.0010538114,0.0012204401,0.0011838438,0.0011457609,0.0011450612,0.0012054065,0.0012153642,0.0011376486,0.0011350766
189,0.0012217233,9.137615e-05,0.0012193871545605362,9.213077573804185e-05,0.0013576905,0.0013584823,0.0012991676,0.0012969348,0.0012275828,0.0012281918,0.0013446857,0.0013381785,0.0012375026,0.0012443666,0.001048643,0.0010491894,0.0012151488,0.0011886597,0.0011568827,0.0011448637,0.0012034412,0.0012126582,0.0011264884,0.0011323469
190,0.0012129025,8.868278e-05,0.001218343444634229,9.239974388037808e-05,0.00134985,0.0013571689,0.0012967726,0.0012971688,0.0012240066,0.0012279903,0.001315437,0.0013366275,0.0012355795,0.0012390794,0.0010458026,0.0010441091,0.0011988047,0.0011967611,0.0011437418,0.0011455746,0.0011988983,0.001209114,0.0011201327,0.0011298411
191,0.001209445,8.928772e-05,0.001216902513988316,9.246623376384378e-05,0.0013491877,0.0013562266,0.0012948995,0.0012974478,0.0012212024,0.001227132,0.00130917,0.0013320241,0.0012330264,0.0012339213,0.001045513,0.0010392952,0.0011861309,0.0012024279,0.0011442602,0.0011470278,0.001204382,0.0012070043,0.0011066777,0.0011265184
192,0.0012047201,9.296541e-05,0.0012146571767516433,9.252743984689005e-05,0.0013479451,0.0013541058,0.0012955263,0.0012983836,0.001222303,0.0012255495,0.0013016211,0.0013259468,0.0012295236,0.0012289543,0.0010305211,0.0010348333,0.0011770533,0.0012028611,0.0011434256,0.0011467288,0.0012062866,0.0012064438,0.0010929966,0.0011227654
193,0.0012118685,9.192933e-05,0.0012121234787628055,9.242262531188317e-05,0.0013564315,0.001351853,0.0012986048,0.0012985388,0.001222551,0.0012251682,0.001311367,0.0013183892,0.0012200583,0.0012244983,0.0010292736,0.0010309535,0.0011983266,0.0012011777,0.0011446376,0.0011489214,0.0012147557,0.0012050938,0.0011226798,0.001116641
194,0.0012136376,9.422316e-05,0.0012102313339710236,9.254410833818838e-05,0.0013512197,0.0013504749,0.0013020507,0.0012971659,0.0012255117,0.0012250562,0.0013239003,0.0013115034,0.0012138883,0.0012214305,0.001018013,0.0010277102,0.0012193943,0.0012024195,0.001150603,0.0011494546,0.0012039874,0.0012059582,0.0011278075,0.0011111402
195,0.0012109362,9.335526e-05,0.0012088207062333823,9.266642082366161e-05,0.0013443407,0.0013484955,0.001294169,0.0012950266,0.0012225378,0.0012277561,0.001321068,0.0013057865,0.0012099972,0.0012188188,0.0010134391,0.0010245815,0.0012155544,0.0012041343,0.0011534881,0.0011489835,0.0012123447,0.0012076965,0.0011224241,0.0011069279
196,0.0012056939,9.30223e-05,0.001208643685095012,9.348524108645506e-05,0.0013439964,0.001347301,0.0013025112,0.0012930298,0.0012231369,0.0012315395,0.0013059528,0.0013033054,0.0012094146,0.0012155073,0.0010154868,0.0010211548,0.0011867048,0.0012120575,0.0011452555,0.0011483727,0.0012052031,0.001210225,0.0011192763,0.0011039439
197,0.0012038897,9.581313e-05,0.0012087526731193066,9.42400518397335e-05,0.0013500681,0.0013458312,0.0013003614,0.0012907506,0.0012249447,0.0012378097,0.0013000342,0.0013017557,0.0012088364,0.0012118455,0.0010127631,0.0010171499,0.0011942197,0.0012173612,0.0011611584,0.0011493271,0.0011962326,0.0012136997,0.001090278,0.0011019962
198,0.0012074965,9.478584e-05,0.00120947026880458,9.495664053247311e-05,0.0013540195,0.0013438704,0.0012875961,0.001288152,0.0012367858,0.001244296,0.0012817968,0.0013025607,0.0012164785,0.0012080029,0.0010176464,0.0010144725,0.0012328575,0.0012233155,0.0011510927,0.0011496571,0.0012140506,0.0012194637,0.0010826407,0.0011009119
199,0.001207617,9.259927e-05,0.0012102435808628797,9.641656215535477e-05,0.0013378958,0.0013428091,0.0012777746,0.00128627,0.0012545815,0.0012493962,0.0012875178,0.0013043077,0.0012113855,0.0012056652,0.0010173564,0.0010118368,0.0012322969,0.0012295285,0.0011521721,0.0011492727,0.0012208238,0.001226627,0.0010843658,0.0010967227
200,0.0012111323,9.687098e-05,0.0012104714172892273,9.781451008166187e-05,0.0013379053,0.0013415157,0.0012768043,0.0012831885,0.0012618405,0.0012552011,0.001290626,0.0013055502,0.0012024645,0.0012041182,0.0010115354,0.001009922,0.0012780372,0.0012329823,0.0011376329,0.0011480828,0.0012241838,0.0012334454,0.0010902925,0.0010907077
201,0.0012105348,9.683583e-05,0.0012106506852433085,9.90923093922902e-05,0.00133449,0.0013413926,0.0012721072,0.0012804214,0.0012839043,0.0012608636,0.0012936731,0.0013081159,0.0011964085,0.0012019642,0.001005464,0.0010092672,0.0012391673,0.0012335938,0.0011538051,0.0011464267,0.0012391281,0.0012385272,0.0010872002,0.0010859338
202,0.0012118961,0.0001001313,0.0012111373129300774,0.00010075067257275805,0.0013283374,0.0013415379,0.0012695407,0.0012768013,0.0012871651,0.0012675661,0.0013096705,0.0013122187,0.001191097,0.0011992445,0.0010037472,0.0010078023,0.0012365965,0.001236572,0.0011467255,0.0011437449,0.0012639267,0.0012442112,0.0010821541,0.0010816737
203,0.0012196016,0.00010652855,0.0012116099940612912,0.00010215788133791648,0.0013458171,0.0013413277,0.001279785,0.0012742057,0.0012735538,0.0012726908,0.0013288371,0.0013175708,0.0011966812,0.0011963863,0.0010029163,0.0010064086,0.0012604555,0.0012370647,0.0011407929,0.0011396066,0.0012863893,0.0012501461,0.0010807875,0.0010806922
204,0.001215916,0.00010820264,0.0012115864199586212,0.00010351468590670265,0.0013382869,0.0013408592,0.0012712354,0.0012714822,0.0012835602,0.0012778273,0.0013363258,0.001323516,0.0011984193,0.0011931197,0.0009988651,0.0010047242,0.0012539328,0.0012349357,0.0011387045,0.0011353769,0.0012721708,0.0012533286,0.0010676585,0.0010806944
205,0.0012127289,0.00010613325,0.0012111628195270896,0.0001049371603585314,0.0013431096,0.0013430931,0.0012664984,0.0012698937,0.001279164,0.0012806825,0.0013467242,0.0013277645,0.0011884567,0.0011902095,0.0010068913,0.001003961,0.0012216701,0.0012331387,0.0011369272,0.0011311673,0.0012631634,0.0012521188,0.0010746846,0.001079599
206,0.0012105602,0.000109605935,0.0012098100036382676,0.00010632298653945327,0.00134545,0.0013455634,0.0012663101,0.0012687808,0.0012901615,0.0012840396,0.0013469817,0.0013307865,0.0011822177,0.0011875032,0.0010008379,0.0010032561,0.0012164869,0.001225023,0.0011184382,0.0011276713,0.001262043,0.0012489925,0.0010766748,0.0010764835
207,0.0012086165,0.000109885215,0.001207891572266817,0.00010777520801639185,0.0013479656,0.0013484815,0.0012744063,0.0012681514,0.0012761913,0.0012859106,0.0013535548,0.0013305452,0.0011802546,0.0011856674,0.0009988263,0.0010025848,0.0011991462,0.0012208384,0.0011197751,0.0011197014,0.0012555809,0.0012423921,0.0010804633,0.001074643
208,0.0012072608,0.00010835389,0.0012047975207678974,0.00010814777633640915,0.0013493345,0.0013505439,0.0012603601,0.001268082,0.001288151,0.001286767,0.0013412485,0.0013219354,0.0011838119,0.0011844996,0.0010008015,0.0010018949,0.0012115678,0.0012156959,0.0011087948,0.00111295,0.001245876,0.0012321668,0.0010826626,0.00107344
209,0.001203381,0.000106824016,0.001200856117065996,0.00010787079299916514,0.0013602352,0.0013501048,0.0012618896,0.0012663096,0.0012831333,0.0012897077,0.0013300024,0.0013128727,0.0011822835,0.0011825234,0.0010097247,0.0010013861,0.0012143266,0.0012076974,0.0011100771,0.0011057878,0.0012087264,0.0012189056,0.001073412,0.0010732661
210,0.0011976041,0.00011072924,0.001197032490745187,0.0001073599596566055,0.001362608,0.0013504365,0.0012656751,0.0012648556,0.0012954118,0.0012919485,0.0013208466,0.0013026815,0.0011754023,0.0011798113,0.0010044869,0.0010017154,0.0011968801,0.0012002147,0.0011026731,0.001098674,0.00119292,0.0012049157,0.0010591372,0.0010750722
211,0.0011913505,0.000111358044,0.0011934933252632618,0.00010727448097895831,0.0013636705,0.0013495377,0.001265814,0.0012645338,0.0013026145,0.0012936476,0.0012912601,0.0012944303,0.0011780495,0.0011780475,0.0009987506,0.0010004893,0.0011973215,0.001195237,0.0010741059,0.0010919379,0.0011731249,0.0011917532,0.0010687953,0.0010753191
212,0.0011809556,0.00010385698,0.0011900040204636752,0.00010668641261872836,0.001348962,0.0013480696,0.001268846,0.0012640317,0.0012957276,0.0012931353,0.0012235735,0.0012865737,0.0011794197,0.001176737,0.0009968488,0.0010005215,0.0011851719,0.0011911147,0.0010792112,0.0010867263,0.0011616724,0.0011783668,0.0010701234,0.0010747641
213,0.0011801876,0.00010375871,0.0011863631545566023,0.00010577993452898227,0.0013414264,0.0013447565,0.001262062,0.0012620322,0.0013029624,0.0012927067,0.0012382094,0.0012786447,0.0011769197,0.0011759368,0.0009978275,0.0010000406,0.0011804708,0.0011877016,0.0010691707,0.0010813337,0.0011537779,0.0011664317,0.0010790493,0.0010740476
214,0.0011776797,0.00010309431,0.0011832513613626362,0.00010519179340917617,0.0013416031,0.0013430815,0.0012566949,0.0012608214,0.0013059676,0.0012913985,0.0012344135,0.0012727253,0.001171297,0.0011747481,0.0010021591,0.0009991835,0.001179105,0.0011828041,0.001067567,0.0010783426,0.0011322723,0.001155741,0.0010857194,0.001073668
215,0.0011773373,0.000105278465,0.001180004165507853,0.00010468560212757438,0.0013341226,0.0013415639,0.0012632805,0.0012591073,0.0012961542,0.0012880842,0.0012642125,0.0012667065,0.0011708194,0.0011739741,0.0009946299,0.0009974564,0.0011718932,0.0011765499,0.0010695659,0.0010752894,0.0011315385,0.0011474473,0.0010771544,0.0010738629
216,0.0011756672,0.00010372525,0.001176986435893923,0.00010363524852436967,0.0013307683,0.0013380774,0.001261289,0.0012559379,0.0012850398,0.001284429,0.0012684158,0.0012619582,0.0011691123,0.0011731064,0.001001159,0.0009956989,0.0011752632,0.0011712092,0.0010663223,0.0010732558,0.0011281788,0.0011408101,0.0010711233,0.001075382
217,0.0011722079,0.000100820434,0.001174428127706051,0.000102837267331779,0.0013148345,0.0013356563,0.0012544114,0.0012527225,0.0012719053,0.0012788454,0.0012742636,0.0012607006,0.0011722527,0.001171822,0.0009940176,0.0009945498,0.0011650156,0.0011664807,0.0010658498,0.0010730835,0.0011362301,0.001135046,0.0010732991,0.0010753747
218,0.0011761428,0.00010247248,0.001173491112422198,0.00010276074026478454,0.0013325844,0.0013353841,0.0012482514,0.001249572,0.0012750687,0.0012740953,0.0012820549,0.0012673715,0.001171924,0.0011707608,0.0009922315,0.0009936654,0.0011625936,0.0011619113,0.0010788828,0.0010730112,0.0011389693,0.0011311874,0.0010788668,0.001077952
219,0.001170909,0.0001017621,0.0011728221434168518,0.00010276366156176664,0.0013450593,0.0013352165,0.001244748,0.0012481456,0.0012499903,0.0012704523,0.0012698156,0.0012717295,0.0011745451,0.0011701705,0.0009924524,0.0009926966,0.0011517846,0.0011577924,0.0010795459,0.0010726211,0.0011257882,0.0011294531,0.0010753603,0.0010799438
220,0.0011674268,0.000100225705,0.0011728988494724036,0.00010299283967469819,0.0013277429,0.0013368634,0.0012339819,0.0012471739,0.0012588592,0.0012650606,0.0012733629,0.0012767329,0.0011667238,0.0011700935,0.0009869117,0.0009931761,0.0011434722,0.0011532453,0.0010823363,0.0010710342,0.0011265479,0.0011361272,0.0010743288,0.0010794812
221,0.0011657674,0.00010337823,0.001172355201561004,0.00010314806568203493,0.0013394592,0.0013395755,0.0012336591,0.0012438209,0.0012467784,0.0012599688,0.0012786845,0.0012800003,0.0011652064,0.0011696076,0.0009872606,0.0009941945,0.0011500373,0.0011489975,0.0010723827,0.0010690168,0.0011154842,0.001138904,0.0010687218,0.0010794661
222,0.0011715854,0.00010309171,0.0011719412519596516,0.00010346805283916183,0.00134624,0.0013433951,0.0012373424,0.0012399122,0.0012482264,0.0012545382,0.0012902819,0.0012825892,0.001168808,0.0011697005,0.0009880054,0.0009942974,0.001139478,0.0011443238,0.0010784884,0.0010668942,0.0011230875,0.0011430212,0.0010958967,0.0010807406
223,0.0011734979,0.00010378793,0.0011715826927684247,0.00010443208157084882,0.0013397507,0.0013493239,0.0012477968,0.0012360783,0.0012665329,0.0012494668,0.0012817893,0.001285618,0.0011710164,0.0011704835,0.0009881394,0.0009949843,0.0011392816,0.001140333,0.0010652699,0.0010646963,0.0011364334,0.0011447372,0.0010989679,0.0010801052
224,0.0011784468,0.00010538609,0.0011704690172336996,0.00010549718426773324,0.001358072,0.0013539,0.0012469778,0.0012319388,0.0012520505,0.0012439523,0.0012844481,0.0012879181,0.0011705272,0.0011709181,0.0010069538,0.0009965362,0.001133634,0.0011355291,0.0010516976,0.0010601829,0.0011990137,0.0011466712,0.0010810934,0.0010771432
225,0.0011719008,0.000106830725,0.0011699671391397714,0.00010630777323967777,0.0013612438,0.0013567155,0.0012297503,0.0012277742,0.0012452366,0.0012401354,0.0012968866,0.0012921452,0.00116596,0.0011711507,0.0010048136,0.0009982222,0.0011294151,0.0011306675,0.001049392,0.0010585473,0.0011593067,0.0011498064,0.0010770027,0.0010745071
226,0.0011715277,0.00010692512,0.0011696863570250572,0.00010752958987723105,0.0013689643,0.0013618396,0.0012222036,0.0012255633,0.0012307335,0.0012352451,0.0012943045,0.0012963205,0.0011700419,0.0011720447,0.0010021884,0.0010005159,0.0011285264,0.0011249281,0.0010450959,0.0010556825,0.0011693503,0.0011514479,0.001083868,0.0010732759
227,0.0011686223,0.00011046072,0.0011693166685290634,0.00010864547730307094,0.0013741223,0.0013663138,0.0012160715,0.0012229201,0.001221192,0.0012314781,0.0013045525,0.0012997325,0.0011800829,0.0011721263,0.0010008855,0.0010029227,0.0011251072,0.0011178365,0.0010438716,0.0010523861,0.0011533909,0.001154868,0.0010669457,0.0010725827
228,0.0011650061,0.000113123504,0.0011684196186251938,0.00010979008293361403,0.0013783454,0.001370599,0.0012068563,0.0012195597,0.0012199238,0.0012263615,0.001305055,0.0013016524,0.0011762689,0.0011726884,0.0010077517,0.0010057485,0.0011145554,0.0011114837,0.0010337487,0.0010479284,0.0011583095,0.0011588276,0.0010492473,0.0010693469
229,0.0011658903,0.00010986799,0.001166874694172293,0.00011107235259260051,0.0013732136,0.0013750935,0.0012031022,0.0012148257,0.001211821,0.0012192972,0.0013120866,0.0013052059,0.0011768712,0.001172921,0.0010093116,0.0010081681,0.0011031677,0.0011042356,0.0010631898,0.0010449704,0.0011571406,0.0011592341,0.001048999,0.0010647954
