epoch,mean_normalized_drift_rate,std_normalized_drift_rate_across_trials,smooth_mean_normalized_drift_rate,smooth_std_normalized_drift_rate,trial_1_normalized_drift_rate,trial_1_smooth_normalized_drift_rate,trial_2_normalized_drift_rate,trial_2_smooth_normalized_drift_rate,trial_3_normalized_drift_rate,trial_3_smooth_normalized_drift_rate,trial_4_normalized_drift_rate,trial_4_smooth_normalized_drift_rate,trial_5_normalized_drift_rate,trial_5_smooth_normalized_drift_rate,trial_6_normalized_drift_rate,trial_6_smooth_normalized_drift_rate,trial_7_normalized_drift_rate,trial_7_smooth_normalized_drift_rate,trial_8_normalized_drift_rate,trial_8_smooth_normalized_drift_rate,trial_9_normalized_drift_rate,trial_9_smooth_normalized_drift_rate,trial_10_normalized_drift_rate,trial_10_smooth_normalized_drift_rate
169,0.9727086,0.07113112,0.9679671923319498,0.0702217901746432,1.0741963,1.0345076,0.94987124,0.94832087,1.0025772,0.9984059,1.044882,1.047636,1.0662541,1.0696195,0.9332324,0.92949164,0.97334194,0.95473444,0.9285787,0.95664585,0.9166094,0.91490614,0.8375428,0.8254039
170,0.9742816,0.06820069,0.9686066309611002,0.07036856512228648,1.0510075,1.0366712,0.9524023,0.94845515,0.99216837,0.99946624,1.0493374,1.0490063,1.070484,1.0695289,0.94212687,0.9311759,0.9872922,0.95648175,0.9510232,0.953761,0.9114103,0.91564906,0.8355639,0.82587093
171,0.97950923,0.07200438,0.9696330944697062,0.07074855317672094,1.0570554,1.0425957,0.95245606,0.9487504,0.9928675,1.0009139,1.0629804,1.0492235,1.080807,1.0693369,0.9500757,0.93279016,1.0017271,0.95987797,0.9441883,0.9500707,0.92034924,0.91634935,0.8325859,0.8264226
172,0.9738425,0.06985039,0.9706159194310506,0.07140592237313588,1.0215026,1.0489533,0.94809926,0.9497998,0.9939194,1.0019192,1.0568947,1.0491718,1.0743582,1.0694423,0.9445802,0.93383956,1.0066174,0.96344966,0.95455897,0.94723135,0.914467,0.9165792,0.8234276,0.8257733
173,0.9748999,0.07083969,0.9714660366376241,0.0721696491042773,1.0276493,1.055975,0.953226,0.9502981,1.0073074,1.0032537,1.0577475,1.0482057,1.0726527,1.0693954,0.93977654,0.93499154,0.9960034,0.96609104,0.95776004,0.9449497,0.91753036,0.9164018,0.8193469,0.8250986
174,0.97338545,0.07055198,0.9717454870541891,0.07284833441178004,1.0283552,1.0594456,0.94797313,0.9509185,1.0143042,1.003681,1.0518175,1.0468837,1.0738617,1.0701635,0.93263334,0.9351448,0.97755146,0.9678695,0.9713392,0.94295067,0.91435844,0.91635126,0.82166046,0.82404655
175,0.9696991,0.07015753,0.9718859831492106,0.07354622135559717,1.0460147,1.063068,0.94938385,0.9522836,1.0098542,1.0043323,1.0426886,1.0448877,1.0670145,1.070635,0.93489575,0.93591994,0.939891,0.9667698,0.96894675,0.94135183,0.91526866,0.9165329,0.8230335,0.8230791
176,0.96439,0.0715323,0.9717976768811544,0.0744054675102234,1.0429913,1.0658356,0.9472874,0.9539307,1.0068944,1.005577,1.0427881,1.0427825,1.0641408,1.0712588,0.9380283,0.9365396,0.90906686,0.96334565,0.95394593,0.94027215,0.91875386,0.9168503,0.82000303,0.8215848
177,0.97334385,0.07100461,0.9713316361109415,0.07530059019724528,1.0587171,1.0677654,0.9472852,0.9551809,1.0087684,1.0057881,1.0444865,1.0428851,1.0677389,1.0713896,0.9439343,0.9362456,0.97538334,0.9576045,0.9425356,0.93893176,0.92220515,0.9170802,0.82238394,0.8204455
178,0.9729494,0.0735318,0.9708211143811544,0.07637415329615276,1.0754809,1.0706701,0.94644576,0.95584846,1.0106972,1.0068895,1.0355277,1.0441328,1.0699979,1.0709469,0.94272894,0.9349394,0.9801623,0.95199895,0.9245738,0.93585473,0.91875494,0.9173603,0.8251245,0.81957024
179,0.972586,0.07806296,0.9701156377792358,0.07725468178590139,1.0819007,1.0737885,0.9612415,0.95660055,1.0094523,1.0083725,1.0388582,1.0444516,1.0718719,1.069676,0.9325849,0.9330179,0.97371614,0.94665134,0.9326069,0.9337254,0.9143031,0.91592443,0.8093241,0.8189483
180,0.9715865,0.08223445,0.9698357820510864,0.07838327338298162,1.1031836,1.0796753,0.9546418,0.9579242,1.0116401,1.009228,1.0401967,1.0456387,1.0709558,1.0685153,0.92919254,0.9309677,0.9570284,0.94246787,0.9295084,0.9304273,0.9099772,0.91482747,0.8095409,0.8186863
181,0.96627367,0.08238891,0.9693445603052775,0.07935290038585663,1.0991691,1.084894,0.9567932,0.959031,0.9995129,1.0096906,1.0287217,1.0454693,1.0735571,1.0671173,0.91896945,0.92915195,0.94646937,0.93947977,0.91966814,0.92726165,0.91560405,0.91331214,0.8042721,0.8180381
182,0.96978396,0.08041885,0.9687077522277832,0.08022282421588897,1.1100259,1.0895206,0.96933043,0.9603808,1.0077596,1.009123,1.0234344,1.0453842,1.0702628,1.0650961,0.93070984,0.9277292,0.92952037,0.93744683,0.91389716,0.92377967,0.92133504,0.9119111,0.82156515,0.8167061
183,0.96772546,0.08417237,0.967856236298879,0.08103026151657104,1.1102847,1.0925473,0.9725227,0.9615176,1.0159316,1.0086566,1.0213761,1.0443844,1.0749242,1.0634233,0.9346251,0.92599106,0.8964131,0.93707544,0.91095084,0.91976124,0.9218279,0.9102245,0.8183973,0.8149811
184,0.965718,0.08455796,0.9671819965044658,0.08181357930103937,1.1031418,1.0957398,0.9686252,0.9627011,1.0057442,1.0082345,1.0464197,1.0430515,1.0682161,1.0617985,0.92882246,0.92402726,0.88722557,0.9381004,0.9084736,0.91677034,0.92005783,0.90857697,0.8204531,0.8128198
185,0.9666238,0.08430414,0.9656603256861369,0.08276949425538381,1.0945791,1.0978171,0.9624151,0.9639158,1.0086879,1.0077475,1.0680552,1.0412122,1.0638453,1.0597368,0.9225333,0.9208012,0.90320885,0.93423265,0.9048673,0.9144959,0.9156115,0.9067936,0.82243526,0.8098506
186,0.9689271,0.085212305,0.9645173629124959,0.08328662465016047,1.1038312,1.0992341,0.9637381,0.9653395,1.0151136,1.0071455,1.0677611,1.0404778,1.061743,1.0569925,0.92125386,0.9175833,0.9215129,0.9311516,0.9122488,0.9134831,0.89881134,0.9056593,0.82325727,0.808107
187,0.96964467,0.08677927,0.9634812792142232,0.08350361486275991,1.1098052,1.0999422,0.9679537,0.965948,1.0067513,1.0067883,1.074701,1.0401741,1.056946,1.0537765,0.91382706,0.9143892,0.94386536,0.929595,0.9050877,0.9122507,0.8980122,0.90428895,0.819497,0.8076601
188,0.96753156,0.08538409,0.9623673677444458,0.08337103525797526,1.1059291,1.0988606,0.969828,0.9666049,1.0142474,1.0061226,1.0552062,1.0396336,1.0516841,1.0504028,0.9125402,0.9111563,0.9511816,0.9289513,0.91027427,0.9113777,0.89480114,0.9036206,0.8096236,0.8069433
189,0.96383333,0.083600834,0.961336592833201,0.08325551897287368,1.0977546,1.0980282,0.96822035,0.9675328,1.0057896,1.0062982,1.0505418,1.039071,1.0435435,1.0468228,0.9112919,0.90872353,0.94705766,0.92751265,0.91911024,0.9107247,0.8933422,0.90222365,0.80168134,0.8064284
190,0.95692635,0.08226909,0.95999516248703,0.08357362697521846,1.091415,1.0967993,0.96643543,0.9675181,1.0028596,1.0060228,1.0276911,1.0385525,1.0419219,1.04343,0.9088235,0.9053503,0.93431944,0.92759436,0.9086701,0.9112987,0.88996994,0.90000075,0.7971582,0.80338484
191,0.9542764,0.08328207,0.9589891711870829,0.08368469576040903,1.0908796,1.0957661,0.9650395,0.9666564,1.0005621,1.0058494,1.022795,1.0372214,1.0397688,1.040156,0.90857184,0.901999,0.9244418,0.9318908,0.909082,0.911536,0.89404064,0.89862674,0.78758276,0.8001901
192,0.9505188,0.08534333,0.9581224997838338,0.08366299619277319,1.0898749,1.0943398,0.9655066,0.9655665,1.0014638,1.0073271,1.0168973,1.0345187,1.036815,1.0370429,0.8955436,0.89901775,0.9173669,0.93677056,0.90841895,0.9119956,0.89545447,0.8977059,0.7778464,0.79694015
193,0.95580494,0.081288755,0.9573680281639099,0.08373497476180394,1.0967366,1.0934851,0.96780086,0.9648424,1.001667,1.0090051,1.0245113,1.0305356,1.0288333,1.0337197,0.8944595,0.89611846,0.9339468,0.9429614,0.90938187,0.91192555,0.90174127,0.8972478,0.7989709,0.7938393
194,0.9570447,0.08131781,0.9564284046490987,0.08375435421864191,1.0925226,1.0918294,0.970369,0.96379673,1.0040927,1.01146,1.0343031,1.0267307,1.0236304,1.0301962,0.8846738,0.8929528,0.95036644,0.94591236,0.91412127,0.91222,0.8937477,0.8986493,0.8026201,0.7905369
195,0.95487785,0.080245756,0.9555042862892151,0.08372565060853958,1.0869607,1.0894438,0.96449506,0.96234256,1.0016562,1.0146502,1.0320903,1.0232964,1.0203491,1.0266938,0.88069904,0.89018273,0.94737375,0.9472395,0.9164133,0.91261685,0.8999515,0.9013313,0.7987889,0.78724575
196,0.95081204,0.08065616,0.9551154414812724,0.08398018926382064,1.0866822,1.0882589,0.9707122,0.96127236,1.0021471,1.0165974,1.0202814,1.0221599,1.0198579,1.0238563,0.8824785,0.8874504,0.9248891,0.94931865,0.9098728,0.9123537,0.89465016,0.90533894,0.79654866,0.78454804
197,0.9496625,0.08519047,0.9547924399375916,0.08456048419078191,1.0915915,1.0872129,0.96911,0.9598846,1.0036283,1.019655,1.0156575,1.0217245,1.0193703,1.021659,0.8801115,0.8845665,0.93074596,0.9513338,0.92250717,0.9113909,0.88799113,0.9087403,0.7759117,0.7817569
198,0.9526356,0.0858384,0.954764707883199,0.08515417824188869,1.0947864,1.0868496,0.9595965,0.9583804,1.01333,1.0226678,1.0014095,1.023354,1.0258147,1.01901,0.8843552,0.8823122,0.96085936,0.95252186,0.91451025,0.91103,0.9012178,0.91192067,0.77047646,0.7796006
199,0.9527179,0.084232464,0.9547956307729085,0.08582451194524765,1.0817496,1.0866481,0.95227695,0.95695996,1.0279104,1.0264344,1.005879,1.0253234,1.0215198,1.0161536,0.8841032,0.87972397,0.96042246,0.9540991,0.9153678,0.9096623,0.90624577,0.9147742,0.77170414,0.7781772
200,0.9553067,0.08538382,0.954969052473704,0.08631484806537629,1.0817573,1.0866492,0.95155376,0.9559106,1.0338578,1.0293779,1.0083073,1.0280284,1.0139971,1.0133837,0.87904465,0.8778877,0.99607134,0.95524704,0.9038168,0.90840966,0.90874,0.9172137,0.77592194,0.7775825
201,0.95483273,0.085503,0.9547291239102681,0.08711644609769185,1.0789958,1.0862666,0.9480533,0.9540105,1.0519353,1.0329611,1.010688,1.0295846,1.0088903,1.0113461,0.87376845,0.8762382,0.96577704,0.955935,0.91666514,0.90651125,0.9198334,0.91875374,0.77372134,0.77568394
202,0.9557829,0.08634871,0.9542234142621359,0.08802871654431026,1.0740212,1.0867527,0.9461406,0.9520151,1.0546069,1.0361085,1.023186,1.0299025,1.0044112,1.0095694,0.87227654,0.875758,0.9637734,0.9556717,0.9110406,0.9043648,0.938242,0.9189883,0.77013016,0.7731032
203,0.9616989,0.08920217,0.9535682956377666,0.08927890062332153,1.0881543,1.0877373,0.95377517,0.95059943,1.0434549,1.040089,1.03816,1.0298909,1.0091202,1.0076245,0.87155443,0.8752394,0.9823685,0.9547014,0.9063273,0.90167344,0.95491654,0.918027,0.76915765,0.7701006
204,0.9589883,0.09230526,0.9528563857078552,0.09056641260782877,1.0820658,1.0887978,0.94740355,0.9487762,1.0516534,1.0444303,1.0440105,1.0291257,1.0105859,1.0058613,0.8680339,0.8742698,0.97728497,0.95525306,0.90466815,0.897905,0.9443618,0.9164395,0.7598142,0.76770556
205,0.95651037,0.0911745,0.9516769647598267,0.09122954954703649,1.0859653,1.0887382,0.94387317,0.9472104,1.0480515,1.0482965,1.0521344,1.0251434,1.0021847,1.0042075,0.87500876,0.87334776,0.95214015,0.95478296,0.9032561,0.8935647,0.9376754,0.9147292,0.7648144,0.7667493
206,0.9547402,0.093337074,0.9502580483754476,0.09184669355551402,1.0878575,1.0880593,0.9437329,0.9459417,1.057062,1.0519112,1.0523355,1.0228732,0.9969237,1.0019835,0.8697483,0.8721996,0.9481005,0.952061,0.8885672,0.8892257,0.9368437,0.9117464,0.76623076,0.766579
207,0.9531201,0.09269837,0.9487076958020528,0.09259707232316335,1.0898914,1.0882592,0.9497667,0.9448944,1.0456159,1.054718,1.0574708,1.0201073,0.9952682,0.99972993,0.8680002,0.8713191,0.9345856,0.94929725,0.8896293,0.88474464,0.9320468,0.90736413,0.76892686,0.76664317
208,0.952206,0.093312725,0.9469612956047058,0.09330292741457621,1.0909983,1.0880553,0.93929857,0.94422245,1.0554148,1.0565922,1.0478565,1.0187316,0.998268,0.9979509,0.8697166,0.8703397,0.9442667,0.94378215,0.8809058,0.88113946,0.92484254,0.9027793,0.7704921,0.7660199
209,0.9494591,0.09500187,0.9451630234718322,0.09394994477430979,1.099812,1.0878546,0.94043845,0.943685,1.0513036,1.0566543,1.0390704,1.0174161,0.9969791,0.99641633,0.8774711,0.8700903,0.9464168,0.9404618,0.88192457,0.876506,0.8972656,0.8972886,0.76390874,0.7652571
210,0.9450511,0.09899852,0.9431107560793559,0.0943277155359586,1.1017306,1.0871269,0.9432596,0.94293326,1.0613637,1.0558208,1.0319173,1.015572,0.9911765,0.995357,0.8729194,0.8695266,0.9328195,0.9367426,0.8760423,0.8722224,0.88553214,0.8909691,0.75374985,0.76483697
211,0.9401334,0.09996884,0.9408712426821391,0.09461004684368769,1.1025896,1.0864135,0.94336313,0.94136655,1.067265,1.0559036,1.0088028,1.0131354,0.99340874,0.9939652,0.86793435,0.8689076,0.9331634,0.93165785,0.8533464,0.86894333,0.87083775,0.88367355,0.7606232,0.76474583
212,0.9319712,0.09513752,0.9385430415471395,0.09469958494106928,1.090697,1.0867786,0.9456228,0.94005054,1.0616224,1.0540699,0.95592225,1.0096713,0.9945642,0.99262303,0.8662817,0.86853606,0.9236944,0.9263504,0.8574025,0.86581004,0.8623363,0.8764294,0.76156837,0.76511127
213,0.93135184,0.09509556,0.9361945112546285,0.09477315694093705,1.0846043,1.0859503,0.94056696,0.938435,1.0675501,1.0529608,0.9673567,1.0058503,0.992456,0.99140126,0.8671322,0.8673786,0.9200304,0.92228734,0.84942555,0.8629187,0.85647607,0.8696685,0.7679206,0.7650944
214,0.9294626,0.095488146,0.9338807980219523,0.09487327833970388,1.0847471,1.0856273,0.93656707,0.93681276,1.0700123,1.0505911,0.96439105,1.0022932,0.98771465,0.9904449,0.8708964,0.866592,0.918966,0.91883475,0.8481515,0.86047935,0.8405119,0.86241555,0.7726675,0.76471704
215,0.9291107,0.095971644,0.9319668531417846,0.0948994408051173,1.0786988,1.0855343,0.94147503,0.9349713,1.061972,1.0490637,0.98767173,0.99899775,0.98731184,0.9898014,0.8643534,0.86596507,0.9133453,0.91573447,0.84973955,0.8582926,0.83996725,0.8558587,0.76657206,0.7654493
216,0.92785865,0.09520826,0.9302093466122945,0.0948792427778244,1.0759867,1.0850178,0.9399909,0.9343471,1.0528656,1.0478828,0.9909556,0.99590087,0.98587227,0.9890821,0.8700273,0.8652315,0.91597176,0.9119786,0.8471626,0.8559873,0.8374732,0.8504426,0.7622799,0.76622283
217,0.9249989,0.092015274,0.928894305229187,0.09478477090597152,1.0631034,1.0849011,0.93486524,0.9336062,1.0421042,1.046185,0.99552417,0.99352825,0.9885205,0.9884212,0.86382127,0.86507094,0.90798503,0.90778595,0.8467872,0.85289526,0.84344983,0.84996194,0.7638284,0.7665873
218,0.9281062,0.09343714,0.927544093132019,0.09462991207838059,1.0774552,1.0848277,0.9302744,0.93182135,1.0446961,1.0434444,1.0016112,0.9922803,0.9882434,0.98789036,0.86226916,0.8650899,0.90609735,0.90428054,0.85714155,0.8500732,0.84548324,0.84829843,0.7677907,0.7674349
219,0.9240653,0.09364833,0.9264958262443542,0.09436895350615183,1.0875416,1.0851129,0.9276635,0.9296546,1.0241487,1.0395181,0.99204916,0.99243885,0.99045366,0.98744017,0.8624611,0.86528903,0.8976731,0.9007061,0.8576684,0.84853673,0.8356986,0.8481117,0.7652953,0.76815003
220,0.9212824,0.09227808,0.9258556723594665,0.09472951839367548,1.0735406,1.0864692,0.91963995,0.92703253,1.0314152,1.0354469,0.9948205,0.99665654,0.98385817,0.9874775,0.8576461,0.8655229,0.8911946,0.8975852,0.8598853,0.84666497,0.8362626,0.84770185,0.7645612,0.7679993
221,0.9200345,0.094838895,0.9250797510147095,0.09530617843071619,1.0830137,1.0884593,0.9193993,0.9242897,1.0215172,1.0309112,0.998978,1.0001382,0.98257864,0.9874409,0.8579493,0.86609787,0.8963113,0.8941604,0.8519774,0.84478885,0.8280497,0.8479261,0.7605709,0.76658535
222,0.92441094,0.09309081,0.9244780659675598,0.09571640441815059,1.0884963,1.0901631,0.92214435,0.921627,1.0227035,1.0257688,1.0080385,1.0041837,0.9856157,0.9877542,0.8585966,0.86651224,0.8880816,0.8902148,0.8568282,0.844557,0.8336938,0.8491568,0.77991027,0.76484317
223,0.9258434,0.093009755,0.923828911781311,0.0961879347761472,1.0832493,1.0925813,0.92993563,0.9190728,1.0377026,1.0210605,1.0014037,1.0068349,0.98747796,0.9880266,0.85871303,0.8673939,0.88792855,0.885756,0.84632653,0.8437161,0.8436008,0.8497221,0.7820959,0.764125
224,0.92973346,0.09358479,0.9231264154116313,0.09678232073783874,1.098063,1.0954615,0.9293253,0.91638684,1.0258367,1.0169128,1.0034808,1.0091468,0.98706543,0.9878529,0.87506306,0.8679831,0.883527,0.8807606,0.8355437,0.8422911,0.8900556,0.85078645,0.7693753,0.7636821
225,0.9247979,0.096675634,0.9226433277130127,0.09759402771790822,1.1006275,1.0994643,0.91648626,0.91386914,1.0202539,1.0128248,1.0131985,1.010981,0.9832141,0.98797524,0.8732032,0.86927193,0.8802389,0.8761329,0.833712,0.8405995,0.8605802,0.85209554,0.7664641,0.76321906
226,0.9244094,0.096054465,0.9217229048411052,0.0984755386908849,1.1068699,1.1022732,0.91086197,0.9114945,1.0083711,1.0084999,1.0111812,1.012818,0.9866562,0.988055,0.8709219,0.8704366,0.8795462,0.8711557,0.8302988,0.83831173,0.8680358,0.85217124,0.77134985,0.7620133
227,0.9223689,0.100545995,0.920547870794932,0.0996425504485766,1.1110404,1.104553,0.906292,0.9074291,1.0005535,1.005457,1.0191876,1.0152845,0.99512345,0.9879718,0.86978966,0.87093943,0.87688136,0.8667339,0.82932615,0.8352963,0.8561887,0.8508103,0.7593069,0.7610033
228,0.919713,0.10374546,0.9194853186607361,0.10065478434165319,1.114455,1.1071728,0.89942425,0.9040235,0.9995145,1.001608,1.0195801,1.017372,0.99190724,0.98789716,0.8757565,0.8717922,0.8686576,0.86314017,0.8212838,0.8319128,0.8598399,0.8497811,0.7467116,0.7601532
229,0.92043734,0.101641536,0.918813701470693,0.10141309201717377,1.1103057,1.1091241,0.8966264,0.89998037,0.99287564,0.9984085,1.0250735,1.0194898,0.9924152,0.9881625,0.87711215,0.8728861,0.8597822,0.8592188,0.84467393,0.8287848,0.85897225,0.8526663,0.7465349,0.7594158
230,0.9193734,0.1030446,0.9180519421895345,0.10216344644625981,1.1149713,1.1110338,0.9031629,0.8963862,0.9913478,0.99556786,1.0274405,1.0205497,0.9913973,0.9877042,0.8775786,0.87380797,0.84646386,0.8560541,0.8371259,0.8255041,0.8484468,0.8562544,0.75579935,0.7576572
231,0.9173212,0.10412405,0.9174497803052266,0.10284591217835744,1.1191897,1.1125828,0.8997011,0.8922068,0.9906524,0.99286216,1.0256344,1.0221292,0.98326594,0.98738337,0.87886494,0.8743865,0.84104013,0.8532066,0.82578784,0.8230566,0.85343856,0.8609155,0.7556368,0.7557684
232,0.91775256,0.10419088,0.916755485534668,0.10355912894010544,1.1231446,1.1134783,0.8971,0.8885632,0.9807822,0.9909375,1.0230373,1.0240777,0.99035656,0.9864949,0.88315403,0.87369144,0.8385699,0.85084814,0.82141227,0.82086045,0.86308634,0.8636233,0.75688237,0.75497997
233,0.91429985,0.10665981,0.9163931290308635,0.10416421542565028,1.1195891,1.1138228,0.8946544,0.88387287,0.979823,0.98941785,1.0291656,1.0251341,0.9894395,0.9863887,0.87973905,0.87350684,0.83143866,0.8497595,0.82282615,0.8186692,0.8466187,0.86958826,0.7497048,0.7537711
234,0.9064398,0.111153506,0.9163909236590068,0.10471100012461344,1.1217378,1.1139984,0.8666823,0.88031286,0.9785069,0.98814,1.0290484,1.0264814,0.98920554,0.98634076,0.8700031,0.87369406,0.8313467,0.84967893,0.81243646,0.8166418,0.81528485,0.875958,0.75014544,0.752663
235,0.9053441,0.10746159,0.9165133595466614,0.10489283055067063,1.1128399,1.1138122,0.86855716,0.87592727,0.9736801,0.98704004,1.0261312,1.0269848,0.98273885,0.98538065,0.8704379,0.87420654,0.83728886,0.8506873,0.8091333,0.8153154,0.82082474,0.88364315,0.75180954,0.75213605
236,0.90996027,0.10621351,0.9168360273043314,0.10482889165480931,1.1122808,1.1130741,0.8587517,0.8720017,0.9735237,0.98598427,1.0307444,1.0273341,0.9865586,0.9849546,0.87435836,0.8736801,0.8374904,0.8522558,0.8050575,0.8144378,0.87132764,0.8918312,0.74951,0.75280654
237,0.91298455,0.10434613,0.9170975168546041,0.10499490300814311,1.1171429,1.1130812,0.8682317,0.86755013,0.9800938,0.98542976,1.0239378,1.0273563,0.97874117,0.9842614,0.87242407,0.87345743,0.84061146,0.85398674,0.8076176,0.8119719,0.8875147,0.9000978,0.7535306,0.7537824
238,0.916811,0.10324674,0.9175361434618632,0.10495946904023488,1.1064844,1.1123167,0.8672447,0.8628055,0.99711746,0.985111,1.0250957,1.027191,0.9826657,0.9839934,0.86739045,0.87308383,0.8452152,0.85737693,0.80961317,0.8099958,0.91351783,0.90917,0.7537651,0.75431716
239,0.91931903,0.10428304,0.917895495891571,0.10489422132571538,1.111495,1.1106733,0.8746709,0.85707784,0.9969663,0.9848851,1.0327092,1.0273696,0.97373813,0.9838211,0.8646372,0.872423,0.84815085,0.8615796,0.8026017,0.8085698,0.9306725,0.91775525,0.75754845,0.75480026
240,0.91936255,0.10575193,0.9182344555854798,0.10468362321456273,1.1057951,1.1082171,0.8461316,0.8521628,0.9974594,0.98504436,1.0290445,1.027603,0.98162127,0.98285395,0.870435,0.8709854,0.86390907,0.8655683,0.80084354,0.80751634,0.95005447,0.9268963,0.7483313,0.7554971
241,0.9243763,0.104256235,0.9187186002731323,0.1044451837738355,1.1095046,1.1063968,0.8574621,0.8469181,0.98920316,0.9855702,1.0313897,1.0271921,0.9859372,0.98129666,0.8737297,0.8700742,0.87833744,0.8706935,0.7998881,0.80598366,0.9635825,0.93681437,0.7547284,0.7562463
242,0.9242054,0.10327345,0.9195820252100627,0.10381701836983363,1.1082469,1.1043589,0.8405075,0.8435702,0.9840546,0.9854658,1.0267403,1.0265898,0.98072135,0.97958636,0.8774768,0.8698023,0.89200735,0.8757898,0.80943,0.80516815,0.9714658,0.94860685,0.7514025,0.756882
243,0.92455304,0.10278638,0.9205764770507813,0.10317862182855606,1.1033832,1.1021098,0.8405412,0.8404193,0.9836777,0.9854649,1.0248188,1.0258124,0.98551655,0.97837025,0.8678599,0.86954284,0.8921852,0.88210636,0.80811924,0.80464065,0.9826601,0.95978206,0.7567685,0.75751615
244,0.9243597,0.104131706,0.921195940176646,0.10280637641747793,1.1104132,1.1002612,0.82985294,0.8362804,0.98455787,0.9855453,1.0254061,1.0244594,0.9820175,0.9769583,0.8737721,0.869108,0.8857458,0.8886788,0.8076862,0.8044462,0.9829715,0.9676719,0.761173,0.7585498
245,0.9259528,0.10251309,0.921560009320577,0.10239946693181992,1.1035041,1.0971588,0.83199316,0.831547,0.9865663,0.9846853,1.0249621,1.0234717,0.98737705,0.97611904,0.87197447,0.86882967,0.8973171,0.895656,0.8074835,0.8041185,0.9845294,0.9747091,0.7638206,0.7593048
246,0.9227115,0.10314533,0.9218702514966329,0.10196391493082047,1.0945385,1.0951287,0.8137858,0.8278986,0.9872641,0.98208743,1.0283129,1.0226417,0.9806816,0.97500783,0.8689528,0.8694437,0.9040798,0.90307426,0.80439854,0.8039344,0.9822175,0.9796299,0.7628835,0.75985605
247,0.92283696,0.10103191,0.9222100774447123,0.10144625355799992,1.0863008,1.0932038,0.82337433,0.82439494,0.9831711,0.9801093,1.0265381,1.0211504,0.9758492,0.9744638,0.86159,0.87009776,0.8984,0.9107526,0.8056097,0.8044384,1.000202,0.9832587,0.76733506,0.760231
248,0.921562,0.103083216,0.9227933208147685,0.10067532807588578,1.0922852,1.0918099,0.81598437,0.82489187,0.9877108,0.9779137,1.0230018,1.0195143,0.9660801,0.9733775,0.86607105,0.86957705,0.9083173,0.91742086,0.79983664,0.80539405,0.9953903,0.98665065,0.7609427,0.7613832
249,0.91939116,0.101731025,0.9232362310091654,0.09998071144024531,1.0911684,1.0910239,0.81646335,0.825741,0.97694063,0.976292,1.0200143,1.0179724,0.9635513,0.9718977,0.86592484,0.8689086,0.9077918,0.9224655,0.80020374,0.80640453,0.992172,0.98908365,0.7596805,0.7625729
250,0.9202609,0.09788564,0.9233202854792277,0.0992793137828509,1.0791035,1.0897772,0.82129425,0.8277747,0.97366655,0.9743374,1.0144696,1.0166545,0.9644974,0.970602,0.8665461,0.86732274,0.932037,0.92721254,0.8012204,0.8062155,0.9884523,0.9894554,0.7613218,0.7638507
251,0.9192522,0.10062983,0.9235042730967203,0.09865694443384807,1.084552,1.0896745,0.7966679,0.83030605,0.97472966,0.9724074,1.0104501,1.015253,0.965379,0.9692617,0.8678357,0.8667698,0.93607664,0.9321347,0.80214155,0.8061627,0.98967487,0.98829126,0.7650147,0.76478183
252,0.9184456,0.098242484,0.923756476243337,0.09793965617815653,1.0706073,1.0885524,0.7972313,0.8339329,0.96719366,0.97175217,1.009123,1.0141246,0.9661522,0.9682502,0.86824876,0.86555666,0.94526905,0.9378455,0.80270135,0.8059439,0.9930735,0.986187,0.76485586,0.7654197
253,0.9214646,0.09671346,0.9240915616353352,0.09744135141372681,1.0760325,1.0884931,0.8125185,0.83721447,0.9581493,0.9725386,1.0126436,1.0128651,0.9659976,0.96684974,0.87660086,0.86456734,0.95648915,0.9422071,0.80685216,0.806352,0.9873295,0.9840651,0.7620337,0.7657632
254,0.9244164,0.09651812,0.9244774619738261,0.09709129979213078,1.0826213,1.0889188,0.8221154,0.84153384,0.96729416,0.9738308,1.0103401,1.0112371,0.9655776,0.9657609,0.8744484,0.8635984,0.96332633,0.9460413,0.81016195,0.8058475,0.9851056,0.9819752,0.76317275,0.76603097
255,0.9281112,0.09418805,0.9248454411824544,0.09670095245043436,1.0848871,1.0901223,0.85358596,0.84578776,0.9645258,0.9739497,1.0045048,1.009503,0.9653269,0.9655067,0.86262417,0.86318123,0.96393275,0.95039135,0.81517744,0.8061089,1.000933,0.9780383,0.7656139,0.7658654
256,0.93101996,0.093836986,0.925153386592865,0.09624494910240174,1.0977153,1.091086,0.8701991,0.85043806,0.9648778,0.97335124,1.00826,1.0077254,0.96374077,0.9656359,0.863703,0.86312675,0.95400757,0.95384425,0.8150451,0.8061083,1.0000776,0.97446895,0.77257395,0.7657492
257,0.92546624,0.09275249,0.925417979558309,0.09575004627307256,1.0895464,1.0914155,0.8710134,0.8548258,0.954736,0.97267807,1.0069724,1.00584,0.9612853,0.96647465,0.8536889,0.8628943,0.96321225,0.95739806,0.8065956,0.80629456,0.97704214,0.9708939,0.7705702,0.76546514
258,0.92731285,0.09345084,0.9256371219952901,0.09559537321329117,1.1018411,1.0930091,0.8785108,0.85829026,0.9547274,0.9729751,1.0037951,1.0037994,0.9654118,0.96722704,0.8595658,0.8629059,0.9660175,0.959134,0.8073268,0.8066242,0.96519756,0.9674539,0.77073514,0.7649525
