method,nearest_proto_similarity,assigned_prototype
USL encoder only,0.08893026411533356,6
USL encoder only,0.08203709125518799,6
USL encoder only,0.07973000407218933,2
USL encoder only,0.08970486372709274,6
USL encoder only,0.10674373060464859,7
USL encoder only,0.07180844992399216,7
USL encoder only,0.08485838770866394,6
USL encoder only,0.0747537687420845,6
USL encoder only,0.08815086632966995,6
USL encoder only,0.0902220755815506,6
USL encoder only,0.0981498658657074,6
USL encoder only,0.08662498742341995,6
USL encoder only,0.07711488008499146,6
USL encoder only,0.0923098474740982,6
USL encoder only,0.09022734314203262,6
USL encoder only,0.07182798534631729,6
USL encoder only,0.07613061368465424,2
USL encoder only,0.08521516621112823,2
USL encoder only,0.08368989825248718,2
USL encoder only,0.07774482667446136,6
USL encoder only,0.07055194675922394,6
USL encoder only,0.08055804669857025,6
USL encoder only,0.09984900057315826,7
USL encoder only,0.0755794495344162,6
USL encoder only,0.09322049468755722,6
USL encoder only,0.07895335555076599,2
USL encoder only,0.07501087337732315,6
USL encoder only,0.08892745524644852,6
USL encoder only,0.07647243142127991,6
USL encoder only,0.07151452451944351,2
USL encoder only,0.08303965628147125,6
USL encoder only,0.07883875072002411,2
USL encoder only,0.07703723013401031,6
USL encoder only,0.07194142788648605,6
USL encoder only,0.09528812021017075,6
USL encoder only,0.08888781070709229,6
USL encoder only,0.08360188454389572,6
USL encoder only,0.09534084796905518,6
USL encoder only,0.09198497235774994,6
USL encoder only,0.08508965373039246,6
USL encoder only,0.08583477139472961,6
USL encoder only,0.08826089650392532,6
USL encoder only,0.07246401906013489,6
USL encoder only,0.10536807030439377,6
USL encoder only,0.08734488487243652,6
USL encoder only,0.08456467092037201,2
USL encoder only,0.08200028538703918,6
USL encoder only,0.07074230909347534,6
USL encoder only,0.07560980319976807,6
USL encoder only,0.0929623395204544,6
USL encoder only,0.08368265628814697,6
USL encoder only,0.0825532004237175,6
USL encoder only,0.10108449310064316,6
USL encoder only,0.08399876207113266,6
USL encoder only,0.08347736299037933,2
USL encoder only,0.08541376888751984,6
USL encoder only,0.08084942400455475,7
USL encoder only,0.08775359392166138,6
USL encoder only,0.08502235263586044,6
USL encoder only,0.08850762248039246,6
USL encoder only,0.08700397610664368,6
USL encoder only,0.07144270092248917,6
USL encoder only,0.10713706165552139,6
USL encoder only,0.09077158570289612,6
USL encoder only,0.09398883581161499,6
USL encoder only,0.08203187584877014,6
USL encoder only,0.081784687936306,2
USL encoder only,0.0800209641456604,6
USL encoder only,0.10419917851686478,6
USL encoder only,0.0735444575548172,6
USL encoder only,0.08562593907117844,6
USL encoder only,0.07849883288145065,2
USL encoder only,0.08819510042667389,6
USL encoder only,0.0795571431517601,2
USL encoder only,0.08223702758550644,6
USL encoder only,0.09071113914251328,6
USL encoder only,0.07485933601856232,6
USL encoder only,0.07356534153223038,2
USL encoder only,0.08066414296627045,6
USL encoder only,0.0721077099442482,6
USL encoder only,0.09446564316749573,2
USL encoder only,0.07866701483726501,2
USL encoder only,0.07680812478065491,6
USL encoder only,0.11571207642555237,6
USL encoder only,0.07785580307245255,2
USL encoder only,0.08342934399843216,6
USL encoder only,0.0766027495265007,6
USL encoder only,0.08244428783655167,6
USL encoder only,0.07740642875432968,6
USL encoder only,0.07570532709360123,2
USL encoder only,0.08030717819929123,2
USL encoder only,0.08507658541202545,6
USL encoder only,0.07846112549304962,6
USL encoder only,0.08406952023506165,6
USL encoder only,0.08250762522220612,2
USL encoder only,0.07346149533987045,6
USL encoder only,0.09410320222377777,6
USL encoder only,0.10699954628944397,6
USL encoder only,0.08196239173412323,6
USL encoder only,0.08648423850536346,6
USL encoder only,0.07984534651041031,6
USL encoder only,0.0759100615978241,6
USL encoder only,0.07934899628162384,6
USL encoder only,0.07424844056367874,7
USL encoder only,0.09683769941329956,2
USL encoder only,0.08151648938655853,6
USL encoder only,0.08325106650590897,6
USL encoder only,0.08298195153474808,6
USL encoder only,0.07392968237400055,2
USL encoder only,0.0836150050163269,6
USL encoder only,0.09589916467666626,6
USL encoder only,0.07405013591051102,6
USL encoder only,0.1270044595003128,6
USL encoder only,0.08622667193412781,6
USL encoder only,0.07526902854442596,2
USL encoder only,0.07776536792516708,6
USL encoder only,0.09196212142705917,6
USL encoder only,0.06800715625286102,6
USL encoder only,0.08592203259468079,6
USL encoder only,0.07975198328495026,6
USL encoder only,0.07947028428316116,6
USL encoder only,0.0883840024471283,6
USL encoder only,0.0777118057012558,6
USL encoder only,0.08863593637943268,6
USL encoder only,0.10844714939594269,6
USL encoder only,0.11859653890132904,6
USL encoder only,0.07461103051900864,2
USL encoder only,0.09736458957195282,6
USL encoder only,0.08569919317960739,6
USL encoder only,0.10333292931318283,6
USL encoder only,0.07864946126937866,6
USL encoder only,0.0961732268333435,6
USL encoder only,0.0766143649816513,6
USL encoder only,0.08394693583250046,6
USL encoder only,0.09113231301307678,6
USL encoder only,0.08246555179357529,6
USL encoder only,0.08430283516645432,6
USL encoder only,0.1174461841583252,6
USL encoder only,0.08347690105438232,6
USL encoder only,0.13327734172344208,6
USL encoder only,0.09015443921089172,6
USL encoder only,0.09152467548847198,2
USL encoder only,0.08751989901065826,6
USL encoder only,0.07445810735225677,6
USL encoder only,0.07611791044473648,6
USL encoder only,0.08526202291250229,6
USL encoder only,0.09591925889253616,6
USL encoder only,0.07685676217079163,6
USL encoder only,0.06860464066267014,6
USL encoder only,0.08080075681209564,6
USL encoder only,0.08462559431791306,6
USL encoder only,0.09704168140888214,6
USL encoder only,0.08663338422775269,2
USL encoder only,0.07868015766143799,6
USL encoder only,0.06984026730060577,2
USL encoder only,0.08365437388420105,6
USL encoder only,0.07816001772880554,2
USL encoder only,0.08367042243480682,6
USL encoder only,0.07885360717773438,2
USL encoder only,0.0820155143737793,6
USL encoder only,0.08816172927618027,6
USL encoder only,0.08390109986066818,2
USL encoder only,0.0835799127817154,2
USL encoder only,0.08745443820953369,6
USL encoder only,0.11925631761550903,6
USL encoder only,0.09005007147789001,6
USL encoder only,0.10617472976446152,6
USL encoder only,0.08183634281158447,2
USL encoder only,0.07660329341888428,6
USL encoder only,0.0841887965798378,2
USL encoder only,0.08705437183380127,2
USL encoder only,0.09045477956533432,6
USL encoder only,0.08717771619558334,6
USL encoder only,0.07625677436590195,2
USL encoder only,0.10289685428142548,6
USL encoder only,0.07628727704286575,2
USL encoder only,0.07986267656087875,7
USL encoder only,0.07506558299064636,2
USL encoder only,0.08787539601325989,2
USL encoder only,0.08644106984138489,6
USL encoder only,0.0799320638179779,6
USL encoder only,0.09908377379179001,6
USL encoder only,0.0816788449883461,6
USL encoder only,0.08238869905471802,6
USL encoder only,0.10218651592731476,7
USL encoder only,0.0816098004579544,2
USL encoder only,0.08821141719818115,6
USL encoder only,0.08504457771778107,6
USL encoder only,0.09339206665754318,6
USL encoder only,0.08721686899662018,6
USL encoder only,0.07605654001235962,6
USL encoder only,0.0837739109992981,6
USL encoder only,0.08060537278652191,6
USL encoder only,0.08589062839746475,6
USL encoder only,0.0858236700296402,6
USL encoder only,0.07188880443572998,6
USL encoder only,0.08776696026325226,6
USL encoder only,0.08992034941911697,2
USL encoder only,0.0727776437997818,6
USL encoder only,0.09860028326511383,6
USL encoder only,0.08163729310035706,6
USL encoder only,0.13751943409442902,6
USL encoder only,0.07443894445896149,2
USL encoder only,0.07143522799015045,6
USL encoder only,0.07685936987400055,6
USL encoder only,0.07752098143100739,2
USL encoder only,0.07964716851711273,6
USL encoder only,0.08077795058488846,6
USL encoder only,0.08129993081092834,6
USL encoder only,0.07923632860183716,6
USL encoder only,0.09496674686670303,6
USL encoder only,0.09826022386550903,6
USL encoder only,0.08860662579536438,6
USL encoder only,0.07624897360801697,6
USL encoder only,0.07914872467517853,2
USL encoder only,0.08639097213745117,6
USL encoder only,0.07744356244802475,6
USL encoder only,0.08183390647172928,6
USL encoder only,0.07786313444375992,6
USL encoder only,0.07428234815597534,6
USL encoder only,0.09525872021913528,6
USL encoder only,0.08334947377443314,6
USL encoder only,0.08107876777648926,6
USL encoder only,0.10554036498069763,6
USL encoder only,0.07698354870080948,6
USL encoder only,0.07231777906417847,2
USL encoder only,0.08863024413585663,6
USL encoder only,0.09005381166934967,6
USL encoder only,0.08630915731191635,6
USL encoder only,0.10976193845272064,6
USL encoder only,0.0870065838098526,6
USL encoder only,0.08810478448867798,6
USL encoder only,0.08809034526348114,6
USL encoder only,0.08550800383090973,6
USL encoder only,0.07854892313480377,2
USL encoder only,0.08658070862293243,6
USL encoder only,0.08018867671489716,6
USL encoder only,0.07923289388418198,6
USL encoder only,0.08770425617694855,6
USL encoder only,0.08392882347106934,6
USL encoder only,0.08618821948766708,6
USL encoder only,0.08970000594854355,6
USL encoder only,0.09613201767206192,6
USL encoder only,0.07697926461696625,6
USL encoder only,0.07279461622238159,6
USL encoder only,0.09999062120914459,6
USL encoder only,0.07901444286108017,2
USL encoder only,0.08020049333572388,6
USL encoder only,0.08307996392250061,6
USL encoder only,0.10356706380844116,6
USL encoder only,0.07941491901874542,6
USL encoder only,0.095702163875103,6
USL encoder only,0.07737115025520325,2
USL encoder only,0.07770196348428726,6
USL encoder only,0.0925743579864502,6
USL encoder only,0.07357890158891678,6
USL encoder only,0.08023682981729507,2
USL encoder only,0.08063060790300369,6
USL encoder only,0.07607361674308777,2
USL encoder only,0.07781858742237091,6
USL encoder only,0.07335922122001648,6
USL encoder only,0.10910497605800629,7
USL encoder only,0.08822182565927505,6
USL encoder only,0.07624584436416626,6
USL encoder only,0.1213388592004776,6
USL encoder only,0.07852060347795486,6
USL encoder only,0.08852238953113556,6
USL encoder only,0.07618440687656403,6
USL encoder only,0.11622784286737442,6
USL encoder only,0.09615936130285263,6
USL encoder only,0.0707455724477768,2
USL encoder only,0.07930624485015869,6
USL encoder only,0.0880173072218895,6
USL encoder only,0.0811711847782135,6
USL encoder only,0.09786565601825714,6
USL encoder only,0.08843589574098587,6
USL encoder only,0.0787242129445076,2
USL encoder only,0.08740430325269699,6
USL encoder only,0.07360492646694183,6
USL encoder only,0.09172262251377106,6
USL encoder only,0.08483092486858368,2
USL encoder only,0.07003159821033478,6
USL encoder only,0.08579768985509872,6
USL encoder only,0.08763078600168228,6
USL encoder only,0.08446374535560608,6
USL encoder only,0.089150071144104,6
USL encoder only,0.08299959450960159,6
USL encoder only,0.09186036884784698,6
USL encoder only,0.07516718655824661,6
USL encoder only,0.1007986068725586,6
USL encoder only,0.08212830126285553,6
USL encoder only,0.0898512676358223,6
USL encoder only,0.10010406374931335,6
USL encoder only,0.07160449773073196,2
USL encoder only,0.10140087455511093,6
USL encoder only,0.07856473326683044,6
USL encoder only,0.08193744719028473,2
USL encoder only,0.10030367970466614,6
USL encoder only,0.080863818526268,2
USL encoder only,0.09657743573188782,6
USL encoder only,0.07104142755270004,6
USL encoder only,0.08942478895187378,6
USL encoder only,0.08849336951971054,6
USL encoder only,0.0998525470495224,6
USL encoder only,0.0741000846028328,2
USL encoder only,0.07633724808692932,6
USL encoder only,0.09141284227371216,6
USL encoder only,0.07458619773387909,6
USL encoder only,0.07587990164756775,6
USL encoder only,0.09093877673149109,6
USL encoder only,0.09830445051193237,6
USL encoder only,0.0937686413526535,6
USL encoder only,0.09483267366886139,6
USL encoder only,0.08724094927310944,6
USL encoder only,0.08166801184415817,2
USL encoder only,0.07643201947212219,6
USL encoder only,0.09254875034093857,6
USL encoder only,0.08615615963935852,6
USL encoder only,0.12326478958129883,6
USL encoder only,0.08331641554832458,2
USL encoder only,0.08948478102684021,6
USL encoder only,0.0761566236615181,2
USL encoder only,0.07245736569166183,6
USL encoder only,0.08705171197652817,6
USL encoder only,0.08011120557785034,6
USL encoder only,0.09977839887142181,6
USL encoder only,0.07750757038593292,6
USL encoder only,0.09819651395082474,6
USL encoder only,0.08808895945549011,6
USL encoder only,0.0725526288151741,6
USL encoder only,0.08604968339204788,6
USL encoder only,0.08725836873054504,6
USL encoder only,0.07392191886901855,6
USL encoder only,0.07664291560649872,6
USL encoder only,0.08939816057682037,6
USL encoder only,0.07237321138381958,2
USL encoder only,0.07204221934080124,6
USL encoder only,0.08366294205188751,6
USL encoder only,0.09609535336494446,6
USL encoder only,0.08918609470129013,6
USL encoder only,0.07713981717824936,6
USL encoder only,0.08074057847261429,6
USL encoder only,0.09277196228504181,6
USL encoder only,0.08593355119228363,6
USL encoder only,0.07768361270427704,6
USL encoder only,0.09016042947769165,2
USL encoder only,0.09027910977602005,6
USL encoder only,0.08494295179843903,6
USL encoder only,0.08688996732234955,6
USL encoder only,0.06982357800006866,6
USL encoder only,0.08717124164104462,6
USL encoder only,0.07484818994998932,6
USL encoder only,0.09516975283622742,6
USL encoder only,0.08470349758863449,2
USL encoder only,0.06975887715816498,2
USL encoder only,0.10248419642448425,6
USL encoder only,0.07929032295942307,2
USL encoder only,0.08813697844743729,6
USL encoder only,0.08619854599237442,6
USL encoder only,0.08726540952920914,2
USL encoder only,0.07941268384456635,6
USL encoder only,0.08736645430326462,6
USL encoder only,0.07048821449279785,6
USL encoder only,0.07815969735383987,6
USL encoder only,0.08057934790849686,6
USL encoder only,0.09760687500238419,6
USL encoder only,0.08646166324615479,6
USL encoder only,0.08312511444091797,6
USL encoder only,0.08064324408769608,2
USL encoder only,0.08451462537050247,6
USL encoder only,0.09048672765493393,6
USL encoder only,0.09384144842624664,6
USL encoder only,0.07729274779558182,6
USL encoder only,0.07502784579992294,6
USL encoder only,0.11334151029586792,6
USL encoder only,0.07973474264144897,6
USL encoder only,0.08271661400794983,6
USL encoder only,0.07058636844158173,6
USL encoder only,0.09905906766653061,6
USL encoder only,0.08471310138702393,6
USL encoder only,0.07416926324367523,2
USL encoder only,0.07694154232740402,6
USL encoder only,0.0743730217218399,6
USL encoder only,0.08594086766242981,6
USL encoder only,0.10615307092666626,6
USL encoder only,0.08391235768795013,6
USL encoder only,0.08945963531732559,6
USL encoder only,0.0841752141714096,6
USL encoder only,0.0854046568274498,6
USL encoder only,0.07957586646080017,6
USL encoder only,0.07787619531154633,6
USL encoder only,0.0877092182636261,6
USL encoder only,0.08082085102796555,6
USL encoder only,0.07257935404777527,6
USL encoder only,0.08652418106794357,2
USL encoder only,0.07442274689674377,6
USL encoder only,0.07905919849872589,2
USL encoder only,0.08907335996627808,6
USL encoder only,0.0773562490940094,6
USL encoder only,0.08002179861068726,6
USL encoder only,0.08723707497119904,6
USL encoder only,0.07534044981002808,6
USL encoder only,0.07941487431526184,6
USL encoder only,0.081527940928936,6
USL encoder only,0.07378161698579788,2
USL encoder only,0.08120860159397125,6
USL encoder only,0.07727570831775665,6
USL encoder only,0.08563773334026337,6
USL encoder only,0.08559918403625488,6
USL encoder only,0.08446571975946426,6
USL encoder only,0.08456457406282425,6
USL encoder only,0.08889565616846085,6
USL encoder only,0.0711664929986,6
USL encoder only,0.07389849424362183,6
USL encoder only,0.06693199276924133,6
USL encoder only,0.07283838838338852,2
USL encoder only,0.07464706152677536,6
USL encoder only,0.09215052425861359,6
USL encoder only,0.09797792881727219,6
USL encoder only,0.08277812600135803,6
USL encoder only,0.07764700055122375,6
USL encoder only,0.08311571180820465,6
USL encoder only,0.07882115989923477,6
USL encoder only,0.0756939947605133,2
USL encoder only,0.07909906655550003,2
USL encoder only,0.0869489386677742,6
USL encoder only,0.08370918035507202,6
USL encoder only,0.09812946617603302,6
USL encoder only,0.071383997797966,6
USL encoder only,0.11208247393369675,6
USL encoder only,0.08241380006074905,2
USL encoder only,0.11243519186973572,6
USL encoder only,0.09120956063270569,6
USL encoder only,0.0890314131975174,6
USL encoder only,0.08810663968324661,6
USL encoder only,0.08490090072154999,6
USL encoder only,0.07749032974243164,2
USL encoder only,0.08980439603328705,6
USL encoder only,0.0868472009897232,6
USL encoder only,0.09231026470661163,6
USL encoder only,0.08051879703998566,2
USL encoder only,0.0713784247636795,6
USL encoder only,0.08477136492729187,6
USL encoder only,0.09502962231636047,6
USL encoder only,0.08546964079141617,6
USL encoder only,0.0681011974811554,2
USL encoder only,0.10216796398162842,6
USL encoder only,0.07119132578372955,2
USL encoder only,0.08844649791717529,6
USL encoder only,0.07736845314502716,6
USL encoder only,0.07675611972808838,6
USL encoder only,0.07395996153354645,2
USL encoder only,0.06738747656345367,2
USL encoder only,0.08106003701686859,6
USL encoder only,0.07255688309669495,6
USL encoder only,0.08677345514297485,6
USL encoder only,0.09913404285907745,6
USL encoder only,0.0786585584282875,6
USL encoder only,0.08132375776767731,6
USL encoder only,0.09247658401727676,6
USL encoder only,0.07580132782459259,6
USL encoder only,0.09332901239395142,6
USL encoder only,0.08922991156578064,6
USL encoder only,0.09608427435159683,6
USL encoder only,0.07686664164066315,6
USL encoder only,0.08111283928155899,6
USL encoder only,0.07525530457496643,6
USL encoder only,0.07649655640125275,2
USL encoder only,0.0829097181558609,6
USL encoder only,0.0845293253660202,6
USL encoder only,0.08016928285360336,6
USL encoder only,0.083713598549366,6
USL encoder only,0.07343039661645889,2
USL encoder only,0.08216432482004166,6
USL encoder only,0.08625435829162598,6
USL encoder only,0.08502709120512009,6
USL encoder only,0.11028778553009033,6
USL encoder only,0.07997044920921326,6
USL encoder only,0.0846230685710907,6
USL encoder only,0.08544577658176422,6
USL encoder only,0.07820389419794083,2
USL encoder only,0.08608388900756836,6
USL encoder only,0.07752111554145813,6
USL encoder only,0.0865742489695549,6
USL encoder only,0.06789976358413696,2
USL encoder only,0.09130458533763885,6
USL encoder only,0.10455944389104843,6
USL encoder only,0.0725557804107666,2
USL encoder only,0.09396259486675262,6
USL encoder only,0.11688335239887238,6
USL encoder only,0.08126439154148102,6
USL encoder only,0.07375676929950714,6
USL encoder only,0.07627370953559875,6
USL encoder only,0.07764189690351486,2
USL encoder only,0.08647134900093079,6
USL encoder only,0.08843723684549332,2
USL encoder only,0.07804388552904129,6
USL encoder only,0.09199866652488708,6
USL encoder only,0.08817487955093384,6
USL encoder only,0.09894659370183945,2
USL encoder only,0.10861760377883911,6
USL encoder only,0.08265019208192825,6
USL encoder only,0.07882332801818848,6
USL encoder only,0.08003521710634232,2
USL encoder only,0.07501401007175446,6
USL encoder only,0.08417810499668121,6
USL encoder only,0.08098621666431427,6
USL encoder only,0.08094316720962524,6
USL encoder only,0.0742788165807724,6
USL encoder only,0.07696329802274704,6
USL encoder only,0.07156412303447723,6
USL encoder only,0.08883990347385406,6
USL encoder only,0.08297547698020935,6
USL encoder only,0.07608326524496078,6
USL encoder only,0.08616181463003159,6
USL encoder only,0.08952555805444717,6
USL encoder only,0.09964656829833984,6
USL encoder only,0.0873475968837738,6
USL encoder only,0.0854603722691536,6
USL encoder only,0.09258492290973663,6
USL encoder only,0.11830546706914902,6
USL encoder only,0.07370556890964508,6
USL encoder only,0.0980171263217926,6
USL encoder only,0.08886908739805222,6
USL encoder only,0.08228251338005066,6
USL encoder only,0.0827561765909195,6
USL encoder only,0.07005378603935242,6
USL encoder only,0.07885606586933136,2
USL encoder only,0.06904371082782745,6
USL encoder only,0.08567307144403458,6
USL encoder only,0.09794934093952179,6
USL encoder only,0.09176047146320343,6
USL encoder only,0.0861067920923233,2
USL encoder only,0.08681952953338623,6
USL encoder only,0.10311347991228104,6
USL encoder only,0.07340458035469055,2
USL encoder only,0.081985704600811,6
USL encoder only,0.07509380578994751,6
USL encoder only,0.07632383704185486,2
USL encoder only,0.08915349841117859,6
USL encoder only,0.07982248067855835,6
USL encoder only,0.08504204452037811,6
USL encoder only,0.09203232824802399,6
USL encoder only,0.08219611644744873,6
USL encoder only,0.08077176660299301,6
USL encoder only,0.07728857547044754,2
USL encoder only,0.08397799730300903,6
USL encoder only,0.07386793941259384,2
USL encoder only,0.0765283852815628,2
USL encoder only,0.08964444696903229,6
USL encoder only,0.08159801363945007,6
USL encoder only,0.08998863399028778,6
USL encoder only,0.07266049087047577,2
USL encoder only,0.07266871631145477,2
USL encoder only,0.06476069986820221,6
USL encoder only,0.07976245880126953,6
USL encoder only,0.0810818299651146,6
USL encoder only,0.07411271333694458,6
USL encoder only,0.0788211077451706,2
USL encoder only,0.07149171084165573,6
USL encoder only,0.06504702568054199,2
USL encoder only,0.08763131499290466,6
USL encoder only,0.07543128728866577,6
USL encoder only,0.09662649035453796,6
USL encoder only,0.07763158529996872,6
USL encoder only,0.0934361144900322,6
USL encoder only,0.09133569151163101,6
USL encoder only,0.09554857015609741,6
USL encoder only,0.08341951668262482,6
USL encoder only,0.08486141264438629,6
USL encoder only,0.08932211250066757,6
USL encoder only,0.08239390701055527,2
USL encoder only,0.07559026777744293,6
USL encoder only,0.09021823108196259,7
USL encoder only,0.08642938733100891,6
USL encoder only,0.08231507241725922,2
USL encoder only,0.09506295621395111,6
USL encoder only,0.07751432061195374,2
USL encoder only,0.08770645409822464,6
USL encoder only,0.09075124561786652,6
USL encoder only,0.09874149411916733,6
USL encoder only,0.08700144290924072,6
USL encoder only,0.07986526191234589,6
USL encoder only,0.08497928082942963,6
USL encoder only,0.07667078822851181,2
USL encoder only,0.07921669632196426,2
USL encoder only,0.09708455204963684,6
USL encoder only,0.08407993614673615,6
USL encoder only,0.08392433822154999,6
USL encoder only,0.08513815701007843,6
USL encoder only,0.08996870368719101,6
USL encoder only,0.08688822388648987,6
USL encoder only,0.08124712109565735,6
USL encoder only,0.10023005306720734,6
USL encoder only,0.08033064752817154,6
USL encoder only,0.10766135901212692,6
USL encoder only,0.08111747354269028,6
USL encoder only,0.08018812537193298,6
USL encoder only,0.08407097309827805,6
USL encoder only,0.0741005688905716,6
USL encoder only,0.07554517686367035,6
USL encoder only,0.07936882972717285,6
USL encoder only,0.07959260791540146,2
USL encoder only,0.08924538642168045,6
USL encoder only,0.07937896251678467,6
USL encoder only,0.09567563980817795,6
USL encoder only,0.07682172954082489,6
USL encoder only,0.08374443650245667,6
USL encoder only,0.07594463229179382,6
USL encoder only,0.0789409801363945,6
USL encoder only,0.08528225123882294,6
USL encoder only,0.08067835867404938,6
USL encoder only,0.09304366260766983,6
USL encoder only,0.07904495298862457,6
USL encoder only,0.08834858983755112,6
USL encoder only,0.09622073918581009,6
USL encoder only,0.08033803105354309,6
USL encoder only,0.09042596071958542,6
USL encoder only,0.07618512213230133,2
USL encoder only,0.07926540076732635,6
USL encoder only,0.07440553605556488,2
USL encoder only,0.0713835060596466,6
USL encoder only,0.11509931832551956,6
USL encoder only,0.08591520041227341,2
USL encoder only,0.08340509980916977,6
USL encoder only,0.07894216477870941,6
USL encoder only,0.09450507164001465,6
USL encoder only,0.07640200853347778,2
USL encoder only,0.08501686900854111,6
USL encoder only,0.08939500898122787,6
USL encoder only,0.07888671010732651,2
USL encoder only,0.09425783157348633,6
USL encoder only,0.07138063758611679,6
USL encoder only,0.08175212889909744,6
USL encoder only,0.09922348707914352,6
USL encoder only,0.07812833786010742,6
USL encoder only,0.06832830607891083,6
USL encoder only,0.06977236270904541,2
USL encoder only,0.06845267862081528,2
USL encoder only,0.07071386277675629,6
USL encoder only,0.10549701005220413,6
USL encoder only,0.08100363612174988,6
USL encoder only,0.09719359129667282,6
USL encoder only,0.09526306390762329,6
USL encoder only,0.08279944956302643,6
USL encoder only,0.07273436337709427,2
USL encoder only,0.09490641206502914,6
USL encoder only,0.10716613382101059,6
USL encoder only,0.08330139517784119,6
USL encoder only,0.08419997245073318,6
USL encoder only,0.09090305864810944,6
USL encoder only,0.08034500479698181,6
USL encoder only,0.07466189563274384,6
USL encoder only,0.09150086343288422,6
USL encoder only,0.0838959589600563,6
USL encoder only,0.07684417068958282,6
USL encoder only,0.10256188362836838,6
USL encoder only,0.09348481148481369,6
USL encoder only,0.07148822396993637,2
USL encoder only,0.09765523672103882,6
USL encoder only,0.0691080093383789,6
USL encoder only,0.07827787101268768,6
USL encoder only,0.08284801244735718,2
USL encoder only,0.07716818898916245,6
USL encoder only,0.06769325584173203,6
USL encoder only,0.09161241352558136,6
USL encoder only,0.0859319269657135,6
USL encoder only,0.08671586960554123,6
USL encoder only,0.08297944068908691,2
USL encoder only,0.10233747959136963,6
USL encoder only,0.0762588232755661,6
USL encoder only,0.10727781057357788,7
USL encoder only,0.08045152574777603,6
USL encoder only,0.0901370644569397,6
USL encoder only,0.090340256690979,6
USL encoder only,0.10952644050121307,6
USL encoder only,0.08421312272548676,7
USL encoder only,0.09400731325149536,6
USL encoder only,0.10724610090255737,6
USL encoder only,0.07615979760885239,6
USL encoder only,0.07925920933485031,6
USL encoder only,0.12915073335170746,6
USL encoder only,0.09015530347824097,6
USL encoder only,0.12584082782268524,6
USL encoder only,0.07662687450647354,2
USL encoder only,0.07866470515727997,6
USL encoder only,0.08930192142724991,6
USL encoder only,0.07752160727977753,6
USL encoder only,0.09446954727172852,6
USL encoder only,0.09469887614250183,6
USL encoder only,0.09703785181045532,6
USL encoder only,0.12107820063829422,6
USL encoder only,0.09043208509683609,6
USL encoder only,0.07947731018066406,6
USL encoder only,0.08782640099525452,6
USL encoder only,0.08155464380979538,6
USL encoder only,0.07330527156591415,2
USL encoder only,0.08195653557777405,6
USL encoder only,0.09045232832431793,6
USL encoder only,0.08427851647138596,6
USL encoder only,0.07160072773694992,2
USL encoder only,0.07629082351922989,2
USL encoder only,0.07540170848369598,6
USL encoder only,0.074378103017807,6
USL encoder only,0.08937256038188934,6
USL encoder only,0.08563002198934555,6
USL encoder only,0.08791965246200562,6
USL encoder only,0.08784645795822144,6
USL encoder only,0.09085142612457275,6
USL encoder only,0.08920598030090332,6
USL encoder only,0.10009180754423141,6
USL encoder only,0.08350982517004013,6
USL encoder only,0.07344269007444382,6
USL encoder only,0.09942824393510818,6
USL encoder only,0.09666536748409271,6
USL encoder only,0.0964212566614151,6
USL encoder only,0.07250627875328064,2
USL encoder only,0.08025229722261429,6
USL encoder only,0.08057542145252228,2
USL encoder only,0.09158075600862503,6
USL encoder only,0.08693383634090424,6
USL encoder only,0.07985343039035797,2
USL encoder only,0.0996900275349617,6
USL encoder only,0.07763466238975525,2
USL encoder only,0.09672226011753082,6
USL encoder only,0.08138547092676163,6
USL encoder only,0.09745609015226364,6
USL encoder only,0.08176350593566895,6
USL encoder only,0.07908552139997482,6
USL encoder only,0.10525287687778473,6
USL encoder only,0.08693818002939224,2
USL encoder only,0.08104787766933441,2
USL encoder only,0.07601423561573029,6
USL encoder only,0.07900280505418777,6
USL encoder only,0.08348380029201508,6
USL encoder only,0.08119066804647446,6
USL encoder only,0.07525859773159027,6
USL encoder only,0.07725141197443008,6
USL encoder only,0.07371644675731659,2
USL encoder only,0.09292030334472656,6
USL encoder only,0.09336648881435394,6
USL encoder only,0.079893559217453,2
USL encoder only,0.07487586885690689,6
USL encoder only,0.08130455017089844,6
USL encoder only,0.07720951735973358,6
USL encoder only,0.09248846769332886,6
USL encoder only,0.09392497688531876,6
USL encoder only,0.08528687059879303,6
USL encoder only,0.09702110290527344,6
USL encoder only,0.08926388621330261,6
USL encoder only,0.0892002135515213,6
USL encoder only,0.06845134496688843,6
USL encoder only,0.08312074095010757,6
USL encoder only,0.08229009807109833,6
USL encoder only,0.08243352919816971,6
USL encoder only,0.08424992859363556,6
USL encoder only,0.0838208794593811,6
USL encoder only,0.07409092783927917,6
USL encoder only,0.08065537363290787,6
USL encoder only,0.07415923476219177,6
USL encoder only,0.07161243259906769,6
USL encoder only,0.0851026177406311,6
USL encoder only,0.08387750387191772,6
USL encoder only,0.08793728053569794,2
USL encoder only,0.08270128071308136,6
USL encoder only,0.08591518551111221,6
USL encoder only,0.13551583886146545,6
USL encoder only,0.08370891213417053,6
USL encoder only,0.07620419561862946,6
USL encoder only,0.08632311224937439,6
USL encoder only,0.07753947377204895,6
USL encoder only,0.07826598733663559,2
USL encoder only,0.07982247322797775,6
USL encoder only,0.07920261472463608,6
USL encoder only,0.08312661200761795,6
USL encoder only,0.07732696831226349,6
USL encoder only,0.07650745660066605,6
